id	layout	base_bytes	control_bytes	candidate_bytes	base_sha256	control_sha256	candidate_sha256	base_control_full_byte	base_candidate_full_byte	control_candidate_full_byte	base_project_exact	control_project_exact	candidate_project_exact
clic-validation-054	default	7051680	7051680	7051680	b77494571db5d213987d64eb957c72dee63b4530a3a12a0dca6c30381655ec45	b77494571db5d213987d64eb957c72dee63b4530a3a12a0dca6c30381655ec45	b77494571db5d213987d64eb957c72dee63b4530a3a12a0dca6c30381655ec45	1	1	1	1	1	1
clic-validation-054	compact	7105098	7105098	6864966	0f5a0259a98e3c1e5b201788aae3afe47662551706ee1bcf90f796fd42b50ae3	0f5a0259a98e3c1e5b201788aae3afe47662551706ee1bcf90f796fd42b50ae3	c6692eea072be4dbc10c10d1dfa632fd3bd571a1e8ebab5f6fb089d127c7b267	1	0	0	1	1	1
clic-validation-054	low-latency	7334782	7334782	7093420	3bf9de8ec5fb03d20d9efa4800f8016ae1dc02be604d9e32f6835b2e863f8ae7	3bf9de8ec5fb03d20d9efa4800f8016ae1dc02be604d9e32f6835b2e863f8ae7	0bc3140e6ff455b44f5d2e0d4361d1a163fd3e11c2dad4aaa003516616d9628d	1	0	0	1	1	1
clic-validation-055	default	7611432	7611432	7611432	d7233b3eee9951eb41b8fbc859f58f61753dcd6fd5a437a7c44509ee65b53ee3	d7233b3eee9951eb41b8fbc859f58f61753dcd6fd5a437a7c44509ee65b53ee3	d7233b3eee9951eb41b8fbc859f58f61753dcd6fd5a437a7c44509ee65b53ee3	1	1	1	1	1	1
clic-validation-055	compact	7806344	7806344	7059444	d354479c640fcca42fc479d586bcb662b3b953a6044cb9407c6c4321246fe31f	d354479c640fcca42fc479d586bcb662b3b953a6044cb9407c6c4321246fe31f	b5151cd8056da1c64dda949e7b7a4419d6373c4bcc417de5db198f7d2640563a	1	0	0	1	1	1
clic-validation-055	low-latency	7568426	7568426	7494654	ca33e81d96c4fe8b1dc19fe96ca9136f6b830c61deb81c16bad5bcb52299b774	ca33e81d96c4fe8b1dc19fe96ca9136f6b830c61deb81c16bad5bcb52299b774	dfee450415951411c67d77cb4b12ff7430f4930b447c1ed98c66a3f062dc8c59	1	0	0	1	1	1
clic-validation-056	default	5822720	5822720	5822720	bf65c1cefc03fb92abf5127002865a1a7bd88cf18747e866667cc727ea23000e	bf65c1cefc03fb92abf5127002865a1a7bd88cf18747e866667cc727ea23000e	bf65c1cefc03fb92abf5127002865a1a7bd88cf18747e866667cc727ea23000e	1	1	1	1	1	1
clic-validation-056	compact	5090268	5090268	4968540	3dfe6bd3c28eb775766bd3a88a08a1e6896144ab7bd213134d2dff7a93a39b20	3dfe6bd3c28eb775766bd3a88a08a1e6896144ab7bd213134d2dff7a93a39b20	8b8b385131f20db2d65cddf08a73846ca6fd1f063b3edd593cffc3953eed55fd	1	0	0	1	1	1
clic-validation-056	low-latency	5167842	5167842	5100502	5a5a5417029ffa6d2ee56a5c1d274ff542c142a818f1ba82c10bc9c9da86b865	5a5a5417029ffa6d2ee56a5c1d274ff542c142a818f1ba82c10bc9c9da86b865	207cd8fd8278f8e80163879d10a9d99998b8d71dd62ca3806bec7881d65fc657	1	0	0	1	1	1
clic-validation-057	default	5630838	5630838	5630838	b53ecc3292e3a0a486f305d3068bf4376dcb48c121de03442e5da6f843f6f2b6	b53ecc3292e3a0a486f305d3068bf4376dcb48c121de03442e5da6f843f6f2b6	b53ecc3292e3a0a486f305d3068bf4376dcb48c121de03442e5da6f843f6f2b6	1	1	1	1	1	1
clic-validation-057	compact	5021628	5021628	4981824	5709144776ada3f6d59083235f64f2cb3ba77e852afdd707dbebb88b413bff5c	5709144776ada3f6d59083235f64f2cb3ba77e852afdd707dbebb88b413bff5c	60a8cc5b163d6af24381fb56f74d0c8b9e35bdf2b77a84ca8e647607e86f907d	1	0	0	1	1	1
clic-validation-057	low-latency	5152288	5152288	5128430	30fa80b6913286af6e2a7546844ed2278f9d6a49d558707922c69ed86eefc9b4	30fa80b6913286af6e2a7546844ed2278f9d6a49d558707922c69ed86eefc9b4	26756b837e2f5fb13ddbca22ed8b2e9806ef1a51ccd28c156445920f5386b02e	1	0	0	1	1	1
clic-validation-058	default	4540842	4540842	4540842	2694c8ee4a3873c8f96276e23801ed89b0a80aed0693cfcfa1c396d04f865ff3	2694c8ee4a3873c8f96276e23801ed89b0a80aed0693cfcfa1c396d04f865ff3	2694c8ee4a3873c8f96276e23801ed89b0a80aed0693cfcfa1c396d04f865ff3	1	1	1	1	1	1
clic-validation-058	compact	4943622	4943622	4806938	8092d26c74a4d6c8261eee2b2457c982fe171ffc999c3f47a79b2768ec317d0c	8092d26c74a4d6c8261eee2b2457c982fe171ffc999c3f47a79b2768ec317d0c	d4753ac8473ba70e7b3a298cfcba544a0b2a450bb1f44569cd7b5789690f6179	1	0	0	1	1	1
clic-validation-058	low-latency	4935030	4935030	4937842	929fd78114da9726d73faf45170b2b5e97a99d20b48ef9561590d0cb8dbb5d86	929fd78114da9726d73faf45170b2b5e97a99d20b48ef9561590d0cb8dbb5d86	2e12cb668bc3d71b936cd4e781b20ab20535b7daea8867c12182b0d2653e66a8	1	0	0	1	1	1
clic-validation-059	default	4391286	4391286	4391286	2bc2ab68977f66f6812fe826223b4becf2b70b35bc0540769d052b74fd3428a0	2bc2ab68977f66f6812fe826223b4becf2b70b35bc0540769d052b74fd3428a0	2bc2ab68977f66f6812fe826223b4becf2b70b35bc0540769d052b74fd3428a0	1	1	1	1	1	1
clic-validation-059	compact	3595402	3595402	3519740	110dd4e8f5c88c70116e628da01de9480b08a5aac9e94c6be188a82a0aa9f115	110dd4e8f5c88c70116e628da01de9480b08a5aac9e94c6be188a82a0aa9f115	d469abb671b74e719368fc98d7444e4ac9ff58e3745b5f9b57d4be3bfbd3dbbd	1	0	0	1	1	1
clic-validation-059	low-latency	3675422	3675422	3602966	0142a4b5ac61a9531adcefd101314f727f7e05354045c6b81bf7f02f40eb0307	0142a4b5ac61a9531adcefd101314f727f7e05354045c6b81bf7f02f40eb0307	7102c0674dc33ab2088cb5fdeab892bb0174965760c57a0901afd796e163b408	1	0	0	1	1	1
clic-validation-060	default	5711044	5711044	5711044	ad1afb0859f9f859d6eb98b6e547abf9e8219ed4901fca7bc688533a7c2f5f84	ad1afb0859f9f859d6eb98b6e547abf9e8219ed4901fca7bc688533a7c2f5f84	ad1afb0859f9f859d6eb98b6e547abf9e8219ed4901fca7bc688533a7c2f5f84	1	1	1	1	1	1
clic-validation-060	compact	4515910	4515910	4466852	5317e858aaba8987d98cfa95fdba21017272180aef84fc49556775c948bfb3a3	5317e858aaba8987d98cfa95fdba21017272180aef84fc49556775c948bfb3a3	de78534479daab8cb114b6a378a2b56fb542e84735216f611b95c4b87244b422	1	0	0	1	1	1
clic-validation-060	low-latency	4575774	4575774	4485022	bc294d6819b9c9448c5c2df26221c31b2126e3d3be7a85e31a6d4b9507a6ca77	bc294d6819b9c9448c5c2df26221c31b2126e3d3be7a85e31a6d4b9507a6ca77	a96a9619839571fe1e9153e386950ac74d8523860991f8bf4cc467e665780553	1	0	0	1	1	1
clic-validation-061	default	8261616	8261616	8261616	b40df26ae12067a225ff628387516f0b1e3cc415bf4cacc36da08ba3d90a97bb	b40df26ae12067a225ff628387516f0b1e3cc415bf4cacc36da08ba3d90a97bb	b40df26ae12067a225ff628387516f0b1e3cc415bf4cacc36da08ba3d90a97bb	1	1	1	1	1	1
clic-validation-061	compact	7438600	7438600	7262646	82aa546c05a19086ec5163baa8597df66cc2fa847e808a192b20fe09cd86ddc5	82aa546c05a19086ec5163baa8597df66cc2fa847e808a192b20fe09cd86ddc5	d5821b47886a81e3b6a0402b285cb3ebff1177476a0b33ff1763c83497da39f6	1	0	0	1	1	1
clic-validation-061	low-latency	7429254	7429254	7440924	bad5072c1d9120e0bc195d49b258329be16bf613ccf7f7ca62c1df9c3dc9c66f	bad5072c1d9120e0bc195d49b258329be16bf613ccf7f7ca62c1df9c3dc9c66f	4b0eda090e3da78457e6dfa0d3aac2d5065456836d86e21ebc08c27d735b4279	1	0	0	1	1	1
clic-validation-062	default	7067762	7067762	7067762	4b9f801b3805e7649f31bd4acc31ef3c7e5f715c21f48723bff6a07d6325fb76	4b9f801b3805e7649f31bd4acc31ef3c7e5f715c21f48723bff6a07d6325fb76	4b9f801b3805e7649f31bd4acc31ef3c7e5f715c21f48723bff6a07d6325fb76	1	1	1	1	1	1
clic-validation-062	compact	6121602	6121602	5828726	ff116d4cade943cdedaad0f62367bddf3d7a1ff1ac88c1e629ae5880c8fc01b8	ff116d4cade943cdedaad0f62367bddf3d7a1ff1ac88c1e629ae5880c8fc01b8	5ed97abe574996f9c6273877bcc089bd859bd4f631dd5b37be403d2c1fc5b140	1	0	0	1	1	1
clic-validation-062	low-latency	6162162	6162162	6119000	cd3bb3f00cd055a012bcd6f9875b280f33d3dd6e458546b1e5312ec4334b4f0c	cd3bb3f00cd055a012bcd6f9875b280f33d3dd6e458546b1e5312ec4334b4f0c	a31d6fc644ade8a28e50da94c843c0cf3ea387ed558c2a35cf51d4365c14bd3b	1	0	0	1	1	1
clic-validation-063	default	6939672	6939672	6939672	3cff360edfb9e47e35bd4e86317885f50d7257d8a662e0ed2ab1ed833404b28a	3cff360edfb9e47e35bd4e86317885f50d7257d8a662e0ed2ab1ed833404b28a	3cff360edfb9e47e35bd4e86317885f50d7257d8a662e0ed2ab1ed833404b28a	1	1	1	1	1	1
clic-validation-063	compact	6445414	6445414	6391512	532420b88ad35f5140c96651993cf351bba93e0847f7ce57104ff890c0d35a4c	532420b88ad35f5140c96651993cf351bba93e0847f7ce57104ff890c0d35a4c	f75c8dd2f44bc8be24880ecee48d021582ee457e0832ba91d4cb0e22873aace9	1	0	0	1	1	1
clic-validation-063	low-latency	6534318	6534318	6513136	a0d1176996f1030112e49675e2f114a9f8a16ae692c58b1e56513bf4e98b2f02	a0d1176996f1030112e49675e2f114a9f8a16ae692c58b1e56513bf4e98b2f02	727e2d9d97488cb96785182878c95ddd81c456e85a92d50706a588822bf563a9	1	0	0	1	1	1
clic-validation-064	default	8139084	8139084	8139084	37015cde9c6f365c1fd266684fa83c31c2f9bf59fc354071e49c5d5cef43fda1	37015cde9c6f365c1fd266684fa83c31c2f9bf59fc354071e49c5d5cef43fda1	37015cde9c6f365c1fd266684fa83c31c2f9bf59fc354071e49c5d5cef43fda1	1	1	1	1	1	1
clic-validation-064	compact	7719328	7719328	7684320	39b490c86ab7b7edfa6ad5a3fcf7f92bb992b2eaf141ef6204e707b338176c40	39b490c86ab7b7edfa6ad5a3fcf7f92bb992b2eaf141ef6204e707b338176c40	0aa597e6a34fcd87d80c6d1a413151745f95dc53ee936121ebef7b6b0d0523ab	1	0	0	1	1	1
clic-validation-064	low-latency	7878280	7878280	7912440	9745bd44dbe3cca76db9cea793f81f38d1352a3f59568d4553f9bcfa85c0f7a8	9745bd44dbe3cca76db9cea793f81f38d1352a3f59568d4553f9bcfa85c0f7a8	b5069fa666520ba33069a94026ce84f33a9d00756316b5c8d13a561f74440ac5	1	0	0	1	1	1
clic-validation-065	default	7397698	7397698	7397698	ff6dc4791ab132c034c957011b73050e0c40be255f4e4df82f7033e82ea16854	ff6dc4791ab132c034c957011b73050e0c40be255f4e4df82f7033e82ea16854	ff6dc4791ab132c034c957011b73050e0c40be255f4e4df82f7033e82ea16854	1	1	1	1	1	1
clic-validation-065	compact	6898214	6898214	6780266	982529dcc37d3fbf421a78d42b13c306f4d891454e79a6366ed00a94a4dca124	982529dcc37d3fbf421a78d42b13c306f4d891454e79a6366ed00a94a4dca124	f2127782a4ccdce98770e5ef428816f5a3414708ff00e3b28105a2d2d54c8b97	1	0	0	1	1	1
clic-validation-065	low-latency	6856728	6856728	6908688	502fc56998996b46fc3230e255c6a382858e8be4bb1dfd0876b0bf5e1be96ad9	502fc56998996b46fc3230e255c6a382858e8be4bb1dfd0876b0bf5e1be96ad9	e61378faa71852fa624bf95d4134aaf33a969a629fc4d4cc8a70ad4880c5554a	1	0	0	1	1	1
clic-validation-066	default	3955136	3955136	3955136	84646f6505f960ae35fad1714ca1d4b3bb3401fce7a66f2c8471ecf8f8a311e8	84646f6505f960ae35fad1714ca1d4b3bb3401fce7a66f2c8471ecf8f8a311e8	84646f6505f960ae35fad1714ca1d4b3bb3401fce7a66f2c8471ecf8f8a311e8	1	1	1	1	1	1
clic-validation-066	compact	3437954	3437954	3431440	c5b4357f1d72c6d9047ec43fbff04353b2ea306fe820edab547199a0dfdae029	c5b4357f1d72c6d9047ec43fbff04353b2ea306fe820edab547199a0dfdae029	98d9bbc510390a63c4c386f93c96bf6c0c5ea9a0707a2980e2d5dfe5e4a610f4	1	0	0	1	1	1
clic-validation-066	low-latency	3463560	3463560	3605670	15aa10f5e55f9bb71896839acdb05627bdc3a6dda23a2c87fa0742880c0ac63a	15aa10f5e55f9bb71896839acdb05627bdc3a6dda23a2c87fa0742880c0ac63a	d82b21701b34c78dbfe3d3f1ad2a38790def38d6dc67d1ba21d97851a3f7a111	1	0	0	1	1	1
clic-validation-067	default	8213958	8213958	8213958	b6300d119c86ef3e296a9cc109d7ae1494899a4473885eb48840d36a88f45ebd	b6300d119c86ef3e296a9cc109d7ae1494899a4473885eb48840d36a88f45ebd	b6300d119c86ef3e296a9cc109d7ae1494899a4473885eb48840d36a88f45ebd	1	1	1	1	1	1
clic-validation-067	compact	7149540	7149540	7013668	c732ba8ac460b43e499a54f4a156e5a1a0b38d8f9316f20ccac1c7b3d77534d1	c732ba8ac460b43e499a54f4a156e5a1a0b38d8f9316f20ccac1c7b3d77534d1	7596afcbcda9445899b208607831b9b2680359a4e6f8f01c721bafff6854df46	1	0	0	1	1	1
clic-validation-067	low-latency	7399782	7399782	7262042	5598f4cf899d62e7c7aa29b3dd1ed5881cd6a2d42f356084ebc00033cb9774c0	5598f4cf899d62e7c7aa29b3dd1ed5881cd6a2d42f356084ebc00033cb9774c0	e5fd604ff999f8ebcca73e3e724ae9b87178a6700feba09d91073c3198e4e301	1	0	0	1	1	1
clic-validation-068	default	7730040	7730040	7730040	db74e61c8038990a1bb58e528756bc9238c4b756486aedecd596adfea02d0d32	db74e61c8038990a1bb58e528756bc9238c4b756486aedecd596adfea02d0d32	db74e61c8038990a1bb58e528756bc9238c4b756486aedecd596adfea02d0d32	1	1	1	1	1	1
clic-validation-068	compact	7005466	7005466	7075158	600ba60ef757df7e32b924d7665130d69072de148b38686a03949f990eea4e76	600ba60ef757df7e32b924d7665130d69072de148b38686a03949f990eea4e76	3ce9eb22487e4d11c12deb13ad241b6eb301602afd25724c509a7976df1c9281	1	0	0	1	1	1
clic-validation-068	low-latency	7198452	7198452	7022722	6d31d6f2a6c2037c7361a833a022ce7084d105059495cf27be26a22500524eba	6d31d6f2a6c2037c7361a833a022ce7084d105059495cf27be26a22500524eba	70ac93dd49d49eb8509424bebf23302b824de88011c8ba5fcb4bf87b8cb33da5	1	0	0	1	1	1
clic-validation-069	default	7380496	7380496	7380496	6b725e67fa4aa282044e6bd4ac28091bd12649456496e9e4830bff89db43a4fb	6b725e67fa4aa282044e6bd4ac28091bd12649456496e9e4830bff89db43a4fb	6b725e67fa4aa282044e6bd4ac28091bd12649456496e9e4830bff89db43a4fb	1	1	1	1	1	1
clic-validation-069	compact	6211560	6211560	6003540	fd153857b1c25653797770c9e1be37967676ed99565c28112137b798cce3816f	fd153857b1c25653797770c9e1be37967676ed99565c28112137b798cce3816f	7b162d4f8011ac43dccb594f639f577ef77abcd090980b15f09e5e323f93341c	1	0	0	1	1	1
clic-validation-069	low-latency	6218740	6218740	6210144	0f57fdfb35de92147ca2697e4df5b8a9160a0a618e4d9cf279fb9d1401ff2de1	0f57fdfb35de92147ca2697e4df5b8a9160a0a618e4d9cf279fb9d1401ff2de1	0dc936ddf019901f65f53ba345ba63e34489c4ca43b4f76accb2cf2fb10ae084	1	0	0	1	1	1
clic-validation-070	default	8045444	8045444	8045444	6e883a6babd1742444ab4ec5083562bdc88a3a088f1a360181bab8588af33f2d	6e883a6babd1742444ab4ec5083562bdc88a3a088f1a360181bab8588af33f2d	6e883a6babd1742444ab4ec5083562bdc88a3a088f1a360181bab8588af33f2d	1	1	1	1	1	1
clic-validation-070	compact	7163008	7163008	7069736	0be3e07faa63070a4ed857103f398bf3b7c9ee8d8d2a438fb112404914932c66	0be3e07faa63070a4ed857103f398bf3b7c9ee8d8d2a438fb112404914932c66	5ae3b74c708f387595b365f32663ac276b45b4cd5df8cc9838037247ef6b801b	1	0	0	1	1	1
clic-validation-070	low-latency	7230868	7230868	7183898	b18ef974d4907998df8a6bcb96f9fbf9a6a33f0c75dc8779e569c8898568ce4d	b18ef974d4907998df8a6bcb96f9fbf9a6a33f0c75dc8779e569c8898568ce4d	142a377f6b17e1045c79fb93fd615a857dd1ba30ecc65833a3a70b6ae4043aae	1	0	0	1	1	1
clic-validation-071	default	3617998	3617998	3617998	0f98dbbe8a4c4d0df631491fe71cc5839a2b75a0988b8c59b7ff107888da7b06	0f98dbbe8a4c4d0df631491fe71cc5839a2b75a0988b8c59b7ff107888da7b06	0f98dbbe8a4c4d0df631491fe71cc5839a2b75a0988b8c59b7ff107888da7b06	1	1	1	1	1	1
clic-validation-071	compact	3221288	3221288	3070002	c90b807056c86c2eb257c4c72587dda4183def95fb71a34d66cc76ff4c03bb51	c90b807056c86c2eb257c4c72587dda4183def95fb71a34d66cc76ff4c03bb51	0bec15f82a638ea0e30b267be14841cf032483693bef31edc01a2e3a7cbdb105	1	0	0	1	1	1
clic-validation-071	low-latency	3213510	3213510	3156146	2f97f2bdfdb07924e4ec81e3c4a9a94e40e40f2734d59590496e4598bd431ccb	2f97f2bdfdb07924e4ec81e3c4a9a94e40e40f2734d59590496e4598bd431ccb	fb78e5ad38815bf5af7f9843e77ebdfa4de4f2cc371d2fe48b53020f6a65482c	1	0	0	1	1	1
clic-validation-072	default	6453320	6453320	6453320	26a01b9e3335b8e593c2b02730bbc2ea55c0960f0289cc64d8fb87e82a742cbd	26a01b9e3335b8e593c2b02730bbc2ea55c0960f0289cc64d8fb87e82a742cbd	26a01b9e3335b8e593c2b02730bbc2ea55c0960f0289cc64d8fb87e82a742cbd	1	1	1	1	1	1
clic-validation-072	compact	5618140	5618140	5563070	ad70f4986fcf7f1e738f2a61ea7b7d3157ba663b6e2ade4a5df0edf446b36b4f	ad70f4986fcf7f1e738f2a61ea7b7d3157ba663b6e2ade4a5df0edf446b36b4f	adf7de5e3fefbd1be296d06fee3ebae998ce54b8a571e180c82c33848b76451c	1	0	0	1	1	1
clic-validation-072	low-latency	5704026	5704026	5720910	0fe2da33bd8a4aae7bbbeba932056d46bdad616ef523a52a83d3c457ea97d1c0	0fe2da33bd8a4aae7bbbeba932056d46bdad616ef523a52a83d3c457ea97d1c0	920cfbe330c88969116ff184ce7be89f5157e2e5d283894a6d8747c179909865	1	0	0	1	1	1
clic-validation-073	default	7312914	7312914	7312914	3f801903e99f849263c74f616082b4cc86aebbae90dd4f54e6873be21c9a30de	3f801903e99f849263c74f616082b4cc86aebbae90dd4f54e6873be21c9a30de	3f801903e99f849263c74f616082b4cc86aebbae90dd4f54e6873be21c9a30de	1	1	1	1	1	1
clic-validation-073	compact	7178514	7178514	6894640	d3f84890482fe15dc8d5d7c9c52a9e02c6ab5b90f9ed123284cbda8bfe391ec1	d3f84890482fe15dc8d5d7c9c52a9e02c6ab5b90f9ed123284cbda8bfe391ec1	fd45fa3ae5d33643f32ec7355a25936f6f0a1b877c2847c1c5e84a167aa97e63	1	0	0	1	1	1
clic-validation-073	low-latency	7211752	7211752	7085742	17ad05463bb64fdd5274abc36614410aa385fcc0378bbc5b7653923cc40c1389	17ad05463bb64fdd5274abc36614410aa385fcc0378bbc5b7653923cc40c1389	e691a31fd517526cb250d27b9bc2d1c370464291c8671f93f954f1d3175ce6d5	1	0	0	1	1	1
clic-validation-074	default	5578360	5578360	5578360	3f8ca6842aa47e248abc3fad6fbd0a63a418d2a2f1a53fc328ec3f6bb0220886	3f8ca6842aa47e248abc3fad6fbd0a63a418d2a2f1a53fc328ec3f6bb0220886	3f8ca6842aa47e248abc3fad6fbd0a63a418d2a2f1a53fc328ec3f6bb0220886	1	1	1	1	1	1
clic-validation-074	compact	5322948	5322948	5338236	702c5214f710b2846088ea4c764a949b49ef37f8869888d6ad74f9546dc31718	702c5214f710b2846088ea4c764a949b49ef37f8869888d6ad74f9546dc31718	1cff9ecc5f19d6cf15da3e0b22a3ffcd001955dd3469d53f261bf491ea868954	1	0	0	1	1	1
clic-validation-074	low-latency	5084390	5084390	5440680	5985546b81290ef2032744f34e55f18fc541bbb49229a8a58d7309fae095f23c	5985546b81290ef2032744f34e55f18fc541bbb49229a8a58d7309fae095f23c	f80aef0120316c3650f42b699cc069568e2394e422dcda2fdf63f04488f5df42	1	0	0	1	1	1
clic-validation-075	default	8171036	8171036	8171036	aa571f98d5e4cb8bada1c05b5725520d5a78d9816d0f86420ebf7e7b4bebf79a	aa571f98d5e4cb8bada1c05b5725520d5a78d9816d0f86420ebf7e7b4bebf79a	aa571f98d5e4cb8bada1c05b5725520d5a78d9816d0f86420ebf7e7b4bebf79a	1	1	1	1	1	1
clic-validation-075	compact	7194564	7194564	7016480	7d58e4c55a8e785baa98401539a458923754a44e80b92cc32f7cc90d6e0ec73c	7d58e4c55a8e785baa98401539a458923754a44e80b92cc32f7cc90d6e0ec73c	bda52b0033b99c4d3f70b56afed3d38c7d1556216ab0e5f3081ff34b85933530	1	0	0	1	1	1
clic-validation-075	low-latency	7239090	7239090	7114504	de8c1f6c830c214ab30252b019d46ccb79dcf0a827e8eea49465b96dd7250392	de8c1f6c830c214ab30252b019d46ccb79dcf0a827e8eea49465b96dd7250392	317db36e607961ee20556383abf1bdb702b16a3b345ad4689488b3588904dfab	1	0	0	1	1	1
clic-validation-076	default	7158978	7158978	7158978	967f886602fbffab5ff1baf0757b03768d5b6b1177ce624df92bcf87942b42f0	967f886602fbffab5ff1baf0757b03768d5b6b1177ce624df92bcf87942b42f0	967f886602fbffab5ff1baf0757b03768d5b6b1177ce624df92bcf87942b42f0	1	1	1	1	1	1
clic-validation-076	compact	6453086	6453086	6130656	cd9142bcffba6695f8a4a71d759b45e8856c7c0c436311bfeef8fa53077ac03c	cd9142bcffba6695f8a4a71d759b45e8856c7c0c436311bfeef8fa53077ac03c	a6ab740d77e95ab84d1779f69e841f6548602ac2940b61585931a9f3d89eca07	1	0	0	1	1	1
clic-validation-076	low-latency	6423696	6423696	6434546	5962bda28381c32280d2daee34461983bbfb5826a417f21e2d626a80deb003e8	5962bda28381c32280d2daee34461983bbfb5826a417f21e2d626a80deb003e8	656a063ddd7530d683a07f1251328d04aada4e47e42a005370034cae5b94fbbc	1	0	0	1	1	1
clic-validation-077	default	5588582	5588582	5588582	43aca23bb0b4fb23b6906680c5d4f98304ee7447e3f99184f9181193b778a819	43aca23bb0b4fb23b6906680c5d4f98304ee7447e3f99184f9181193b778a819	43aca23bb0b4fb23b6906680c5d4f98304ee7447e3f99184f9181193b778a819	1	1	1	1	1	1
clic-validation-077	compact	5599902	5599902	5526782	d439eb19387d78a74242bd563290f5db9d26777b599dc414218677b129766d03	d439eb19387d78a74242bd563290f5db9d26777b599dc414218677b129766d03	ea84e55a7972ff786db8fd8b9b350869f916dc5da027e9f59e2cc215092e172f	1	0	0	1	1	1
clic-validation-077	low-latency	5607562	5607562	5685580	79f200cb31853d12abb30715a6a83fbb0373dc8c469e3da0207035512da3133e	79f200cb31853d12abb30715a6a83fbb0373dc8c469e3da0207035512da3133e	af49c7e855f41e972e06641e9cb99579db0b5ae9e3a172c7c1bd60bd0e9c4689	1	0	0	1	1	1
clic-validation-078	default	6526692	6526692	6526692	70f0d7748f1394ef4b9628ed364c39928c24af9675534daf2646fcd93eeace5a	70f0d7748f1394ef4b9628ed364c39928c24af9675534daf2646fcd93eeace5a	70f0d7748f1394ef4b9628ed364c39928c24af9675534daf2646fcd93eeace5a	1	1	1	1	1	1
clic-validation-078	compact	5704512	5704512	5617762	dcaba973e0778ee0cdd553726dce7a377e4acb852daa9986c2c0bdfe238e6e73	dcaba973e0778ee0cdd553726dce7a377e4acb852daa9986c2c0bdfe238e6e73	5b6e12e14e2dcbd2224974fb185cefd603c59b1e7f5fe0ea84c2b0acddb18223	1	0	0	1	1	1
clic-validation-078	low-latency	5829980	5829980	5793700	1dc7a955f9ed8aeaeed919c4d103461843dd0f5eb70f7b6ed79f1e7d71624907	1dc7a955f9ed8aeaeed919c4d103461843dd0f5eb70f7b6ed79f1e7d71624907	3247e96f975984ae316e2403ee76b68ea011a0159fc11b4aeb8ccef35eaad131	1	0	0	1	1	1
clic-validation-079	default	5798146	5798146	5798146	d8211fb001779d9d50569a0f45df63016aad787626ae51c29816fb7496754e2e	d8211fb001779d9d50569a0f45df63016aad787626ae51c29816fb7496754e2e	d8211fb001779d9d50569a0f45df63016aad787626ae51c29816fb7496754e2e	1	1	1	1	1	1
clic-validation-079	compact	4473714	4473714	4442506	d0c2026ca606cca63c31a09ab4dbc3ceb76e923e4007b277dff6f2dacbe034f9	d0c2026ca606cca63c31a09ab4dbc3ceb76e923e4007b277dff6f2dacbe034f9	2135c6990851fcca6189364d23bfae10032b3156c4baa8637b8428016753f47e	1	0	0	1	1	1
clic-validation-079	low-latency	4555170	4555170	4534968	c65bb1d704db6882d2e5b054675adc6f8e8bac508b5df1990c94fda53dad06b9	c65bb1d704db6882d2e5b054675adc6f8e8bac508b5df1990c94fda53dad06b9	89974e273fd23fd51a78d2be484068951a1b9ca2082f24f0a7985aaa1fd15b8b	1	0	0	1	1	1
clic-validation-080	default	7254536	7254536	7254536	93f244e1264fd4e7e10ac7637bf63ee66be4183373d163db63cf5f1722441a96	93f244e1264fd4e7e10ac7637bf63ee66be4183373d163db63cf5f1722441a96	93f244e1264fd4e7e10ac7637bf63ee66be4183373d163db63cf5f1722441a96	1	1	1	1	1	1
clic-validation-080	compact	6574580	6574580	6342634	254ea41371e77218ced1bd6cbbc18857028112d48005843f1603aa86faeae0b9	254ea41371e77218ced1bd6cbbc18857028112d48005843f1603aa86faeae0b9	fc4b29f866bd180e356dedf2c0abd01e9a10e854f471a4cab1426f3a28e7191a	1	0	0	1	1	1
clic-validation-080	low-latency	6602440	6602440	6540384	832a582de355765b894a1c78dab0646f13578fb3b31c6865a4268c44d966234a	832a582de355765b894a1c78dab0646f13578fb3b31c6865a4268c44d966234a	42275022a2e16f6fa7d86f8f0891cc96f7ff91e4e4ce8934a2a6a4096a1992dc	1	0	0	1	1	1
clic-validation-081	default	6976314	6976314	6976314	f54f442a0693a9f748e95efc15e0599858689036350739f54ac2a88c5cded7bd	f54f442a0693a9f748e95efc15e0599858689036350739f54ac2a88c5cded7bd	f54f442a0693a9f748e95efc15e0599858689036350739f54ac2a88c5cded7bd	1	1	1	1	1	1
clic-validation-081	compact	5779970	5779970	5648376	b07317296e3d1544da558ec2b06c4345a2585093f46d98d0dff2873b02550d04	b07317296e3d1544da558ec2b06c4345a2585093f46d98d0dff2873b02550d04	bd31c36816380f8c69e9f3ef3618d04d036855621993124964b5321f08328f01	1	0	0	1	1	1
clic-validation-081	low-latency	5682374	5682374	5712172	be7a4405631dc6ea1d47ab0a10f19d0c93cb8a66486d48dc9695c0e1de32de7b	be7a4405631dc6ea1d47ab0a10f19d0c93cb8a66486d48dc9695c0e1de32de7b	8448d44179f3383a232106923da49faa812ef9d13f546d6defcfefdbbf3addad	1	0	0	1	1	1
