
running 1 test
p17	id	rgba_bytes	shared_prepare_ns	single_bytes	compact_control_bytes	low_control_bytes	r128_blocks	r128_counter_init_ns	r128_counter_update_ns	r128_counter_updates	r128_counter_storage_bytes	r128_e_proposal_ns	r128_b_proposal_ns	r128_e_cost_ns	r128_b_cost_ns	r128_reassignment_ns	r128_rebuild_ns	r128_refined_cost_ns	r128_candidate_selection_ns	r128_e_merge_updates	r128_b_merge_updates	r128_refined_merge_updates	r128_e_groups	r128_b_groups	r128_refined_groups	r128_retained_plan_bytes	r128_winner_plan_bytes	r128_initial	r128_winner	r128_ordered_bytes	r128_e_bits	r128_e_payload_bytes	r128_e_riff_bytes	r128_b_bits	r128_b_payload_bytes	r128_b_riff_bytes	r128_refined_bits	r128_refined_payload_bytes	r128_refined_riff_bytes	r128_winner_bits	r128_winner_payload_bytes	r128_winner_riff_bytes	r128_winner_hash	r256_blocks	r256_counter_init_ns	r256_counter_update_ns	r256_counter_updates	r256_counter_storage_bytes	r256_e_proposal_ns	r256_b_proposal_ns	r256_e_cost_ns	r256_b_cost_ns	r256_reassignment_ns	r256_rebuild_ns	r256_refined_cost_ns	r256_candidate_selection_ns	r256_e_merge_updates	r256_b_merge_updates	r256_refined_merge_updates	r256_e_groups	r256_b_groups	r256_refined_groups	r256_retained_plan_bytes	r256_winner_plan_bytes	r256_initial	r256_winner	r256_ordered_bytes	r256_e_bits	r256_e_payload_bytes	r256_e_riff_bytes	r256_b_bits	r256_b_payload_bytes	r256_b_riff_bytes	r256_refined_bits	r256_refined_payload_bytes	r256_refined_riff_bytes	r256_winner_bits	r256_winner_payload_bytes	r256_winner_riff_bytes	r256_winner_hash	resolution_selection_ns	single_selection_ns	selected_resolution	compact_kind	compact_bytes	compact_hash	public_compact_exact	low_kind	low_bytes	low_hash	public_low_exact	selected_128_matches_compact	maximum_accounted_live_bytes
p17	clic-validation-068	11182080	17712041	8004572	7005466	7198452	176	6792	6835375	11004110	369248	518708	203625	655791	609125	1694542	145292	627500	0	52520	52520	52520	26	26	26	345600	115200	B	R	7005466	57718584	7214823	7214844	57324531	7165567	7165588	56601103	7075138	7075158	56601103	7075138	7075158	bc43a7165fdb92da	48	1917	6715542	11004110	201408	143584	64500	416084	389042	476250	41584	393250	0	19082	19082	19082	16	16	16	212496	70832	B	R	7198452	57821461	7227683	7227704	57413509	7176689	7176710	56181606	7022701	7022722	56181606	7022701	7022722	7e6e8ac3d5f30273	125	300958	256	128	7075158	bc43a7165fdb92da	1	256	7022722	7e6e8ac3d5f30273	1	1	714848
p17	clic-validation-069	11141120	17010958	7034076	6211560	6218740	176	4166	6902583	10914068	369248	474458	149458	247292	210042	644500	109542	211209	0	27675	27675	27675	13	12	12	164216	53264	B	R	6211560	49474994	6184375	6184396	48637823	6079728	6079748	48028149	6003519	6003540	48028149	6003519	6003540	8b55a61451a728df	48	1958	6758000	10914068	201408	135208	58125	176250	180292	226250	36291	173375	0	10137	10137	10137	9	10	9	124016	39864	E	R	6218740	50182610	6272827	6272848	50268870	6283609	6283630	49680987	6210124	6210144	49680987	6210124	6210144	88ec420e70594b19	42	241000	128	128	6003540	8b55a61451a728df	1	128	6003540	8b55a61451a728df	1	1	533464
p17	clic-validation-070	11182080	16540458	7597312	7163008	7230868	176	4791	6820083	11162832	369248	522375	176000	669041	532792	1446000	125750	626708	42	56229	56229	56229	31	25	31	385416	137320	E	R	7163008	56698730	7087342	7087362	56700312	7087539	7087560	56557726	7069716	7069736	56557726	7069716	7069736	b5535f63bab82fcc	48	2333	6888125	11162832	201408	143292	60708	351458	337542	402917	35083	338333	125	18948	18948	18948	16	16	16	212496	70832	B	B	7230868	57717784	7214723	7214744	57471014	7183877	7183898	57471014	7183877	7183898	57471014	7183877	7183898	d6a6c92d181a2b2e	125	280958	128	128	7069736	b5535f63bab82fcc	1	128	7069736	b5535f63bab82fcc	1	1	754664
p17	clic-validation-071	5064000	7467917	3515174	3221288	3213510	84	2209	3130584	5062570	176232	260667	77291	342500	314708	612500	77500	333167	42	23802	23802	23802	15	13	15	190484	66444	E	R	3221288	25783460	3222933	3222954	25885818	3235728	3235748	24559849	3069982	3070002	24559849	3069982	3070002	b3e6e0ef7cbcaded	24	1292	3093416	5062570	100704	72708	29333	189875	179375	221666	20000	201959	42	8163	8163	8163	8	8	8	106248	35416	B	R	3213510	25732416	3216552	3216572	25423803	3177976	3177996	25248994	3156125	3156146	25248994	3156125	3156146	8ddac0dd7c907a6f	83	117125	128	128	3070002	b3e6e0ef7cbcaded	1	128	3070002	b3e6e0ef7cbcaded	1	1	366716
p17	clic-validation-072	10051760	16977958	6895976	5618140	5704026	176	7417	6081458	9583330	369248	485958	160000	528167	448375	1183792	112417	449334	0	31503	31503	31503	27	24	24	332328	106352	B	R	5618140	45595028	5699379	5699400	45371157	5671395	5671416	44504395	5563050	5563070	44504395	5563050	5563070	fcf10d296d5aed97	48	1666	5982250	9583330	201408	148750	65292	346792	305375	344750	32000	275333	42	11397	11397	11397	16	15	15	203648	66408	B	R	5704026	45992698	5749088	5749108	45807501	5725938	5725958	45767110	5720889	5720910	45767110	5720889	5720910	71013d5c2781b09d	125	212584	128	128	5563070	fcf10d296d5aed97	1	128	5563070	fcf10d296d5aed97	1	1	701576
p17	clic-validation-073	11097600	18410541	7484380	7178514	7211752	176	4125	6615666	10292056	369248	481083	163750	642375	702667	1659167	136750	705417	0	56728	56728	56728	29	28	29	380992	128472	E	R	7178514	57352513	7169065	7169086	57908945	7238619	7238640	55156950	6894619	6894640	55156950	6894619	6894640	85d4439f2b45d5b2	48	1917	6815375	10292056	201408	139458	58875	220167	273209	349666	33083	261666	0	19964	19964	19964	8	11	11	132864	48712	B	R	7211752	58227018	7278378	7278398	58167622	7270953	7270974	56685769	7085722	7085742	56685769	7085722	7085742	db6ee87103885686	125	262291	128	128	6894640	85d4439f2b45d5b2	1	128	6894640	85d4439f2b45d5b2	1	1	750240
p17	clic-validation-074	8162000	12195209	5524776	5322948	5084390	140	3667	5059000	8161766	293720	396334	115375	205833	222333	516625	90334	241750	42	25890	25890	25890	7	9	9	111020	39956	B	R	5322948	43211159	5401395	5401416	42992296	5374037	5374058	42705722	5338216	5338236	42705722	5338216	5338236	7148df63dd798907	35	1583	4984292	8161766	146860	96500	39417	82500	151000	151541	29958	128125	125	8927	8927	8927	2	5	5	53193	22155	B	R	5084390	44030650	5503832	5503852	43726620	5465828	5465848	43525266	5440659	5440680	43525266	5440659	5440680	1423d6d17ad07fb8	42	216250	128	128	5338236	7148df63dd798907	1	128	5338236	7148df63dd798907	1	1	404740
p17	clic-validation-075	11223040	16698750	7708410	7194564	7239090	176	5000	6825875	11218496	369248	485208	156959	399292	310000	1246542	114250	305750	42	54973	54973	54973	18	14	14	204032	62112	B	R	7194564	57212319	7151540	7151560	57055566	7131946	7131966	56131673	7016460	7016480	56131673	7016460	7016480	d55dd3050f8dab82	48	1708	6746333	11218496	201408	147875	57750	260250	209958	351667	33250	256084	0	18378	18378	18378	11	9	11	137288	48712	E	R	7239090	57457126	7182141	7182162	58006271	7250784	7250804	56915863	7114483	7114504	56915863	7114483	7114504	9b727c30611d52a8	125	1055833	128	128	7016480	d55dd3050f8dab82	1	128	7016480	d55dd3050f8dab82	1	1	573280
p17	clic-validation-076	11182080	17760833	7314826	6453086	6423696	176	4625	6660875	11030540	369248	533958	148166	427750	386667	1244083	112708	411041	0	29053	29053	29053	23	21	21	288088	93080	B	R	6453086	51780271	6472534	6472554	51517571	6439697	6439718	49045085	6130636	6130656	49045085	6130636	6130656	23151f2cf90bd444	48	2291	6780625	11030540	201408	139167	61084	284041	299250	352458	32500	283916	0	10812	10812	10812	15	16	16	208072	70832	B	R	6423696	52159137	6519893	6519914	51582214	6447777	6447798	51476198	6434525	6434546	51476198	6434525	6434546	872d2d687aa73f2a	42	1031541	128	128	6130656	23151f2cf90bd444	1	128	6130656	23151f2cf90bd444	1	1	657336
p17	clic-validation-077	11182080	20218708	6109706	5599902	5607562	176	4791	6437792	9204846	369248	463500	156667	334583	405083	993542	116333	324833	125	30357	30357	30357	16	18	16	221728	70960	E	R	5599902	45217281	5652161	5652182	45378567	5672321	5672342	44214081	5526761	5526782	44214081	5526761	5526782	9987f790183d3867	48	2250	6345209	9204846	201408	134250	56625	250041	260500	329083	38041	252458	0	11701	11701	11701	11	13	13	163832	57560	B	B	5607562	45663672	5707959	5707980	45484476	5685560	5685580	45484476	5685560	5685580	45484476	5685560	5685580	c502ae6a782a6053	83	1097667	128	128	5526782	9987f790183d3867	1	128	5526782	9987f790183d3867	1	1	590976
p17	clic-validation-078	9447680	15132417	6345390	5704512	5829980	160	4375	5757833	9202818	335680	449000	152417	592958	539209	1635750	119000	512333	0	48342	48342	48342	27	25	25	341128	110760	B	R	5704512	46648830	5831104	5831124	46305864	5788233	5788254	44941933	5617742	5617762	44941933	5617742	5617762	1277afc95fd01c24	40	1792	5909083	9202818	167840	114875	65834	321125	252000	300166	25375	227416	0	15071	15071	15071	13	11	11	154960	48704	B	R	5829980	46901349	5862669	5862690	46769747	5846219	5846240	46349430	5793679	5793700	46349430	5793679	5793700	86c788de39a1d2b1	83	918750	128	128	5617762	1277afc95fd01c24	1	128	5617762	1277afc95fd01c24	1	1	676808
p17	clic-validation-079	7900500	11703959	4866506	4473714	4555170	126	3458	4735875	7328530	264348	372167	123750	386250	380667	594375	95166	363834	42	31503	31503	31503	19	19	19	252546	84182	B	R	4473714	35899132	4487392	4487412	35772350	4471544	4471564	35539881	4442486	4442506	35539881	4442486	4442506	4018350e492c4151	35	2292	4621709	7328530	146860	112959	42917	264791	220750	223333	27250	222166	125	10926	10926	10926	12	11	11	150521	48699	B	R	4555170	36368215	4546027	4546048	36323873	4540485	4540506	36279584	4534948	4534968	36279584	4534948	4534968	d009efba326cc990	125	839167	128	128	4442506	4018350e492c4151	1	128	4442506	4018350e492c4151	1	1	516894
p17	clic-validation-080	11182080	17728167	6964308	6574580	6602440	176	4209	6740625	11136958	369248	469166	140833	286625	189458	1047834	102167	260416	0	31471	31471	31471	15	10	15	177488	66536	E	R	6574580	51546433	6443305	6443326	51789857	6473733	6473754	50740898	6342613	6342634	50740898	6342613	6342634	99a2b9c4a16ad4f6	48	2125	6792084	11136958	201408	133708	55166	180292	164917	286417	30291	177042	42	11704	11704	11704	8	8	8	106320	35440	B	R	6602440	53009696	6626212	6626232	52583094	6572887	6572908	52322905	6540364	6540384	52322905	6540364	6540384	422c4c691ab91283	0	948374	128	128	6342634	99a2b9c4a16ad4f6	1	128	6342634	99a2b9c4a16ad4f6	1	1	546736
p17	clic-validation-081	11182080	17504958	6285874	5779970	5682374	176	4542	6497708	9992446	369248	471583	148750	279208	276208	835959	117625	255375	42	25852	25852	25852	15	14	14	190760	62112	B	R	5779970	46404811	5800602	5800622	45865211	5733152	5733172	45186834	5648355	5648376	45186834	5648355	5648376	ec88003506864a7f	48	2042	6374708	9992446	201408	130917	66250	225334	215125	293583	34291	212083	0	9976	9976	9976	10	11	11	141712	48712	B	R	5682374	47138346	5892294	5892314	46382118	5797765	5797786	45697205	5712151	5712172	45697205	5712151	5712172	82452e3b46574b74	83	940626	128	128	5648376	ec88003506864a7f	1	128	5648376	ec88003506864a7f	1	1	560008
p17	clic-validation-082	2457600	3520125	1546030	1512228	1515288	40	1333	1545333	2457468	83920	111084	39375	193042	126917	261750	29083	193542	0	12522	12522	12522	9	6	9	106296	39856	E	R	1512228	12109699	1513713	1513734	12150192	1518774	1518794	12092658	1511583	1511604	12092658	1511583	1511604	6c4f7cf876a34a98	12	2417	1530583	2457468	50352	39375	15333	162833	83125	125625	10417	141291	41	4089	4089	4089	7	3	7	75244	30980	E	E	1515288	12120875	1515110	1515130	12196232	1524529	1524550	12120875	1515110	1515130	12120875	1515110	1515130	09e93a05b2be43d7	0	177416	128	128	1511604	6c4f7cf876a34a98	1	128	1511604	6c4f7cf876a34a98	1	1	190216
p17	clic-validation-083	11182080	16448584	7592098	6906868	6884388	176	4875	6531750	11178536	369248	515209	165584	499875	468375	1439667	115792	396708	42	39994	39994	39994	25	21	20	292512	88656	B	R	6906868	54378550	6797319	6797340	54144260	6768033	6768054	53653036	6706630	6706650	53653036	6706630	6706650	cab81f4ff6c4ee9a	48	2417	6844958	11178536	201408	138667	59458	312667	242292	341167	32459	282375	41	14279	14279	14279	15	12	15	185952	66408	E	R	6884388	54627762	6828471	6828492	54953083	6869136	6869156	54481701	6810213	6810234	54481701	6810213	6810234	ffb20d181dacddf4	0	1073334	128	128	6706650	cab81f4ff6c4ee9a	1	128	6706650	cab81f4ff6c4ee9a	1	1	661760
p17	clic-validation-084	11182080	18214125	6645294	5985856	6003064	176	7083	6530625	9231052	369248	493000	167458	525750	473542	1410625	127834	518417	167	38519	38519	38519	23	22	22	296936	97504	B	R	5985856	48610388	6076299	6076320	47565299	5945663	5945684	46868931	5858617	5858638	46868931	5858617	5858638	67137b6691ccbef8	48	1792	6340625	9231052	201408	148833	66875	280959	349750	406500	38958	299625	42	14344	14344	14344	11	13	13	163832	57560	B	R	6003064	48700857	6087608	6087628	47276368	5909546	5909566	47158611	5894827	5894848	47158611	5894827	5894848	aab59aa242956573	0	1022291	128	128	5858638	67137b6691ccbef8	1	128	5858638	67137b6691ccbef8	1	1	666184
p17	clic-validation-085	3575904	5500833	2150968	1935310	1954892	70	1958	2236125	3463172	146860	213791	71958	322417	287459	560375	57584	310625	0	16527	16527	16527	16	14	16	203714	70854	E	R	1935310	15542497	1942813	1942834	15586117	1948265	1948286	15485329	1935667	1935688	15485329	1935667	1935688	6785f1792b42d34a	20	917	2217583	3463172	83920	67500	27208	263334	167958	208958	15166	204458	0	5180	5180	5180	11	8	11	132780	48684	E	E	1954892	15886843	1985856	1985876	15944569	1993072	1993092	15886843	1985856	1985876	15886843	1985856	1985876	c93c3ccbf041a0df	42	313917	128	128	1935688	6785f1792b42d34a	1	128	1935688	6785f1792b42d34a	1	1	350574
p17	clic-validation-086	11190272	16958792	7681514	6780836	6923612	176	4958	6820333	11122788	369248	523167	163292	639042	457209	1468416	111791	457167	41	35659	35659	35659	28	23	23	327904	101928	B	R	6780836	55789954	6973745	6973766	55530755	6941345	6941366	53551969	6693997	6694018	53551969	6693997	6694018	6d93cf81324bf9da	48	2959	6758667	11122788	201408	138125	57417	347584	294167	438000	36291	312917	0	13136	13136	13136	16	14	16	203648	70832	E	R	6923612	56895512	7111939	7111960	57001367	7125171	7125192	55713646	6964206	6964226	55713646	6964206	6964226	b68122a08603abe5	125	895124	128	128	6694018	6d93cf81324bf9da	1	128	6694018	6d93cf81324bf9da	1	1	697152
p17	clic-validation-087	2319360	4046417	1282818	1235750	1252050	40	1416	1423625	2148862	83920	115166	37750	180459	238250	276000	26417	231292	0	10917	10917	10917	8	12	12	141688	53128	B	R	1235750	9953227	1244154	1244174	9875740	1234468	1234488	9695066	1211884	1211904	9695066	1211884	1211904	9bea36ae4708de80	12	500	1410500	2148862	50352	35750	15833	115541	141834	118750	10167	143292	42	3941	3941	3941	5	7	7	84092	30980	B	R	1252050	9908818	1238603	1238624	9849624	1231203	1231224	9833551	1229194	1229214	9833551	1229194	1229214	ef72a7e4791c4576	42	123209	128	128	1211904	9bea36ae4708de80	1	128	1211904	9bea36ae4708de80	1	1	225608
p17	clic-validation-088	5184000	8067791	3648948	3237528	3293512	96	5500	3175417	5048140	201408	282084	99250	623917	573208	729459	77000	522708	42	29778	29778	29778	26	24	24	327664	106272	B	R	3237528	25635265	3204409	3204430	25410859	3176358	3176378	25073773	3134222	3134242	25073773	3134222	3134242	bdf1b713ca95b41f	24	1000	3102583	5048140	100704	69875	32208	263375	276542	232042	24625	250292	42	10237	10237	10237	11	13	11	154912	48688	E	E	3293512	26289738	3286218	3286238	26318392	3289799	3289820	26289738	3286218	3286238	26289738	3286218	3286238	a47dd2fbf76a01e2	42	337958	128	128	3134242	bdf1b713ca95b41f	1	128	3134242	bdf1b713ca95b41f	1	1	529072
p17	clic-validation-089	9848328	14639083	7139380	6517422	6529714	176	6875	6084250	9795016	369248	506084	171875	632625	471125	1212542	128958	473958	0	52918	52918	52918	28	22	22	319056	97504	B	R	6517422	51995087	6499386	6499406	51624374	6453047	6453068	51090243	6386281	6386302	51090243	6386281	6386302	d12399d7f6ef31f9	48	2584	6129541	9795016	201408	149958	79042	361917	286417	427292	44583	386917	42	17544	17544	17544	15	11	15	181528	66408	E	R	6529714	52125138	6515643	6515664	52526339	6565793	6565814	52025362	6503171	6503192	52025362	6503171	6503192	217ab25516ea7ecb	83	954376	128	128	6386302	d12399d7f6ef31f9	1	128	6386302	d12399d7f6ef31f9	1	1	688304
p17	clic-validation-090	11182080	18477625	7274078	6442454	6588194	176	4458	6443125	10099432	369248	544791	174458	620417	561666	1595709	133542	620834	41	40808	40808	40808	28	27	27	363296	119624	B	R	6442454	52203275	6525410	6525430	50741303	6342663	6342684	49739712	6217464	6217484	49739712	6217464	6217484	8b8a45023dc8adb6	48	2458	6541792	10099432	201408	151500	62666	336334	366875	426959	37375	332250	42	16321	16321	16321	15	15	15	199224	66408	B	R	6588194	53591978	6698998	6699018	52634599	6579325	6579346	52312515	6539065	6539086	52312515	6539065	6539086	1b81e1995a1891c2	125	1056833	128	128	6217484	8b8a45023dc8adb6	1	128	6217484	8b8a45023dc8adb6	1	1	732544
p17	clic-validation-091	786432	1347791	512866	457864	486686	12	1041	479500	760674	25176	42667	12625	156708	124834	95708	9459	118750	0	3648	3648	3648	7	6	6	84092	26556	B	B	457864	3672979	459123	459144	3638698	454838	454858	3638698	454838	454858	3638698	454838	454858	8bfc69d396477d1f	4	541	470167	760674	16784	14000	8834	86458	72291	57541	6625	77667	0	1626	1626	1626	3	3	3	39828	13276	E	R	486686	3948752	493594	493614	3948752	493594	493614	3908818	488603	488624	3908818	488603	488624	c3f5591b55746fde	125	27833	128	128	454858	8bfc69d396477d1f	1	128	454858	8bfc69d396477d1f	1	1	109268
p17	clic-validation-092	11182080	17935958	7146596	6816046	6821520	176	4959	6791375	10823552	369248	478375	147250	517625	358166	1527333	112583	386958	41	41651	41651	41651	24	18	18	265968	79808	B	R	6816046	54315269	6789409	6789430	53602501	6700313	6700334	52722808	6590351	6590372	52722808	6590351	6590372	789155b114ec8521	48	2583	6590750	10823552	201408	142458	62500	245292	286542	382083	28625	273417	0	14193	14193	14193	10	13	13	159408	57560	B	R	6821520	54125566	6765696	6765716	53981092	6747637	6747658	53580641	6697581	6697602	53580641	6697581	6697602	8948ad32a4f24837	41	1171209	128	128	6590372	789155b114ec8521	1	128	6590372	789155b114ec8521	1	1	635216
p17	clic-validation-093	6340704	10416042	3815786	3572272	3597412	117	3000	3796041	6224232	245466	318250	107042	327541	233667	963250	98167	345834	83	19343	19343	19343	17	13	17	208279	75325	E	R	3572272	28645085	3580636	3580656	28736849	3592107	3592128	28161835	3520230	3520250	28161835	3520230	3520250	e6b7d03868f9ce0c	35	1750	3956833	6224232	146860	99292	41958	224458	182000	225167	23208	176916	0	7514	7514	7514	11	10	10	137249	44275	B	R	3597412	29444945	3680619	3680640	29377838	3672230	3672250	29150097	3643763	3643784	29150097	3643763	3643784	47fdff63fea8a22c	42	391250	128	128	3520250	e6b7d03868f9ce0c	1	128	3520250	e6b7d03868f9ce0c	1	1	453745
p17	clic-validation-094	11198464	19282208	6851818	5988924	6119372	176	8958	6557333	9589800	369248	495958	166125	612458	587833	1330875	122125	624625	0	42604	42604	42604	29	27	27	367720	119624	B	R	5988924	48237102	6029638	6029658	47699673	5962460	5962480	46923847	5865481	5865502	46923847	5865481	5865502	9407cebd9645db4a	48	2000	6587166	9589800	201408	146875	63000	392791	347125	444250	38292	348959	0	15042	15042	15042	16	16	16	212496	70832	E	R	6119372	48176332	6022042	6022062	48984639	6123080	6123100	48156956	6019620	6019640	48156956	6019620	6019640	69b3d25337a733a0	125	853750	128	128	5865502	9407cebd9645db4a	1	128	5865502	9407cebd9645db4a	1	1	736968
p17	clic-validation-095	3994240	6349041	2973566	2710854	2736452	70	2958	2511208	3961552	146860	211625	106125	538167	539833	735333	60208	547583	42	28211	28211	28211	21	23	21	287770	92974	E	R	2710854	21623126	2702891	2702912	21662613	2707827	2707848	21401730	2675217	2675238	21401730	2675217	2675238	7268c040237b895d	20	1584	2556083	3961552	83920	68208	34541	325250	311833	324000	18792	325917	0	9376	9376	9376	13	13	13	172596	57532	B	R	2736452	21879967	2734996	2735016	21820218	2727528	2727548	21786874	2723360	2723380	21786874	2723360	2723380	6593798e16222e0e	0	287917	128	128	2675238	7268c040237b895d	1	128	2675238	7268c040237b895d	1	1	434630
p17	clic-validation-096	1264320	1818042	843556	794174	797744	24	583	768583	1262790	50352	72917	23166	200875	151125	162500	17667	172000	0	8078	8078	8078	9	7	9	110672	39840	E	R	794174	6297969	787247	787268	6394440	799305	799326	6288721	786091	786112	6288721	786091	786112	71c9eb92e59a8492	6	875	758791	1262790	25176	19083	9917	74209	73167	55875	6834	65042	0	2468	2468	2468	3	3	3	39834	13278	E	E	797744	6481378	810173	810194	6507240	813405	813426	6481378	810173	810194	6481378	810173	810194	88d242b9fe5a2246	42	60792	128	128	786112	71c9eb92e59a8492	1	128	786112	71c9eb92e59a8492	1	1	161024
p17	clic-validation-097	8462336	13807250	5420662	4853630	4881750	144	3458	4840250	8240492	302112	390458	119292	247541	230250	867166	104583	237583	0	22090	22090	22090	12	12	12	159696	53232	E	R	4853630	39007322	4875916	4875936	39878043	4984756	4984776	36160565	4520071	4520092	36160565	4520071	4520092	0c0b22961ff4090b	40	1625	4952292	8240492	167840	110959	46750	180250	174459	250708	24625	170500	0	8356	8356	8356	8	9	9	115144	39856	B	R	4881750	39875413	4984427	4984448	39206207	4900776	4900796	37693833	4711730	4711750	37693833	4711730	4711750	3e86194db477157e	0	817124	128	128	4520092	0c0b22961ff4090b	1	128	4520092	0c0b22961ff4090b	1	1	461808
p17	clic-validation-098	11190272	16441042	7771582	7500734	7582970	176	4416	6562542	10754030	369248	482125	170417	638625	603125	1767750	124375	613500	42	81096	81096	81096	27	26	27	354448	119624	E	R	7500734	60306428	7538304	7538324	60530014	7566252	7566272	59392867	7424109	7424130	59392867	7424109	7424130	f77a7cbea1fe2c54	48	1917	6595000	10754030	201408	141250	61000	295459	327250	492083	34458	329583	0	25980	25980	25980	11	13	13	163832	57560	B	R	7582970	61172670	7646584	7646604	61122421	7640303	7640324	60720593	7590075	7590096	60720593	7590075	7590096	2120583d2ec272a2	0	924334	128	128	7424130	f77a7cbea1fe2c54	1	128	7424130	f77a7cbea1fe2c54	1	1	723696
p17	clic-validation-099	9047808	14075250	4085166	3909204	3924250	150	3667	4578583	6096704	314700	490041	144875	449500	373208	804625	109875	429000	42	47545	47545	47545	22	19	22	279162	97478	E	R	3909204	31415849	3926982	3927002	31450993	3931375	3931396	31136350	3892044	3892064	31136350	3892044	3892064	71b3502eb3a13313	40	1625	4759250	6096704	167840	111875	48209	219125	207292	231958	25417	201167	42	14696	14696	14696	10	10	10	132840	44280	E	R	3924250	31631603	3953951	3953972	31803019	3975378	3975398	31483054	3935382	3935402	31483054	3935382	3935402	61dcf7a9a998d949	42	515999	128	128	3892064	71b3502eb3a13313	1	128	3892064	71b3502eb3a13313	1	1	593862
p17	clic-validation-100	10536400	17177750	6727018	5764820	6078404	176	4167	6560333	10443218	369248	519167	154958	541416	442208	1303750	112667	427333	41	29646	29646	29646	24	22	22	301360	97504	B	R	5764820	50090311	6261289	6261310	47779525	5972441	5972462	44896583	5612073	5612094	44896583	5612073	5612094	a215f5b8e53dab97	48	2209	6413416	10443218	201408	136916	60042	299500	327875	386167	39667	346584	0	11066	11066	11066	14	16	16	203648	70832	B	R	6078404	50388252	6298532	6298552	49529147	6191144	6191164	49348565	6168571	6168592	49348565	6168571	6168592	5203cca718757941	125	891458	128	128	5612094	a215f5b8e53dab97	1	128	5612094	a215f5b8e53dab97	1	1	670608
p17	clic-validation-101	11182080	18727584	7060288	6502912	6552670	176	5167	6776792	10618314	369248	498791	175167	508416	501167	1410875	111916	478583	42	43263	43263	43263	24	22	22	301360	97504	B	R	6502912	52579775	6572472	6572492	52245286	6530661	6530682	51780858	6472608	6472628	51780858	6472608	6472628	c4c0827c1bda42b0	48	2417	6986000	10618314	201408	136083	58625	249666	240708	323833	32542	240959	0	14913	14913	14913	11	11	11	146136	48712	B	R	6552670	52218535	6527317	6527338	52174742	6521843	6521864	51894249	6486782	6486802	51894249	6486782	6486802	f23a3ce9e640d1b7	42	897833	128	128	6472628	c4c0827c1bda42b0	1	128	6472628	c4c0827c1bda42b0	1	1	670608
test vp8l::image_writer::product_benchmark_tests::product_validation_reproducer ... ok

test result: ok. 1 passed; 0 failed; 0 ignored; 0 measured; 283 filtered out; finished in 56.52s

