
running 1 test
stream	id	layout	bytes	rgba_hash	stream_hash	encode_ns	project_exact
stream	clic-validation-018	compact-frequency-owned	5000332	01f4dfd39c9dcea8	f656d0f55d19d33d	39436584	1
stream	clic-validation-018	low-latency-ordered-product-control	5118420	01f4dfd39c9dcea8	eb054bdbdfb3c853	63840333	1
stream	clic-validation-018	low-latency-frequency-owned	5034674	01f4dfd39c9dcea8	ede36cdd77faccda	38415375	1
stream	clic-validation-019	compact-ordered-product-control	5039696	baa5e95011876f48	b07bddc8d312f434	63425250	1
stream	clic-validation-019	compact-frequency-owned	5087052	baa5e95011876f48	a8bae37a7b7d870a	40800959	1
stream	clic-validation-019	low-latency-ordered-product-control	5108948	baa5e95011876f48	fc80d328d4116136	61050875	1
stream	clic-validation-019	low-latency-frequency-owned	5107722	baa5e95011876f48	bc362d428218ec4f	38069000	1
stream	clic-validation-020	compact-ordered-product-control	6358216	dc09bc9dbb42193d	466e96893e179b35	69371458	1
stream	clic-validation-020	compact-frequency-owned	6332178	dc09bc9dbb42193d	0dacc00f17e0c930	44301750	1
stream	clic-validation-020	low-latency-ordered-product-control	6430820	dc09bc9dbb42193d	a70878ccda5dadb3	67705250	1
stream	clic-validation-020	low-latency-frequency-owned	6393320	dc09bc9dbb42193d	28f17345107e4de5	42398333	1
stream	clic-validation-021	compact-ordered-product-control	4565070	f6f48492d10740e0	e6ea7751bb0fa96c	65863167	1
stream	clic-validation-021	compact-frequency-owned	4742786	f6f48492d10740e0	98845f0b5e3e9f89	39085583	1
stream	clic-validation-021	low-latency-ordered-product-control	4693378	f6f48492d10740e0	eeacf5658ce6dae5	64554041	1
stream	clic-validation-021	low-latency-frequency-owned	4818636	f6f48492d10740e0	416c98a1f37a9749	37814625	1
stream	clic-validation-022	compact-ordered-product-control	5628196	09fa4e4fe6aa63d6	52980d6296da50c6	71249166	1
stream	clic-validation-022	compact-frequency-owned	5588206	09fa4e4fe6aa63d6	e8074b90fa081156	45565542	1
stream	clic-validation-022	low-latency-ordered-product-control	5628318	09fa4e4fe6aa63d6	f1df5dd2f587a11e	70024291	1
stream	clic-validation-022	low-latency-frequency-owned	5598040	09fa4e4fe6aa63d6	657ecf2d14f1a990	44047167	1
stream	clic-validation-023	compact-ordered-product-control	5856188	f8a29bed56822898	14a3cbdb5772f655	73194709	1
stream	clic-validation-023	compact-frequency-owned	5789544	f8a29bed56822898	6e9f355e1d7d973f	46632500	1
stream	clic-validation-023	low-latency-ordered-product-control	5979252	f8a29bed56822898	86417f977d44787c	70709916	1
stream	clic-validation-023	low-latency-frequency-owned	5834050	f8a29bed56822898	5ab02ca3bb0bdbf3	44099458	1
stream	clic-validation-024	compact-ordered-product-control	7349344	c4f8779afc3c9993	fabb08f2175b9ae9	95275042	1
stream	clic-validation-024	compact-frequency-owned	7362308	c4f8779afc3c9993	06b1ae2d870c4d3d	60688375	1
stream	clic-validation-024	low-latency-ordered-product-control	7363364	c4f8779afc3c9993	382bb2aa62af6523	92459167	1
stream	clic-validation-024	low-latency-frequency-owned	7434726	c4f8779afc3c9993	0e84fd08f738d9a3	59476083	1
stream	clic-validation-025	compact-ordered-product-control	7869586	726fd24483d342a3	8e2bafa718f19a77	92990084	1
stream	clic-validation-025	compact-frequency-owned	7972088	726fd24483d342a3	31e8f9543a958408	59264584	1
stream	clic-validation-025	low-latency-ordered-product-control	8063140	726fd24483d342a3	7e0fa761ed6d5c04	92599625	1
stream	clic-validation-025	low-latency-frequency-owned	7956848	726fd24483d342a3	e3071e3199be9433	58198666	1
stream	clic-validation-026	compact-ordered-product-control	8259084	9c668909712280e2	f45a79434b11b0a8	96735375	1
stream	clic-validation-026	compact-frequency-owned	8240330	9c668909712280e2	008941c83a8ce71c	59628250	1
stream	clic-validation-026	low-latency-ordered-product-control	8349358	9c668909712280e2	10688eb18b045ed4	91375583	1
stream	clic-validation-026	low-latency-frequency-owned	8267712	9c668909712280e2	9990625f7dc9e98f	57586167	1
stream	clic-validation-027	compact-ordered-product-control	6933844	6d7a3d538daf3164	bb6c90c7c8ce176a	96093875	1
stream	clic-validation-027	compact-frequency-owned	7028920	6d7a3d538daf3164	6c356b5eee60c700	57967125	1
stream	clic-validation-027	low-latency-ordered-product-control	7076126	6d7a3d538daf3164	08c61a1a756bc696	96646500	1
stream	clic-validation-027	low-latency-frequency-owned	7135708	6d7a3d538daf3164	eb01b9bb63314c33	56773500	1
stream	clic-validation-028	compact-ordered-product-control	7265392	6ac585fda881c351	06e5e235e1a82103	93946791	1
stream	clic-validation-028	compact-frequency-owned	7350296	6ac585fda881c351	113c95b757baec25	58795083	1
stream	clic-validation-028	low-latency-ordered-product-control	7360348	6ac585fda881c351	3288c8c84e053dd9	93450583	1
stream	clic-validation-028	low-latency-frequency-owned	7338048	6ac585fda881c351	9b3c221ebda446e7	57823458	1
stream	clic-validation-029	compact-ordered-product-control	6107890	df06568e13cc5010	f3e390306bdceba2	90884042	1
stream	clic-validation-029	compact-frequency-owned	6051300	df06568e13cc5010	87f3a490c9f3ba1f	59597375	1
stream	clic-validation-029	low-latency-ordered-product-control	6030840	df06568e13cc5010	0038173aae5c4cbc	89948667	1
stream	clic-validation-029	low-latency-frequency-owned	6260622	df06568e13cc5010	6ebfd08f5d8836c5	58095208	1
stream	clic-validation-030	compact-ordered-product-control	8257108	aaa1f8d564d01733	b05bd6d94c5eec76	91643750	1
stream	clic-validation-030	compact-frequency-owned	8343220	aaa1f8d564d01733	1b290c0770ffdc2f	56754250	1
stream	clic-validation-030	low-latency-ordered-product-control	8705786	aaa1f8d564d01733	cce495777e9bf98d	90292916	1
stream	clic-validation-030	low-latency-frequency-owned	8571114	aaa1f8d564d01733	5d955e67ba55ccd4	53915833	1
stream	clic-validation-031	compact-ordered-product-control	7174330	13b35a79be3ad589	25794fd98a943f36	99295667	1
stream	clic-validation-031	compact-frequency-owned	7252626	13b35a79be3ad589	1242563fccb1f1ef	61024042	1
stream	clic-validation-031	low-latency-ordered-product-control	7277258	13b35a79be3ad589	101739cfd5e60743	97007583	1
stream	clic-validation-031	low-latency-frequency-owned	7252942	13b35a79be3ad589	2bc0d899910f9274	58089291	1
stream	clic-validation-032	compact-ordered-product-control	6915788	501e9493c3e82317	e12aaa37425a5e15	93853500	1
stream	clic-validation-032	compact-frequency-owned	6892440	501e9493c3e82317	6e8b15a642f858d3	59189333	1
stream	clic-validation-032	low-latency-ordered-product-control	6987574	501e9493c3e82317	2126e8c389111622	91859625	1
stream	clic-validation-032	low-latency-frequency-owned	6909344	501e9493c3e82317	2d05dd8694874b2d	56925000	1
stream	clic-validation-033	compact-ordered-product-control	8462362	89041b7b8d7ab9ff	b152258efbfb45be	94078625	1
stream	clic-validation-033	compact-frequency-owned	8163720	89041b7b8d7ab9ff	32e4c864ad433d5d	57568083	1
stream	clic-validation-033	low-latency-ordered-product-control	8431672	89041b7b8d7ab9ff	5214c4c49c246a83	92093459	1
stream	clic-validation-033	low-latency-frequency-owned	8502288	89041b7b8d7ab9ff	97b6f84319982646	55118250	1
stream	clic-validation-034	compact-ordered-product-control	8425850	9ab537cee8a6f725	c60a77ee228fbe0f	98972917	1
stream	clic-validation-034	compact-frequency-owned	8448768	9ab537cee8a6f725	ce4d15d79af8262d	59414041	1
stream	clic-validation-034	low-latency-ordered-product-control	8475800	9ab537cee8a6f725	8c9291363f667e1b	99112417	1
stream	clic-validation-034	low-latency-frequency-owned	8333568	9ab537cee8a6f725	6d822e7ce5419cb5	55551458	1
stream	clic-validation-035	compact-ordered-product-control	8124282	1c7cba4a5059cb2d	0935beeb6715c7da	99914709	1
stream	clic-validation-035	compact-frequency-owned	8080180	1c7cba4a5059cb2d	e2a5baec133fb400	58959375	1
stream	clic-validation-035	low-latency-ordered-product-control	8055284	1c7cba4a5059cb2d	412e6979ef098033	99924833	1
stream	clic-validation-035	low-latency-frequency-owned	8255042	1c7cba4a5059cb2d	d9e8c37f8d7fd719	56998959	1
stream	clic-validation-036	compact-ordered-product-control	7281758	8a82094490cf3de6	dbba36b7f776979d	98163792	1
stream	clic-validation-036	compact-frequency-owned	7583970	8a82094490cf3de6	d09d199309612483	60639959	1
stream	clic-validation-036	low-latency-ordered-product-control	7368046	8a82094490cf3de6	85cf78c6599ce065	93945458	1
stream	clic-validation-036	low-latency-frequency-owned	7596726	8a82094490cf3de6	9a9aaf72c1d458fa	57892375	1
stream	clic-validation-037	compact-ordered-product-control	7772372	3a910c171731cab6	5d2756e807704ab1	99064375	1
stream	clic-validation-037	compact-frequency-owned	7615756	3a910c171731cab6	62feb8e0a8ec1691	57699875	1
stream	clic-validation-037	low-latency-ordered-product-control	7805588	3a910c171731cab6	0c2c1cf96dc34b0a	99582417	1
stream	clic-validation-037	low-latency-frequency-owned	7962198	3a910c171731cab6	19189ffcbadcf7ed	57427041	1
stream	clic-validation-038	compact-ordered-product-control	8140256	ad437832dec9a2fb	16c4160b4af1b939	94877417	1
stream	clic-validation-038	compact-frequency-owned	7748200	ad437832dec9a2fb	2c486a3d7d65c9bf	59190750	1
stream	clic-validation-038	low-latency-ordered-product-control	8129706	ad437832dec9a2fb	d882db21b5bd96f3	93493333	1
stream	clic-validation-038	low-latency-frequency-owned	8136526	ad437832dec9a2fb	9185312ef72ed199	58480083	1
stream	clic-validation-039	compact-ordered-product-control	7163302	79092bf051e7b7fa	71b90b977929d8ff	95139708	1
stream	clic-validation-039	compact-frequency-owned	7084842	79092bf051e7b7fa	4145559290f63842	58309459	1
stream	clic-validation-039	low-latency-ordered-product-control	7174990	79092bf051e7b7fa	db4ccf38a773a2bc	91706417	1
stream	clic-validation-039	low-latency-frequency-owned	7122814	79092bf051e7b7fa	7d2f650fed4e96cd	58177791	1
stream	clic-validation-040	compact-ordered-product-control	6948508	f1cedda480b841a2	4ebc4f813c05112a	95458000	1
stream	clic-validation-040	compact-frequency-owned	7354336	f1cedda480b841a2	74aa69b62b25961a	58799334	1
stream	clic-validation-040	low-latency-ordered-product-control	7112000	f1cedda480b841a2	c32e1fa0c6d2c711	95019958	1
stream	clic-validation-040	low-latency-frequency-owned	7317914	f1cedda480b841a2	63f2706fa788cb22	57977042	1
test encoder::product_benchmark_tests::product_validation_reproducer ... ok

test result: ok. 1 passed; 0 failed; 0 ignored; 0 measured; 37 filtered out; finished in 21.10s

