id	layout	base_bytes	control_bytes	candidate_bytes	base_sha256	control_sha256	candidate_sha256	base_control_length	base_control_sha256	base_control_full_byte	base_candidate_length	base_candidate_sha256	base_candidate_full_byte	control_candidate_length	control_candidate_sha256	control_candidate_full_byte	base_project_exact	control_project_exact	candidate_project_exact
clic-validation-048	compact	7906474	7906474	7906474	a98f0dc8131b35604ddff46bf2870c539fa8525b7f21c531fd0802ec5fb309bc	a98f0dc8131b35604ddff46bf2870c539fa8525b7f21c531fd0802ec5fb309bc	a98f0dc8131b35604ddff46bf2870c539fa8525b7f21c531fd0802ec5fb309bc	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-048	low-latency	7848440	7848440	7848440	b581a8de37cb9090ff41ce5c3ccd7cc083589c63994676b7f54e2002b6d2c8d9	b581a8de37cb9090ff41ce5c3ccd7cc083589c63994676b7f54e2002b6d2c8d9	b581a8de37cb9090ff41ce5c3ccd7cc083589c63994676b7f54e2002b6d2c8d9	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-049	default	8104132	8104132	8104132	3bb10212176cae7ad4974e12a3b90a86812d8c87deb7290c2700817c94d95feb	3bb10212176cae7ad4974e12a3b90a86812d8c87deb7290c2700817c94d95feb	3bb10212176cae7ad4974e12a3b90a86812d8c87deb7290c2700817c94d95feb	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-049	compact	7822290	7822290	7822290	77829f6475232cefa20c5e14894cabaa507d1da224478e27a83cf389bbe1791e	77829f6475232cefa20c5e14894cabaa507d1da224478e27a83cf389bbe1791e	77829f6475232cefa20c5e14894cabaa507d1da224478e27a83cf389bbe1791e	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-049	low-latency	8108738	8108738	8108738	5b22eb8fd04e4be95385c9b5383ad3cce152bae112f6f0ee13d3599f02243395	5b22eb8fd04e4be95385c9b5383ad3cce152bae112f6f0ee13d3599f02243395	5b22eb8fd04e4be95385c9b5383ad3cce152bae112f6f0ee13d3599f02243395	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-050	default	8183580	8183580	8183580	932089eb843c947360637be79cc0e01236b5088f541631ef17c921cf8ee9b211	932089eb843c947360637be79cc0e01236b5088f541631ef17c921cf8ee9b211	932089eb843c947360637be79cc0e01236b5088f541631ef17c921cf8ee9b211	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-050	compact	7378716	7378716	7378716	339be2134e19fe0eab49da973e1dafdafd39093a3d53cfa63bb65ae9680e0357	339be2134e19fe0eab49da973e1dafdafd39093a3d53cfa63bb65ae9680e0357	339be2134e19fe0eab49da973e1dafdafd39093a3d53cfa63bb65ae9680e0357	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-050	low-latency	7478216	7478216	7478216	c7539b145d620580c55c6a54cb93b8f237040ee1627fd1740a774750c483fe5e	c7539b145d620580c55c6a54cb93b8f237040ee1627fd1740a774750c483fe5e	c7539b145d620580c55c6a54cb93b8f237040ee1627fd1740a774750c483fe5e	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-051	default	9078640	9078640	9078640	301b06c8d7aae07824a2551ad3f1ccf5515984d6cd1b3476060154327624bdc9	301b06c8d7aae07824a2551ad3f1ccf5515984d6cd1b3476060154327624bdc9	301b06c8d7aae07824a2551ad3f1ccf5515984d6cd1b3476060154327624bdc9	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-051	compact	8580442	8580442	8580442	3361edaba173d32dc168550d586b1b8de908976676beb53b1b10019672ad2903	3361edaba173d32dc168550d586b1b8de908976676beb53b1b10019672ad2903	3361edaba173d32dc168550d586b1b8de908976676beb53b1b10019672ad2903	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-051	low-latency	8648696	8648696	8648696	8a64263b99b88443bb3d627582339ae7bd9862063dff431808c562ab9e0e2612	8a64263b99b88443bb3d627582339ae7bd9862063dff431808c562ab9e0e2612	8a64263b99b88443bb3d627582339ae7bd9862063dff431808c562ab9e0e2612	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-052	default	8271928	8271928	8271928	983ef53a72df9aca66510be1ef9f76b53c62be8c399629ee6d93f5c9e6a25fe3	983ef53a72df9aca66510be1ef9f76b53c62be8c399629ee6d93f5c9e6a25fe3	983ef53a72df9aca66510be1ef9f76b53c62be8c399629ee6d93f5c9e6a25fe3	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-052	compact	7718096	7718096	7718096	e6c748b45bbe3ff8eea9178e87915d607b1a8be1f413e14e356ba334ae9d0dc9	e6c748b45bbe3ff8eea9178e87915d607b1a8be1f413e14e356ba334ae9d0dc9	e6c748b45bbe3ff8eea9178e87915d607b1a8be1f413e14e356ba334ae9d0dc9	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-052	low-latency	7997574	7997574	7997574	2ff728c105797dd90f81160076e6ffa544d0a4a50cf0438d2414025d78cc18b4	2ff728c105797dd90f81160076e6ffa544d0a4a50cf0438d2414025d78cc18b4	2ff728c105797dd90f81160076e6ffa544d0a4a50cf0438d2414025d78cc18b4	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-053	default	7923438	7923438	7923438	5bfd340fe99e9bf875fb4287e3c0f6c21aa23838fbcc2a6e73f0bbf6aea70c8a	5bfd340fe99e9bf875fb4287e3c0f6c21aa23838fbcc2a6e73f0bbf6aea70c8a	5bfd340fe99e9bf875fb4287e3c0f6c21aa23838fbcc2a6e73f0bbf6aea70c8a	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-053	compact	7672802	7672802	7672802	c16f2c030265a82bee70225715f6398ebb10c347e2fc78d90fd9d108a5f21b4d	c16f2c030265a82bee70225715f6398ebb10c347e2fc78d90fd9d108a5f21b4d	c16f2c030265a82bee70225715f6398ebb10c347e2fc78d90fd9d108a5f21b4d	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-053	low-latency	7683910	7683910	7683910	3fad61e8cb4d05a3b314fb55116d7aed7c3624bd571816d26bfb2461f257dda8	3fad61e8cb4d05a3b314fb55116d7aed7c3624bd571816d26bfb2461f257dda8	3fad61e8cb4d05a3b314fb55116d7aed7c3624bd571816d26bfb2461f257dda8	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-054	default	7051680	7051680	7051680	b77494571db5d213987d64eb957c72dee63b4530a3a12a0dca6c30381655ec45	b77494571db5d213987d64eb957c72dee63b4530a3a12a0dca6c30381655ec45	b77494571db5d213987d64eb957c72dee63b4530a3a12a0dca6c30381655ec45	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-054	compact	7105098	7105098	7105098	0f5a0259a98e3c1e5b201788aae3afe47662551706ee1bcf90f796fd42b50ae3	0f5a0259a98e3c1e5b201788aae3afe47662551706ee1bcf90f796fd42b50ae3	0f5a0259a98e3c1e5b201788aae3afe47662551706ee1bcf90f796fd42b50ae3	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-054	low-latency	7334782	7334782	7334782	3bf9de8ec5fb03d20d9efa4800f8016ae1dc02be604d9e32f6835b2e863f8ae7	3bf9de8ec5fb03d20d9efa4800f8016ae1dc02be604d9e32f6835b2e863f8ae7	3bf9de8ec5fb03d20d9efa4800f8016ae1dc02be604d9e32f6835b2e863f8ae7	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-055	default	7611432	7611432	7611432	d7233b3eee9951eb41b8fbc859f58f61753dcd6fd5a437a7c44509ee65b53ee3	d7233b3eee9951eb41b8fbc859f58f61753dcd6fd5a437a7c44509ee65b53ee3	d7233b3eee9951eb41b8fbc859f58f61753dcd6fd5a437a7c44509ee65b53ee3	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-055	compact	7806344	7806344	7806344	d354479c640fcca42fc479d586bcb662b3b953a6044cb9407c6c4321246fe31f	d354479c640fcca42fc479d586bcb662b3b953a6044cb9407c6c4321246fe31f	d354479c640fcca42fc479d586bcb662b3b953a6044cb9407c6c4321246fe31f	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-055	low-latency	7568426	7568426	7568426	ca33e81d96c4fe8b1dc19fe96ca9136f6b830c61deb81c16bad5bcb52299b774	ca33e81d96c4fe8b1dc19fe96ca9136f6b830c61deb81c16bad5bcb52299b774	ca33e81d96c4fe8b1dc19fe96ca9136f6b830c61deb81c16bad5bcb52299b774	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-056	default	5822720	5822720	5822720	bf65c1cefc03fb92abf5127002865a1a7bd88cf18747e866667cc727ea23000e	bf65c1cefc03fb92abf5127002865a1a7bd88cf18747e866667cc727ea23000e	bf65c1cefc03fb92abf5127002865a1a7bd88cf18747e866667cc727ea23000e	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-056	compact	5090268	5090268	5090268	3dfe6bd3c28eb775766bd3a88a08a1e6896144ab7bd213134d2dff7a93a39b20	3dfe6bd3c28eb775766bd3a88a08a1e6896144ab7bd213134d2dff7a93a39b20	3dfe6bd3c28eb775766bd3a88a08a1e6896144ab7bd213134d2dff7a93a39b20	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-056	low-latency	5167842	5167842	5167842	5a5a5417029ffa6d2ee56a5c1d274ff542c142a818f1ba82c10bc9c9da86b865	5a5a5417029ffa6d2ee56a5c1d274ff542c142a818f1ba82c10bc9c9da86b865	5a5a5417029ffa6d2ee56a5c1d274ff542c142a818f1ba82c10bc9c9da86b865	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-057	default	5630838	5630838	5630838	b53ecc3292e3a0a486f305d3068bf4376dcb48c121de03442e5da6f843f6f2b6	b53ecc3292e3a0a486f305d3068bf4376dcb48c121de03442e5da6f843f6f2b6	b53ecc3292e3a0a486f305d3068bf4376dcb48c121de03442e5da6f843f6f2b6	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-057	compact	5021628	5021628	5021628	5709144776ada3f6d59083235f64f2cb3ba77e852afdd707dbebb88b413bff5c	5709144776ada3f6d59083235f64f2cb3ba77e852afdd707dbebb88b413bff5c	5709144776ada3f6d59083235f64f2cb3ba77e852afdd707dbebb88b413bff5c	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-057	low-latency	5152288	5152288	5152288	30fa80b6913286af6e2a7546844ed2278f9d6a49d558707922c69ed86eefc9b4	30fa80b6913286af6e2a7546844ed2278f9d6a49d558707922c69ed86eefc9b4	30fa80b6913286af6e2a7546844ed2278f9d6a49d558707922c69ed86eefc9b4	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-058	default	4540842	4540842	4540842	2694c8ee4a3873c8f96276e23801ed89b0a80aed0693cfcfa1c396d04f865ff3	2694c8ee4a3873c8f96276e23801ed89b0a80aed0693cfcfa1c396d04f865ff3	2694c8ee4a3873c8f96276e23801ed89b0a80aed0693cfcfa1c396d04f865ff3	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-058	compact	4943622	4943622	4943622	8092d26c74a4d6c8261eee2b2457c982fe171ffc999c3f47a79b2768ec317d0c	8092d26c74a4d6c8261eee2b2457c982fe171ffc999c3f47a79b2768ec317d0c	8092d26c74a4d6c8261eee2b2457c982fe171ffc999c3f47a79b2768ec317d0c	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-058	low-latency	4935030	4935030	4935030	929fd78114da9726d73faf45170b2b5e97a99d20b48ef9561590d0cb8dbb5d86	929fd78114da9726d73faf45170b2b5e97a99d20b48ef9561590d0cb8dbb5d86	929fd78114da9726d73faf45170b2b5e97a99d20b48ef9561590d0cb8dbb5d86	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-059	default	4391286	4391286	4391286	2bc2ab68977f66f6812fe826223b4becf2b70b35bc0540769d052b74fd3428a0	2bc2ab68977f66f6812fe826223b4becf2b70b35bc0540769d052b74fd3428a0	2bc2ab68977f66f6812fe826223b4becf2b70b35bc0540769d052b74fd3428a0	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-059	compact	3595402	3595402	3595402	110dd4e8f5c88c70116e628da01de9480b08a5aac9e94c6be188a82a0aa9f115	110dd4e8f5c88c70116e628da01de9480b08a5aac9e94c6be188a82a0aa9f115	110dd4e8f5c88c70116e628da01de9480b08a5aac9e94c6be188a82a0aa9f115	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-059	low-latency	3675422	3675422	3675422	0142a4b5ac61a9531adcefd101314f727f7e05354045c6b81bf7f02f40eb0307	0142a4b5ac61a9531adcefd101314f727f7e05354045c6b81bf7f02f40eb0307	0142a4b5ac61a9531adcefd101314f727f7e05354045c6b81bf7f02f40eb0307	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-060	default	5711044	5711044	5711044	ad1afb0859f9f859d6eb98b6e547abf9e8219ed4901fca7bc688533a7c2f5f84	ad1afb0859f9f859d6eb98b6e547abf9e8219ed4901fca7bc688533a7c2f5f84	ad1afb0859f9f859d6eb98b6e547abf9e8219ed4901fca7bc688533a7c2f5f84	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-060	compact	4515910	4515910	4515910	5317e858aaba8987d98cfa95fdba21017272180aef84fc49556775c948bfb3a3	5317e858aaba8987d98cfa95fdba21017272180aef84fc49556775c948bfb3a3	5317e858aaba8987d98cfa95fdba21017272180aef84fc49556775c948bfb3a3	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-060	low-latency	4575774	4575774	4575774	bc294d6819b9c9448c5c2df26221c31b2126e3d3be7a85e31a6d4b9507a6ca77	bc294d6819b9c9448c5c2df26221c31b2126e3d3be7a85e31a6d4b9507a6ca77	bc294d6819b9c9448c5c2df26221c31b2126e3d3be7a85e31a6d4b9507a6ca77	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-061	default	8261616	8261616	8261616	b40df26ae12067a225ff628387516f0b1e3cc415bf4cacc36da08ba3d90a97bb	b40df26ae12067a225ff628387516f0b1e3cc415bf4cacc36da08ba3d90a97bb	b40df26ae12067a225ff628387516f0b1e3cc415bf4cacc36da08ba3d90a97bb	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-061	compact	7438600	7438600	7438600	82aa546c05a19086ec5163baa8597df66cc2fa847e808a192b20fe09cd86ddc5	82aa546c05a19086ec5163baa8597df66cc2fa847e808a192b20fe09cd86ddc5	82aa546c05a19086ec5163baa8597df66cc2fa847e808a192b20fe09cd86ddc5	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-061	low-latency	7429254	7429254	7429254	bad5072c1d9120e0bc195d49b258329be16bf613ccf7f7ca62c1df9c3dc9c66f	bad5072c1d9120e0bc195d49b258329be16bf613ccf7f7ca62c1df9c3dc9c66f	bad5072c1d9120e0bc195d49b258329be16bf613ccf7f7ca62c1df9c3dc9c66f	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-062	default	7067762	7067762	7067762	4b9f801b3805e7649f31bd4acc31ef3c7e5f715c21f48723bff6a07d6325fb76	4b9f801b3805e7649f31bd4acc31ef3c7e5f715c21f48723bff6a07d6325fb76	4b9f801b3805e7649f31bd4acc31ef3c7e5f715c21f48723bff6a07d6325fb76	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-062	compact	6121602	6121602	6121602	ff116d4cade943cdedaad0f62367bddf3d7a1ff1ac88c1e629ae5880c8fc01b8	ff116d4cade943cdedaad0f62367bddf3d7a1ff1ac88c1e629ae5880c8fc01b8	ff116d4cade943cdedaad0f62367bddf3d7a1ff1ac88c1e629ae5880c8fc01b8	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-062	low-latency	6162162	6162162	6162162	cd3bb3f00cd055a012bcd6f9875b280f33d3dd6e458546b1e5312ec4334b4f0c	cd3bb3f00cd055a012bcd6f9875b280f33d3dd6e458546b1e5312ec4334b4f0c	cd3bb3f00cd055a012bcd6f9875b280f33d3dd6e458546b1e5312ec4334b4f0c	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-063	default	6939672	6939672	6939672	3cff360edfb9e47e35bd4e86317885f50d7257d8a662e0ed2ab1ed833404b28a	3cff360edfb9e47e35bd4e86317885f50d7257d8a662e0ed2ab1ed833404b28a	3cff360edfb9e47e35bd4e86317885f50d7257d8a662e0ed2ab1ed833404b28a	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-063	compact	6445414	6445414	6445414	532420b88ad35f5140c96651993cf351bba93e0847f7ce57104ff890c0d35a4c	532420b88ad35f5140c96651993cf351bba93e0847f7ce57104ff890c0d35a4c	532420b88ad35f5140c96651993cf351bba93e0847f7ce57104ff890c0d35a4c	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-063	low-latency	6534318	6534318	6534318	a0d1176996f1030112e49675e2f114a9f8a16ae692c58b1e56513bf4e98b2f02	a0d1176996f1030112e49675e2f114a9f8a16ae692c58b1e56513bf4e98b2f02	a0d1176996f1030112e49675e2f114a9f8a16ae692c58b1e56513bf4e98b2f02	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-064	default	8139084	8139084	8139084	37015cde9c6f365c1fd266684fa83c31c2f9bf59fc354071e49c5d5cef43fda1	37015cde9c6f365c1fd266684fa83c31c2f9bf59fc354071e49c5d5cef43fda1	37015cde9c6f365c1fd266684fa83c31c2f9bf59fc354071e49c5d5cef43fda1	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-064	compact	7719328	7719328	7719328	39b490c86ab7b7edfa6ad5a3fcf7f92bb992b2eaf141ef6204e707b338176c40	39b490c86ab7b7edfa6ad5a3fcf7f92bb992b2eaf141ef6204e707b338176c40	39b490c86ab7b7edfa6ad5a3fcf7f92bb992b2eaf141ef6204e707b338176c40	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-064	low-latency	7878280	7878280	7878280	9745bd44dbe3cca76db9cea793f81f38d1352a3f59568d4553f9bcfa85c0f7a8	9745bd44dbe3cca76db9cea793f81f38d1352a3f59568d4553f9bcfa85c0f7a8	9745bd44dbe3cca76db9cea793f81f38d1352a3f59568d4553f9bcfa85c0f7a8	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-065	default	7397698	7397698	7397698	ff6dc4791ab132c034c957011b73050e0c40be255f4e4df82f7033e82ea16854	ff6dc4791ab132c034c957011b73050e0c40be255f4e4df82f7033e82ea16854	ff6dc4791ab132c034c957011b73050e0c40be255f4e4df82f7033e82ea16854	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-065	compact	6898214	6898214	6898214	982529dcc37d3fbf421a78d42b13c306f4d891454e79a6366ed00a94a4dca124	982529dcc37d3fbf421a78d42b13c306f4d891454e79a6366ed00a94a4dca124	982529dcc37d3fbf421a78d42b13c306f4d891454e79a6366ed00a94a4dca124	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-065	low-latency	6856728	6856728	6856728	502fc56998996b46fc3230e255c6a382858e8be4bb1dfd0876b0bf5e1be96ad9	502fc56998996b46fc3230e255c6a382858e8be4bb1dfd0876b0bf5e1be96ad9	502fc56998996b46fc3230e255c6a382858e8be4bb1dfd0876b0bf5e1be96ad9	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-066	default	3955136	3955136	3955136	84646f6505f960ae35fad1714ca1d4b3bb3401fce7a66f2c8471ecf8f8a311e8	84646f6505f960ae35fad1714ca1d4b3bb3401fce7a66f2c8471ecf8f8a311e8	84646f6505f960ae35fad1714ca1d4b3bb3401fce7a66f2c8471ecf8f8a311e8	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-066	compact	3437954	3437954	3437954	c5b4357f1d72c6d9047ec43fbff04353b2ea306fe820edab547199a0dfdae029	c5b4357f1d72c6d9047ec43fbff04353b2ea306fe820edab547199a0dfdae029	c5b4357f1d72c6d9047ec43fbff04353b2ea306fe820edab547199a0dfdae029	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-066	low-latency	3463560	3463560	3463560	15aa10f5e55f9bb71896839acdb05627bdc3a6dda23a2c87fa0742880c0ac63a	15aa10f5e55f9bb71896839acdb05627bdc3a6dda23a2c87fa0742880c0ac63a	15aa10f5e55f9bb71896839acdb05627bdc3a6dda23a2c87fa0742880c0ac63a	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-067	default	8213958	8213958	8213958	b6300d119c86ef3e296a9cc109d7ae1494899a4473885eb48840d36a88f45ebd	b6300d119c86ef3e296a9cc109d7ae1494899a4473885eb48840d36a88f45ebd	b6300d119c86ef3e296a9cc109d7ae1494899a4473885eb48840d36a88f45ebd	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-067	compact	7149540	7149540	7149540	c732ba8ac460b43e499a54f4a156e5a1a0b38d8f9316f20ccac1c7b3d77534d1	c732ba8ac460b43e499a54f4a156e5a1a0b38d8f9316f20ccac1c7b3d77534d1	c732ba8ac460b43e499a54f4a156e5a1a0b38d8f9316f20ccac1c7b3d77534d1	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-067	low-latency	7399782	7399782	7399782	5598f4cf899d62e7c7aa29b3dd1ed5881cd6a2d42f356084ebc00033cb9774c0	5598f4cf899d62e7c7aa29b3dd1ed5881cd6a2d42f356084ebc00033cb9774c0	5598f4cf899d62e7c7aa29b3dd1ed5881cd6a2d42f356084ebc00033cb9774c0	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-068	default	7730040	7730040	7730040	db74e61c8038990a1bb58e528756bc9238c4b756486aedecd596adfea02d0d32	db74e61c8038990a1bb58e528756bc9238c4b756486aedecd596adfea02d0d32	db74e61c8038990a1bb58e528756bc9238c4b756486aedecd596adfea02d0d32	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-068	compact	7005466	7005466	7005466	600ba60ef757df7e32b924d7665130d69072de148b38686a03949f990eea4e76	600ba60ef757df7e32b924d7665130d69072de148b38686a03949f990eea4e76	600ba60ef757df7e32b924d7665130d69072de148b38686a03949f990eea4e76	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-068	low-latency	7198452	7198452	7198452	6d31d6f2a6c2037c7361a833a022ce7084d105059495cf27be26a22500524eba	6d31d6f2a6c2037c7361a833a022ce7084d105059495cf27be26a22500524eba	6d31d6f2a6c2037c7361a833a022ce7084d105059495cf27be26a22500524eba	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-069	default	7380496	7380496	7380496	6b725e67fa4aa282044e6bd4ac28091bd12649456496e9e4830bff89db43a4fb	6b725e67fa4aa282044e6bd4ac28091bd12649456496e9e4830bff89db43a4fb	6b725e67fa4aa282044e6bd4ac28091bd12649456496e9e4830bff89db43a4fb	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-069	compact	6211560	6211560	6211560	fd153857b1c25653797770c9e1be37967676ed99565c28112137b798cce3816f	fd153857b1c25653797770c9e1be37967676ed99565c28112137b798cce3816f	fd153857b1c25653797770c9e1be37967676ed99565c28112137b798cce3816f	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-069	low-latency	6218740	6218740	6218740	0f57fdfb35de92147ca2697e4df5b8a9160a0a618e4d9cf279fb9d1401ff2de1	0f57fdfb35de92147ca2697e4df5b8a9160a0a618e4d9cf279fb9d1401ff2de1	0f57fdfb35de92147ca2697e4df5b8a9160a0a618e4d9cf279fb9d1401ff2de1	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-070	default	8045444	8045444	8045444	6e883a6babd1742444ab4ec5083562bdc88a3a088f1a360181bab8588af33f2d	6e883a6babd1742444ab4ec5083562bdc88a3a088f1a360181bab8588af33f2d	6e883a6babd1742444ab4ec5083562bdc88a3a088f1a360181bab8588af33f2d	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-070	compact	7163008	7163008	7163008	0be3e07faa63070a4ed857103f398bf3b7c9ee8d8d2a438fb112404914932c66	0be3e07faa63070a4ed857103f398bf3b7c9ee8d8d2a438fb112404914932c66	0be3e07faa63070a4ed857103f398bf3b7c9ee8d8d2a438fb112404914932c66	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-070	low-latency	7230868	7230868	7230868	b18ef974d4907998df8a6bcb96f9fbf9a6a33f0c75dc8779e569c8898568ce4d	b18ef974d4907998df8a6bcb96f9fbf9a6a33f0c75dc8779e569c8898568ce4d	b18ef974d4907998df8a6bcb96f9fbf9a6a33f0c75dc8779e569c8898568ce4d	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-071	default	3617998	3617998	3617998	0f98dbbe8a4c4d0df631491fe71cc5839a2b75a0988b8c59b7ff107888da7b06	0f98dbbe8a4c4d0df631491fe71cc5839a2b75a0988b8c59b7ff107888da7b06	0f98dbbe8a4c4d0df631491fe71cc5839a2b75a0988b8c59b7ff107888da7b06	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-071	compact	3221288	3221288	3221288	c90b807056c86c2eb257c4c72587dda4183def95fb71a34d66cc76ff4c03bb51	c90b807056c86c2eb257c4c72587dda4183def95fb71a34d66cc76ff4c03bb51	c90b807056c86c2eb257c4c72587dda4183def95fb71a34d66cc76ff4c03bb51	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-071	low-latency	3213510	3213510	3213510	2f97f2bdfdb07924e4ec81e3c4a9a94e40e40f2734d59590496e4598bd431ccb	2f97f2bdfdb07924e4ec81e3c4a9a94e40e40f2734d59590496e4598bd431ccb	2f97f2bdfdb07924e4ec81e3c4a9a94e40e40f2734d59590496e4598bd431ccb	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-072	default	6453320	6453320	6453320	26a01b9e3335b8e593c2b02730bbc2ea55c0960f0289cc64d8fb87e82a742cbd	26a01b9e3335b8e593c2b02730bbc2ea55c0960f0289cc64d8fb87e82a742cbd	26a01b9e3335b8e593c2b02730bbc2ea55c0960f0289cc64d8fb87e82a742cbd	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-072	compact	5618140	5618140	5618140	ad70f4986fcf7f1e738f2a61ea7b7d3157ba663b6e2ade4a5df0edf446b36b4f	ad70f4986fcf7f1e738f2a61ea7b7d3157ba663b6e2ade4a5df0edf446b36b4f	ad70f4986fcf7f1e738f2a61ea7b7d3157ba663b6e2ade4a5df0edf446b36b4f	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-072	low-latency	5704026	5704026	5704026	0fe2da33bd8a4aae7bbbeba932056d46bdad616ef523a52a83d3c457ea97d1c0	0fe2da33bd8a4aae7bbbeba932056d46bdad616ef523a52a83d3c457ea97d1c0	0fe2da33bd8a4aae7bbbeba932056d46bdad616ef523a52a83d3c457ea97d1c0	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-073	default	7312914	7312914	7312914	3f801903e99f849263c74f616082b4cc86aebbae90dd4f54e6873be21c9a30de	3f801903e99f849263c74f616082b4cc86aebbae90dd4f54e6873be21c9a30de	3f801903e99f849263c74f616082b4cc86aebbae90dd4f54e6873be21c9a30de	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-073	compact	7178514	7178514	7178514	d3f84890482fe15dc8d5d7c9c52a9e02c6ab5b90f9ed123284cbda8bfe391ec1	d3f84890482fe15dc8d5d7c9c52a9e02c6ab5b90f9ed123284cbda8bfe391ec1	d3f84890482fe15dc8d5d7c9c52a9e02c6ab5b90f9ed123284cbda8bfe391ec1	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-073	low-latency	7211752	7211752	7211752	17ad05463bb64fdd5274abc36614410aa385fcc0378bbc5b7653923cc40c1389	17ad05463bb64fdd5274abc36614410aa385fcc0378bbc5b7653923cc40c1389	17ad05463bb64fdd5274abc36614410aa385fcc0378bbc5b7653923cc40c1389	1	1	1	1	1	1	1	1	1	1	1	1
clic-validation-074	default	5578360	5578360	5578360	3f8ca6842aa47e248abc3fad6fbd0a63a418d2a2f1a53fc328ec3f6bb0220886	3f8ca6842aa47e248abc3fad6fbd0a63a418d2a2f1a53fc328ec3f6bb0220886	3f8ca6842aa47e248abc3fad6fbd0a63a418d2a2f1a53fc328ec3f6bb0220886	1	1	1	1	1	1	1	1	1	1	1	1
