
running 1 test
stream	id	layout	bytes	rgba_hash	stream_hash	encode_ns	project_exact
stream	clic-validation-019	low-latency-control	5108948	baa5e95011876f48	fc80d328d4116136	84118750	1
stream	clic-validation-020	default	6941342	dc09bc9dbb42193d	013e51c9f7b09046	91339083	1
stream	clic-validation-020	single	6827556	dc09bc9dbb42193d	5c12809daf0176f6	49414500	1
stream	clic-validation-020	compact	5936846	dc09bc9dbb42193d	85670f200146d35a	218411708	1
stream	clic-validation-020	low-latency	6292374	dc09bc9dbb42193d	1d0567234ebb285d	50530125	1
stream	clic-validation-020	compact-control	6358216	dc09bc9dbb42193d	466e96893e179b35	99753375	1
stream	clic-validation-020	low-latency-control	6430820	dc09bc9dbb42193d	a70878ccda5dadb3	97306208	1
stream	clic-validation-021	default	4572734	f6f48492d10740e0	33fb46ef6ba1f5a1	104994708	1
stream	clic-validation-021	single	5339060	f6f48492d10740e0	ccd8b949dd571e63	42092958	1
stream	clic-validation-021	compact	3989238	f6f48492d10740e0	78d41f42ac6e605d	170052083	1
stream	clic-validation-021	low-latency	4612614	f6f48492d10740e0	4cd6279297fda3e1	42423916	1
stream	clic-validation-021	compact-control	4565070	f6f48492d10740e0	e6ea7751bb0fa96c	92188041	1
stream	clic-validation-021	low-latency-control	4693378	f6f48492d10740e0	eeacf5658ce6dae5	91242209	1
stream	clic-validation-022	default	5589618	09fa4e4fe6aa63d6	63ff83e12942115c	128650250	1
stream	clic-validation-022	single	6415554	09fa4e4fe6aa63d6	81be446d2a8c556c	48762000	1
stream	clic-validation-022	compact	4570508	09fa4e4fe6aa63d6	2024ec242051ec40	204936500	1
stream	clic-validation-022	low-latency	5270376	09fa4e4fe6aa63d6	d882516dcfd1c02e	50389000	1
stream	clic-validation-022	compact-control	5628196	09fa4e4fe6aa63d6	52980d6296da50c6	101427791	1
stream	clic-validation-022	low-latency-control	5628318	09fa4e4fe6aa63d6	f1df5dd2f587a11e	97694209	1
stream	clic-validation-023	default	5744942	f8a29bed56822898	888a89a2372efb77	92886583	1
stream	clic-validation-023	single	6765154	f8a29bed56822898	568cb7d093250c0e	50712917	1
stream	clic-validation-023	compact	5247178	f8a29bed56822898	6eb58ceeb19cc1f6	190700708	1
stream	clic-validation-023	low-latency	5700484	f8a29bed56822898	40d3c4d1ba9b054f	46846625	1
stream	clic-validation-023	compact-control	5856188	f8a29bed56822898	14a3cbdb5772f655	104881084	1
stream	clic-validation-023	low-latency-control	5979252	f8a29bed56822898	86417f977d44787c	102204000	1
stream	clic-validation-024	default	7019090	c4f8779afc3c9993	ca818c55ee444c38	165473208	1
stream	clic-validation-024	single	7803852	c4f8779afc3c9993	2b254c8e6f28a585	64782750	1
stream	clic-validation-024	compact	6380474	c4f8779afc3c9993	6901923ee7227499	223135042	1
stream	clic-validation-024	low-latency	7245928	c4f8779afc3c9993	5d509b5377a7fe35	61083083	1
stream	clic-validation-024	compact-control	7349344	c4f8779afc3c9993	fabb08f2175b9ae9	134696875	1
stream	clic-validation-024	low-latency-control	7363364	c4f8779afc3c9993	382bb2aa62af6523	132296958	1
stream	clic-validation-025	default	8105312	726fd24483d342a3	14064fada69e6df1	158303917	1
stream	clic-validation-025	single	8753828	726fd24483d342a3	88776ca0eb6a5eff	63602833	1
stream	clic-validation-025	compact	7120954	726fd24483d342a3	ff4a86c1f6a55393	254582250	1
stream	clic-validation-025	low-latency	7844442	726fd24483d342a3	80699cf21a4d163a	60195292	1
stream	clic-validation-025	compact-control	7869586	726fd24483d342a3	8e2bafa718f19a77	131664583	1
stream	clic-validation-025	low-latency-control	8063140	726fd24483d342a3	7e0fa761ed6d5c04	130492709	1
stream	clic-validation-026	default	8891084	9c668909712280e2	e83172a721992628	130087625	1
stream	clic-validation-026	single	8945248	9c668909712280e2	bdd9b7333c7ec25f	66602542	1
stream	clic-validation-026	compact	7544152	9c668909712280e2	46134c56ac954d92	250097167	1
stream	clic-validation-026	low-latency	8081856	9c668909712280e2	5c7a76253ee96c5a	60834667	1
stream	clic-validation-026	compact-control	8259084	9c668909712280e2	f45a79434b11b0a8	136597125	1
stream	clic-validation-026	low-latency-control	8349358	9c668909712280e2	10688eb18b045ed4	131414458	1
stream	clic-validation-027	default	5964034	6d7a3d538daf3164	d105f56dc1320a20	160075750	1
stream	clic-validation-027	single	7990348	6d7a3d538daf3164	2f4201b725bd4cff	63013209	1
stream	clic-validation-027	compact	5360814	6d7a3d538daf3164	6dd8aca3803f0753	227762375	1
stream	clic-validation-027	low-latency	6026624	6d7a3d538daf3164	cd5254d30f8743e9	65025291	1
stream	clic-validation-027	compact-control	6933844	6d7a3d538daf3164	bb6c90c7c8ce176a	133318750	1
stream	clic-validation-027	low-latency-control	7076126	6d7a3d538daf3164	08c61a1a756bc696	131696750	1
stream	clic-validation-028	default	6561444	6ac585fda881c351	c958a95e38a9e533	159306750	1
stream	clic-validation-028	single	7485068	6ac585fda881c351	ad191fb630d37ccb	61400125	1
stream	clic-validation-028	compact	5436346	6ac585fda881c351	e23f055644a28f91	274522625	1
stream	clic-validation-028	low-latency	6139536	6ac585fda881c351	ae0f302aa1fa6330	69248958	1
stream	clic-validation-028	compact-control	7265392	6ac585fda881c351	06e5e235e1a82103	132387667	1
stream	clic-validation-028	low-latency-control	7360348	6ac585fda881c351	3288c8c84e053dd9	128170709	1
stream	clic-validation-029	default	6136958	df06568e13cc5010	e19d3f3f0bbf0d48	156020250	1
stream	clic-validation-029	single	6878640	df06568e13cc5010	0579eb1a024fe4c9	61158917	1
stream	clic-validation-029	compact	5206834	df06568e13cc5010	f551f5aed91476bf	228482833	1
stream	clic-validation-029	low-latency	5888564	df06568e13cc5010	998c001d38b2b47f	64584375	1
stream	clic-validation-029	compact-control	6107890	df06568e13cc5010	f3e390306bdceba2	127606458	1
stream	clic-validation-029	low-latency-control	6030840	df06568e13cc5010	0038173aae5c4cbc	124319334	1
stream	clic-validation-030	default	8570450	aaa1f8d564d01733	7978c1986d620158	155454750	1
stream	clic-validation-030	single	8832266	aaa1f8d564d01733	eb4d3c1c482d126b	61732417	1
stream	clic-validation-030	compact	7505802	aaa1f8d564d01733	0883bf04dbb31651	279459541	1
stream	clic-validation-030	low-latency	8486390	aaa1f8d564d01733	f6ee32706b66ae62	58800584	1
stream	clic-validation-030	compact-control	8257108	aaa1f8d564d01733	b05bd6d94c5eec76	129942667	1
stream	clic-validation-030	low-latency-control	8705786	aaa1f8d564d01733	cce495777e9bf98d	188731708	1
stream	clic-validation-031	default	7531522	13b35a79be3ad589	705e73f85c54bdc5	160448667	1
stream	clic-validation-031	single	8103604	13b35a79be3ad589	dc31525b84c14546	62387625	1
stream	clic-validation-031	compact	6395906	13b35a79be3ad589	40bcbd8b2ce35f2d	217179792	1
stream	clic-validation-031	low-latency	7195118	13b35a79be3ad589	d1371667d0f04ecc	60141500	1
stream	clic-validation-031	compact-control	7174330	13b35a79be3ad589	25794fd98a943f36	133908084	1
stream	clic-validation-031	low-latency-control	7277258	13b35a79be3ad589	101739cfd5e60743	132560667	1
stream	clic-validation-032	default	7299398	501e9493c3e82317	9d44bcde25f403ca	158558750	1
stream	clic-validation-032	single	7422746	501e9493c3e82317	0797eed6599391af	66476750	1
stream	clic-validation-032	compact	5958892	501e9493c3e82317	b1d48653acbd86a3	234226167	1
stream	clic-validation-032	low-latency	6367358	501e9493c3e82317	5f45418f0b417306	67439875	1
stream	clic-validation-032	compact-control	6915788	501e9493c3e82317	e12aaa37425a5e15	133716292	1
stream	clic-validation-032	low-latency-control	6987574	501e9493c3e82317	2126e8c389111622	130783250	1
stream	clic-validation-033	default	8069182	89041b7b8d7ab9ff	afaf3e0195b4b852	157208333	1
stream	clic-validation-033	single	8987044	89041b7b8d7ab9ff	4da1386652c785c3	63652083	1
stream	clic-validation-033	compact	6957460	89041b7b8d7ab9ff	dc2a07e719f59396	308247792	1
stream	clic-validation-033	low-latency	8016860	89041b7b8d7ab9ff	144b387a229e2185	62170792	1
stream	clic-validation-033	compact-control	8462362	89041b7b8d7ab9ff	b152258efbfb45be	132145000	1
stream	clic-validation-033	low-latency-control	8431672	89041b7b8d7ab9ff	5214c4c49c246a83	128687083	1
stream	clic-validation-034	default	8618366	9ab537cee8a6f725	171b788311b0b504	121637958	1
stream	clic-validation-034	single	9017490	9ab537cee8a6f725	be80cb6d8ba9bc9e	63774917	1
stream	clic-validation-034	compact	7023692	9ab537cee8a6f725	8b9481992d407ab2	115344834	1
stream	clic-validation-034	low-latency	7501450	9ab537cee8a6f725	3d838ca67e7c2203	64229708	1
stream	clic-validation-034	compact-control	8425850	9ab537cee8a6f725	c60a77ee228fbe0f	138366667	1
stream	clic-validation-034	low-latency-control	8475800	9ab537cee8a6f725	8c9291363f667e1b	137316250	1
stream	clic-validation-035	default	8048070	1c7cba4a5059cb2d	63a3dec85e82506b	161851083	1
stream	clic-validation-035	single	8945746	1c7cba4a5059cb2d	09343fba1db70948	63877667	1
stream	clic-validation-035	compact	6549464	1c7cba4a5059cb2d	cb9e26c093d09941	158175250	1
stream	clic-validation-035	low-latency	7350130	1c7cba4a5059cb2d	6de7019f74336b51	67057584	1
stream	clic-validation-035	compact-control	8124282	1c7cba4a5059cb2d	0935beeb6715c7da	135599041	1
stream	clic-validation-035	low-latency-control	8055284	1c7cba4a5059cb2d	412e6979ef098033	134859458	1
stream	clic-validation-036	default	8305656	8a82094490cf3de6	0365d1572d567266	121734709	1
stream	clic-validation-036	single	8414648	8a82094490cf3de6	d91a2a953faf60b0	66313292	1
stream	clic-validation-036	compact	6347950	8a82094490cf3de6	66a1618ecf4456d3	193582833	1
stream	clic-validation-036	low-latency	6999040	8a82094490cf3de6	4d4f0b651b82de8b	63048250	1
stream	clic-validation-036	compact-control	7281758	8a82094490cf3de6	dbba36b7f776979d	137083916	1
stream	clic-validation-036	low-latency-control	7368046	8a82094490cf3de6	85cf78c6599ce065	135163916	1
stream	clic-validation-037	default	8246464	3a910c171731cab6	cd13ea9f345f9acf	163180958	1
stream	clic-validation-037	single	8406362	3a910c171731cab6	42315527d2c40c17	65915791	1
stream	clic-validation-037	compact	6289434	3a910c171731cab6	392a7b8b3bbba0c1	250293250	1
stream	clic-validation-037	low-latency	7092626	3a910c171731cab6	57fbb9dbae67a8e0	64812750	1
stream	clic-validation-037	compact-control	7772372	3a910c171731cab6	5d2756e807704ab1	141025667	1
stream	clic-validation-037	low-latency-control	7805588	3a910c171731cab6	0c2c1cf96dc34b0a	135975625	1
stream	clic-validation-038	default	7673578	ad437832dec9a2fb	c9bd6323e54be299	159001041	1
stream	clic-validation-038	single	8836622	ad437832dec9a2fb	91b417aafb492e96	63332708	1
stream	clic-validation-038	compact	6791098	ad437832dec9a2fb	c4ee5fb08dcffd0c	261717000	1
stream	clic-validation-038	low-latency	7531292	ad437832dec9a2fb	08f0bedcba039e64	63713375	1
stream	clic-validation-038	compact-control	8140256	ad437832dec9a2fb	16c4160b4af1b939	134532875	1
stream	clic-validation-038	low-latency-control	8129706	ad437832dec9a2fb	d882db21b5bd96f3	132025208	1
stream	clic-validation-039	default	8203404	79092bf051e7b7fa	957b503e8305d00c	156822750	1
stream	clic-validation-039	single	8403690	79092bf051e7b7fa	86944a67c821274f	63256625	1
stream	clic-validation-039	compact	6399432	79092bf051e7b7fa	ca087285cc2ed22a	237129834	1
stream	clic-validation-039	low-latency	7080414	79092bf051e7b7fa	15419aa59619819d	57714292	1
stream	clic-validation-039	compact-control	7163302	79092bf051e7b7fa	71b90b977929d8ff	134546584	1
stream	clic-validation-039	low-latency-control	7174990	79092bf051e7b7fa	db4ccf38a773a2bc	132068250	1
stream	clic-validation-040	default	7870646	f1cedda480b841a2	89c832a24962a8ec	158890500	1
stream	clic-validation-040	single	7945870	f1cedda480b841a2	0925d81676a3feab	63570583	1
stream	clic-validation-040	compact	5876846	f1cedda480b841a2	a8068fb61ff7155f	264815084	1
stream	clic-validation-040	low-latency	6460012	f1cedda480b841a2	5052dcc6fb8412c6	65186417	1
stream	clic-validation-040	compact-control	6948508	f1cedda480b841a2	4ebc4f813c05112a	136106042	1
stream	clic-validation-040	low-latency-control	7112000	f1cedda480b841a2	c32e1fa0c6d2c711	131910792	1
test vp8l::image_writer::product_benchmark_tests::product_validation_reproducer ... ok

test result: ok. 1 passed; 0 failed; 0 ignored; 0 measured; 282 filtered out; finished in 41.87s

