
running 1 test
p16	id	profile	rgba_bytes	blocks	counter_init_ns	counter_update_ns	counter_updates	counter_storage_bytes	self_cost_ns	e_proposal_ns	b_proposal_ns	e_cost_ns	b_cost_ns	p15_reassignment_ns	p15_rebuild_ns	refined_cost_ns	selection_ns	e_merge_updates	b_merge_updates	refined_merge_updates	split_merge_updates	retained_plan_bytes	e_bits	e_payload_bytes	e_riff_bytes	e_groups	b_bits	b_payload_bytes	b_riff_bytes	b_groups	refined_bits	refined_payload_bytes	refined_riff_bytes	refined_groups	split_bits	split_payload_bytes	split_riff_bytes	split_groups	single_riff_bytes	control_riff_bytes	initial_kind	selected_kind	final_kind	final_riff_bytes	final_hash	growth_steps	public_exact	eb_selector_exact	final_selector_exact
p16-step	id	profile	iteration	before_groups	resulting_groups	source_group	seed_one	seed_two	regret	seed_penalty	old_partition_blocks	new_partition_blocks	regret_ns	seed_ns	partition_ns	split_rebuild_ns	split_ns	reassignment_ns	rebuild_ns	exact_cost_ns	before_riff_bytes	candidate_riff_bytes	riff_delta	accepted	assignments_stable
p16-step	clic-validation-057	compact	21	46	47	26	87	26	35213	39611	3	1	530000	67958	86042	91792	775833	1664125	81542	805625	4701608	4688812	-12796	1	0
p16-step	clic-validation-057	compact	22	47	48	27	121	6	34571	33963	1	3	514667	48958	62166	78292	704125	1578875	82084	813083	4688812	4683974	-4838	1	0
p16-step	clic-validation-057	compact	23	48	49	40	116	19	33495	42909	2	1	518125	40209	38166	78209	674750	1643625	89083	988084	4683974	4674748	-9226	1	0
p16-step	clic-validation-057	compact	24	49	50	3	101	70	32753	35313	4	1	590542	80875	93791	104833	870083	1629000	87292	866292	4674748	4669134	-5614	1	0
p16-step	clic-validation-057	compact	25	50	51	1	52	62	32553	32447	3	2	570416	95417	123458	80250	869666	1588834	83125	861375	4669134	4665812	-3322	1	0
p16-step	clic-validation-057	compact	26	51	52	8	61	82	32222	16661	2	1	544625	43417	42250	79667	710042	1724541	106875	1071167	4665812	4659804	-6008	1	0
p16-step	clic-validation-057	compact	27	52	53	12	126	57	31779	28673	2	1	664750	68083	53542	99792	886250	1824000	95084	992958	4659804	4655404	-4400	1	0
p16-step	clic-validation-057	compact	28	53	54	28	98	117	31540	32791	1	1	564416	21584	2666	80750	669458	1781792	81875	907459	4655404	4651306	-4098	1	0
p16-step	clic-validation-057	compact	29	54	55	7	38	8	30909	28077	1	1	572167	21666	2625	78834	675333	1909000	133458	979291	4651306	4647796	-3510	1	0
p16-step	clic-validation-057	compact	30	55	56	30	33	63	30427	39685	1	8	570917	198250	330500	77167	1176958	1753375	81834	988250	4647796	4644560	-3236	1	0
p16-step	clic-validation-057	compact	31	56	57	55	42	45	30371	25010	4	4	597792	177583	278875	84416	1138792	1785833	118291	1173084	4644560	4639376	-5184	1	0
p16-step	clic-validation-057	compact	32	57	58	13	93	94	28781	22839	2	2	700000	68875	85166	93417	947542	2079375	95500	1086583	4639376	4634370	-5006	1	0
p16-step	clic-validation-057	compact	33	58	59	29	40	24	28769	34618	1	3	623708	58000	72083	83125	837000	1864833	82500	1039083	4634370	4631118	-3252	1	0
p16-step	clic-validation-057	compact	34	59	60	3	60	50	27804	21903	2	2	648083	52167	96084	91209	887667	2021417	101167	1128167	4631118	4627192	-3926	1	0
p16-step	clic-validation-057	compact	35	60	61	2	16	89	27029	25508	2	1	623000	33875	31666	81125	769834	1828916	80917	1018125	4627192	4621146	-6046	1	0
p16-step	clic-validation-057	compact	36	61	62	56	45	43	26724	22106	2	2	634583	76459	96791	81417	889292	1951250	100584	1239125	4621146	4617022	-4124	1	0
p16-step	clic-validation-057	compact	37	62	63	37	122	123	25711	21048	1	1	689083	18542	2916	85792	796416	2039542	102000	1307250	4617022	4614390	-2632	1	0
p16-step	clic-validation-057	compact	38	63	64	32	15	10	24701	23844	1	3	779041	53459	63750	91542	987916	2055458	93667	2538500	4614390	4609202	-5188	1	0
p16	clic-validation-057	low-latency	7990272	35	3542	4537125	7972114	147420	1156458	101292	43250	284375	286500	292541	22084	256625	2042	12235	12235	12235	12235	243460	41158988	5144874	5144894	13	41157235	5144655	5144676	13	41027265	5128409	5128430	13	39854001	4981751	4981772	16	5653454	5152288	R	Split	Split	4981772	ac3483e5cfc5f389	3	1	1	1
p16-step	clic-validation-057	low-latency	1	13	14	1	0	1	316504	305995	3	2	161708	69375	110250	23583	364958	286708	22292	277792	5128430	5054142	-74288	1	0
p16-step	clic-validation-057	low-latency	2	14	15	4	29	24	170749	149242	3	1	165583	48875	62292	20708	297500	289208	22125	365958	5054142	5019452	-34690	1	0
p16-step	clic-validation-057	low-latency	3	15	16	0	27	18	168781	167453	5	1	236083	119750	195083	31500	582500	366917	56000	332916	5019452	4981772	-37680	1	0
p16	clic-validation-058	compact	7990272	130	3167	4306833	7781654	274820	3757083	371083	112416	536750	411791	1071500	87708	531500	4705	35588	35588	35588	35588	580064	39875540	4984443	4984464	24	40300907	5037614	5037634	19	38455344	4806918	4806938	24	34652584	4331573	4331594	64	5371936	4943622	R	Split	Split	4331594	7fe2b43772da881d	40	1	1	1
p16-step	clic-validation-058	compact	1	24	25	3	53	27	91438	67999	9	12	357542	327875	631375	76042	1392875	1028333	76541	482167	4806938	4768240	-38698	1	0
p16-step	clic-validation-058	compact	2	25	26	6	112	80	90417	72388	9	5	395458	250250	452708	97792	1196542	1092584	77125	504084	4768240	4725884	-42356	1	0
p16-step	clic-validation-058	compact	3	26	27	4	76	86	73388	77355	3	3	374833	108000	169792	72916	725708	1057917	72833	524625	4725884	4672362	-53522	1	0
p16-step	clic-validation-058	compact	4	27	28	8	9	105	68232	64034	5	5	361041	136708	256583	71959	826375	981875	72167	508250	4672362	4649992	-22370	1	0
p16-step	clic-validation-058	compact	5	28	29	0	88	100	66241	42250	18	10	365833	524166	972458	72167	1934750	1069583	83708	677583	4649992	4612756	-37236	1	0
p16-step	clic-validation-058	compact	6	29	30	1	4	30	62025	33989	8	2	448625	197917	399625	107667	1154000	1160333	86542	637958	4612756	4594230	-18526	1	0
p16-step	clic-validation-058	compact	7	30	31	3	53	13	60519	40772	3	9	451000	190291	304834	74542	1020708	1135083	94708	611583	4594230	4575008	-19222	1	0
p16-step	clic-validation-058	compact	8	31	32	2	65	74	57635	63172	5	4	407542	172667	300458	73208	954042	1135458	72666	594209	4575008	4551790	-23218	1	0
p16-step	clic-validation-058	compact	9	32	33	0	119	92	54941	53579	3	11	411833	304500	512333	76208	1305000	1180083	75500	623375	4551790	4528102	-23688	1	0
p16-step	clic-validation-058	compact	10	33	34	30	40	0	46956	36817	2	7	433625	135084	237041	77084	882875	1176750	76042	640625	4528102	4520806	-7296	1	0
p16-step	clic-validation-058	compact	11	34	35	6	112	111	46927	37036	3	7	425833	146542	243875	92709	909083	1195875	77583	652958	4520806	4515668	-5138	1	0
p16-step	clic-validation-058	compact	12	35	36	1	4	21	45698	30294	6	1	452833	126209	220750	70750	870667	1274208	88666	772542	4515668	4504782	-10886	1	0
p16-step	clic-validation-058	compact	13	36	37	32	79	22	45689	40725	6	6	514500	249583	442375	79166	1285750	1319417	82167	676500	4504782	4489202	-15580	1	0
p16-step	clic-validation-058	compact	14	37	38	28	11	104	44544	45754	11	3	446042	230000	423500	82917	1182584	1304708	72375	683542	4489202	4482104	-7098	1	0
p16-step	clic-validation-058	compact	15	38	39	28	11	50	46572	25435	9	2	470333	190542	309708	85375	1056041	1336875	85125	831875	4482104	4477624	-4480	1	0
p16-step	clic-validation-058	compact	16	39	40	34	107	110	43769	36889	4	3	536541	93875	159583	81666	871833	1420875	85084	795750	4477624	4464526	-13098	1	0
p16-step	clic-validation-058	compact	17	40	41	4	109	89	41833	33469	4	7	551333	183792	391708	81125	1208083	1303750	74167	726833	4464526	4457580	-6946	1	0
p16-step	clic-validation-058	compact	18	41	42	28	114	49	41043	22671	8	1	487667	154791	271709	72959	987208	1419875	95084	875500	4457580	4448482	-9098	1	0
p16-step	clic-validation-058	compact	19	42	43	7	59	57	40841	31535	3	1	567750	66875	86833	91125	812625	1422083	73625	833000	4448482	4436996	-11486	1	0
p16-step	clic-validation-058	compact	20	43	44	24	29	15	40231	39946	3	4	496958	109167	175666	73125	854958	1346708	74250	767041	4436996	4428890	-8106	1	0
p16-step	clic-validation-058	compact	21	44	45	2	66	84	37660	32966	4	3	513667	139209	213709	73709	940458	1392875	79584	913083	4428890	4418006	-10884	1	0
p16-step	clic-validation-058	compact	22	45	46	3	53	78	36007	35563	2	1	661209	41375	38125	89000	829875	1564667	85458	899208	4418006	4413528	-4478	1	0
p16-step	clic-validation-058	compact	23	46	47	1	4	8	33497	22946	5	2	524708	118834	208584	72417	924625	1525041	80209	834083	4413528	4408480	-5048	1	0
p16-step	clic-validation-058	compact	24	47	48	28	100	93	33217	35075	5	3	527833	130750	212750	73458	944917	1462333	73375	943250	4408480	4400864	-7616	1	0
p16-step	clic-validation-058	compact	25	48	49	27	122	105	32304	29014	2	3	551916	66500	96750	73084	788375	1479417	86875	871792	4400864	4396402	-4462	1	0
p16-step	clic-validation-058	compact	26	49	50	26	35	85	31977	25554	1	2	585291	48584	45333	77667	756875	1564250	78542	897375	4396402	4392752	-3650	1	0
p16-step	clic-validation-058	compact	27	50	51	43	54	27	31283	26067	1	3	575667	72250	74875	84125	806958	1522958	75167	1036000	4392752	4388290	-4462	1	0
p16-step	clic-validation-058	compact	28	51	52	5	47	69	30211	26174	1	1	704833	31958	2959	89375	829208	1737500	91375	932875	4388290	4385018	-3272	1	0
p16-step	clic-validation-058	compact	29	52	53	1	4	20	30156	13321	3	1	570000	61875	79833	74875	786667	1599166	92250	935833	4385018	4378042	-6976	1	0
p16-step	clic-validation-058	compact	30	53	54	33	39	0	28923	15891	5	1	588375	82208	141250	73959	885958	1658792	85000	1142167	4378042	4370296	-7746	1	0
p16-step	clic-validation-058	compact	31	54	55	0	119	36	28455	28223	2	2	679250	68250	75541	92875	916000	1732042	87125	987500	4370296	4366506	-3790	1	0
p16-step	clic-validation-058	compact	32	55	56	25	99	80	28182	23773	2	1	615833	38875	36417	79417	770542	1609959	74292	995542	4366506	4362808	-3698	1	0
p16-step	clic-validation-058	compact	33	56	57	2	79	82	26997	22540	1	4	613625	94709	136917	80791	926167	1838166	84083	1100167	4362808	4359992	-2816	1	0
p16-step	clic-validation-058	compact	34	57	58	6	112	95	26977	22315	2	1	696625	34458	35625	84291	851125	1722417	75750	999250	4359992	4355548	-4444	1	0
p16-step	clic-validation-058	compact	35	58	59	31	18	74	26621	31126	1	3	618458	72125	88291	84708	863708	1682417	77000	1046375	4355548	4350404	-5144	1	0
p16-step	clic-validation-058	compact	36	59	60	8	51	120	26226	19884	2	3	824958	72792	86958	89333	1074208	1869917	78667	1200208	4350404	4345492	-4912	1	0
p16-step	clic-validation-058	compact	37	60	61	28	100	11	25058	20937	2	4	641292	93791	145542	77041	957708	1808458	87292	1033250	4345492	4339798	-5694	1	0
p16-step	clic-validation-058	compact	38	61	62	29	19	30	24077	28250	1	1	633208	25208	2708	74500	735708	1746250	75542	1095292	4339798	4336268	-3530	1	0
p16-step	clic-validation-058	compact	39	62	63	39	111	110	22951	19172	1	2	663416	34250	33375	76959	808125	1747959	77625	1097583	4336268	4333896	-2372	1	0
p16-step	clic-validation-058	compact	40	63	64	46	7	8	22930	17708	1	2	670708	53958	48125	78667	851542	1795334	79041	1104875	4333896	4331594	-2302	1	0
p16	clic-validation-058	low-latency	7990272	35	2417	4669333	7781654	147420	1040542	92041	40584	222834	206209	229958	19708	209250	1499	12188	12188	12188	12188	203644	40413652	5051707	5051728	10	40083773	5010472	5010492	10	39502567	4937821	4937842	10	37566953	4695870	4695890	16	5371936	4935030	R	Split	Split	4695890	f78a994fb8633680	6	1	1	1
p16-step	clic-validation-058	low-latency	1	10	11	1	29	4	369865	362903	2	2	139542	59125	77042	21000	296834	221875	22750	220541	4937842	4852482	-85360	1	0
p16-step	clic-validation-058	low-latency	2	11	12	0	0	3	199552	191252	7	7	151583	264958	520917	23709	961291	262292	21083	226458	4852482	4769884	-82598	1	0
p16-step	clic-validation-058	low-latency	3	12	13	11	5	1	137296	155923	1	5	142833	116833	185375	19292	464417	269541	18833	241417	4769884	4752058	-17826	1	0
p16-step	clic-validation-058	low-latency	4	13	14	6	30	27	126604	98369	3	3	216125	100084	187667	20083	524083	277750	18958	267834	4752058	4728204	-23854	1	0
p16-step	clic-validation-058	low-latency	5	14	15	2	23	11	119518	124591	1	3	172542	68625	88750	19125	349042	318375	20917	328125	4728204	4713442	-14762	1	0
p16-step	clic-validation-058	low-latency	6	15	16	0	0	14	98737	131150	1	7	173500	133292	236125	32459	575500	304000	26833	304875	4713442	4695890	-17552	1	0
p16	clic-validation-059	compact	7990272	130	3333	3322125	5997788	274820	3071291	379417	128959	385584	520708	1046917	84875	393834	3293	23644	23644	23644	23644	571216	28703213	3587902	3587922	21	28311729	3538967	3538988	22	28157757	3519720	3519740	22	25954631	3244329	3244350	64	3988980	3595402	R	Split	Split	3244350	ac61057ccfdaa5b6	42	1	1	1
p16-step	clic-validation-059	compact	1	22	23	5	87	71	65803	60754	6	2	268083	116042	200916	79083	664250	1015875	81125	398000	3519740	3492898	-26842	1	0
p16-step	clic-validation-059	compact	2	23	24	0	68	107	55810	48187	6	8	352334	246750	472584	72916	1144625	1043833	138292	424042	3492898	3481078	-11820	1	0
p16-step	clic-validation-059	compact	3	24	25	4	80	104	53090	46811	4	5	293791	157250	265917	78208	795250	1118458	82750	416125	3481078	3464654	-16424	1	0
p16-step	clic-validation-059	compact	4	25	26	2	101	99	50898	45133	5	1	283709	93834	141541	75042	594167	1110333	78208	418709	3464654	3458906	-5748	1	0
p16-step	clic-validation-059	compact	5	26	27	7	97	64	46439	50290	3	6	291542	130542	223875	73458	719542	1252292	88417	553125	3458906	3446304	-12602	1	0
p16-step	clic-validation-059	compact	6	27	28	3	112	114	43793	28260	3	3	332334	114917	183750	77709	708875	1242167	84334	525750	3446304	3436436	-9868	1	0
p16-step	clic-validation-059	compact	7	28	29	1	61	44	43495	23476	7	2	320417	149791	277500	93583	841333	1296583	118667	522625	3436436	3423748	-12688	1	0
p16-step	clic-validation-059	compact	8	29	30	9	26	58	43443	40091	2	2	347083	61917	73417	78333	560875	1280541	77875	508125	3423748	3417972	-5776	1	0
p16-step	clic-validation-059	compact	9	30	31	0	68	57	42966	16013	4	4	320916	128875	210833	75917	736625	1275334	79041	496958	3417972	3410594	-7378	1	0
p16-step	clic-validation-059	compact	10	31	32	2	84	100	42472	36073	2	3	326250	74792	115750	86583	603417	1465125	97459	580625	3410594	3396938	-13656	1	0
p16-step	clic-validation-059	compact	11	32	33	1	40	45	41595	33209	3	3	372750	106083	165083	89166	733166	1442083	86584	576125	3396938	3383328	-13610	1	0
p16-step	clic-validation-059	compact	12	33	34	6	29	33	40426	35669	10	1	349792	151416	271167	74833	847292	1407541	78667	536166	3383328	3368120	-15208	1	0
p16-step	clic-validation-059	compact	13	34	35	0	125	65	34977	30262	3	2	342416	80583	104417	81959	609500	1387542	79833	643542	3368120	3358078	-10042	1	0
p16-step	clic-validation-059	compact	14	35	36	23	70	79	34298	25914	5	3	439750	152625	269667	89542	951667	1555125	87958	582750	3358078	3351700	-6378	1	0
p16-step	clic-validation-059	compact	15	36	37	23	70	107	33745	16052	3	2	359917	87209	123292	73292	643833	1492709	78500	592333	3351700	3346960	-4740	1	0
p16-step	clic-validation-059	compact	16	37	38	5	87	98	33003	33441	3	3	367333	82958	126666	73833	650916	1501917	90417	601792	3346960	3345762	-1198	1	0
p16-step	clic-validation-059	compact	17	38	39	12	123	116	32207	29300	5	1	371750	81333	125250	74292	652709	1647333	90791	720375	3345762	3334794	-10968	1	0
p16-step	clic-validation-059	compact	18	39	40	10	118	115	30107	36952	2	1	431208	45375	41000	83125	600833	1746667	96084	690291	3334794	3327226	-7568	1	0
p16-step	clic-validation-059	compact	19	40	41	29	59	58	30069	25996	1	1	410625	24917	5708	73208	514584	1610875	118625	747875	3327226	3323976	-3250	1	0
p16-step	clic-validation-059	compact	20	41	42	5	87	73	29604	26942	2	1	485292	37000	35833	75750	633917	1694917	105375	735125	3323976	3317276	-6700	1	0
p16-step	clic-validation-059	compact	21	42	43	26	64	90	27843	35072	1	5	411666	95167	139292	96083	742333	1681875	77167	660125	3317276	3314352	-2924	1	0
p16-step	clic-validation-059	compact	22	43	44	24	95	104	27606	23774	2	3	399250	85917	121000	74917	681209	1659459	92209	677917	3314352	3310390	-3962	1	0
p16-step	clic-validation-059	compact	23	44	45	11	96	92	27578	28200	1	3	408791	65583	80375	75084	629875	1768000	88458	851250	3310390	3307406	-2984	1	0
p16-step	clic-validation-059	compact	24	45	46	0	126	78	27414	22770	2	2	460000	63500	68125	88958	680666	1872083	88542	812167	3307406	3301214	-6192	1	0
p16-step	clic-validation-059	compact	25	46	47	42	90	63	25858	18033	1	4	438750	72125	101542	80958	693458	1807333	76625	723083	3301214	3298492	-2722	1	0
p16-step	clic-validation-059	compact	26	47	48	4	80	82	25711	23946	3	3	429708	94500	140000	75291	739541	1862292	102875	890291	3298492	3290392	-8100	1	0
p16-step	clic-validation-059	compact	27	48	49	44	83	91	24354	19629	1	2	476917	53167	63709	83000	676875	1942708	92708	773500	3290392	3287766	-2626	1	0
p16-step	clic-validation-059	compact	28	49	50	6	29	32	21580	15996	6	4	453500	129083	344083	89417	1016167	1868000	77333	824583	3287766	3282982	-4784	1	0
p16-step	clic-validation-059	compact	29	50	51	2	84	85	20235	16290	1	1	448250	23166	6084	75916	553458	2027917	88417	913958	3282982	3280946	-2036	1	0
p16-step	clic-validation-059	compact	30	51	52	3	112	111	19819	14310	1	2	496417	45875	43542	88333	674208	1920208	77542	795834	3280946	3278842	-2104	1	0
p16-step	clic-validation-059	compact	31	52	53	28	42	44	19712	15543	3	1	492041	64375	76791	76667	710000	1948041	79625	801500	3278842	3272732	-6110	1	0
p16-step	clic-validation-059	compact	32	53	54	35	55	57	19468	9460	4	1	463458	81458	161625	84708	791333	2150458	88042	948041	3272732	3271040	-1692	1	0
p16-step	clic-validation-059	compact	33	54	55	35	55	79	19573	8187	3	1	557958	67333	82500	83500	791375	2071209	78375	896250	3271040	3266222	-4818	1	0
p16-step	clic-validation-059	compact	34	55	56	9	26	60	18688	23983	1	1	489917	23416	6375	79125	598875	2050708	95791	1003167	3266222	3263224	-2998	1	0
p16-step	clic-validation-059	compact	35	56	57	32	47	46	18660	10093	2	1	565416	44792	43958	80750	735000	2077625	84209	869542	3263224	3260518	-2706	1	0
p16-step	clic-validation-059	compact	36	57	58	27	56	114	18357	16986	2	1	495833	48041	47000	76541	667541	2089167	79709	883417	3260518	3257788	-2730	1	0
p16-step	clic-validation-059	compact	37	58	59	31	101	102	17941	12893	2	1	499833	42667	40000	76667	659292	2217375	88875	982458	3257788	3255522	-2266	1	0
p16-step	clic-validation-059	compact	38	59	60	23	70	52	17657	11403	2	1	510958	46708	44042	78875	680667	2194792	79916	922416	3255522	3253242	-2280	1	0
p16-step	clic-validation-059	compact	39	60	61	43	94	104	16044	9742	2	1	512917	46041	44625	78000	681667	2178041	83458	1044416	3253242	3251018	-2224	1	0
p16-step	clic-validation-059	compact	40	61	62	6	30	13	15998	11755	3	3	696750	84125	121875	92833	995625	2345625	91500	1090667	3251018	3248362	-2656	1	0
p16-step	clic-validation-059	compact	41	62	63	5	87	88	14359	15973	1	1	542375	21375	6583	91792	662166	2269125	78583	975083	3248362	3246366	-1996	1	0
p16-step	clic-validation-059	compact	42	63	64	46	62	77	14101	9980	1	3	553667	56333	70250	79875	760250	2535750	85333	1024625	3246366	3244350	-2016	1	0
p16	clic-validation-059	low-latency	7990272	35	5958	3524042	5997788	147420	1064709	105959	47209	270375	261292	246958	24458	246416	2125	9036	9036	9036	9036	265580	29042695	3630337	3630358	14	28823565	3602946	3602966	15	28823565	3602946	3602966	15	28661780	3582723	3582744	16	3988980	3675422	B	Split	Split	3582744	bf767dd12298df82	1	1	1	1
p16-step	clic-validation-059	low-latency	1	15	16	4	18	17	145221	161787	1	1	138708	20500	1916	22417	183667	257375	22375	259542	3602966	3582744	-20222	1	0
p16	clic-validation-060	compact	7990272	130	3292	4075375	7446642	274820	3208250	332625	103875	394833	277000	791334	79791	349458	3416	31637	31637	31637	31637	496008	36044344	4505543	4505564	17	36207124	4525891	4525912	14	35734654	4466832	4466852	17	33344705	4168089	4168110	64	4870430	4515910	R	Split	Split	4168110	3079270014160d4d	47	1	1	1
p16-step	clic-validation-060	compact	1	17	18	1	113	81	55799	49535	6	12	256292	297958	577666	74250	1206292	684166	72333	320334	4466852	4446382	-20470	1	0
p16-step	clic-validation-060	compact	2	18	19	0	23	40	49714	40573	17	13	250542	473375	935833	69792	1729584	700125	72042	324917	4446382	4400384	-45998	1	0
p16-step	clic-validation-060	compact	3	19	20	4	60	82	42197	34440	3	5	254250	131875	220625	68875	675709	704917	69708	339000	4400384	4390464	-9920	1	0
p16-step	clic-validation-060	compact	4	20	21	3	122	97	38717	33327	9	8	261000	300166	569250	70125	1200625	860625	90875	442791	4390464	4384892	-5572	1	0
p16-step	clic-validation-060	compact	5	21	22	5	34	115	38175	48308	8	3	299916	175167	340666	77417	893250	812042	76417	402500	4384892	4374462	-10430	1	0
p16-step	clic-validation-060	compact	6	22	23	3	64	120	36831	22068	4	5	295334	149583	251208	72125	768250	776250	73875	385375	4374462	4360186	-14276	1	0
p16-step	clic-validation-060	compact	7	23	24	0	32	17	36087	26241	18	9	286958	418292	818791	70917	1595000	802459	72958	405416	4360186	4348670	-11516	1	0
p16-step	clic-validation-060	compact	8	24	25	1	103	87	35143	31753	3	4	308416	100042	161542	69792	639916	810833	71208	508416	4348670	4341080	-7590	1	0
p16-step	clic-validation-060	compact	9	25	26	18	18	42	31821	27324	7	3	383708	179792	319375	92875	975833	959250	72500	441458	4341080	4331504	-9576	1	0
p16-step	clic-validation-060	compact	10	26	27	24	85	112	29582	34565	2	2	312250	56166	69875	78209	516583	869542	72458	440625	4331504	4327952	-3552	1	0
p16-step	clic-validation-060	compact	11	27	28	5	34	116	29293	20093	5	2	323208	109417	177792	71541	682041	894583	76292	459000	4327952	4316726	-11226	1	0
p16-step	clic-validation-060	compact	12	28	29	0	31	10	28935	13163	9	9	325667	260208	478666	72250	1136875	900250	71834	475500	4316726	4300366	-16360	1	0
p16-step	clic-validation-060	compact	13	29	30	20	105	83	28602	19589	6	3	328625	154333	310958	78292	872458	1044375	85750	528500	4300366	4294216	-6150	1	0
p16-step	clic-validation-060	compact	14	30	31	2	104	95	28504	16906	2	5	356875	119917	187000	75042	738959	952250	71000	540166	4294216	4285444	-8772	1	0
p16-step	clic-validation-060	compact	15	31	32	6	55	28	27365	32692	7	2	500750	161792	273666	71625	1007917	979041	71084	531208	4285444	4281902	-3542	1	0
p16-step	clic-validation-060	compact	16	32	33	22	122	72	25945	19736	1	5	358875	92000	140459	78041	669417	977916	80083	579750	4281902	4278782	-3120	1	0
p16-step	clic-validation-060	compact	17	33	34	6	55	53	24261	12555	1	5	361291	96209	149750	71000	678333	1160625	79375	598417	4278782	4276270	-2512	1	0
p16-step	clic-validation-060	compact	18	34	35	7	6	67	23895	28918	2	2	372959	60708	74792	71875	580375	1024125	71833	583459	4276270	4272542	-3728	1	0
p16-step	clic-validation-060	compact	19	35	36	3	64	114	23717	21501	3	1	379625	75250	85583	74708	615208	1085875	75792	609708	4272542	4267768	-4774	1	0
p16-step	clic-validation-060	compact	20	36	37	21	124	115	23395	19162	2	1	400000	43375	41459	73416	558333	1131375	82166	645167	4267768	4263682	-4086	1	0
p16-step	clic-validation-060	compact	21	37	38	19	100	62	23315	24560	4	1	418000	90417	114750	75083	698250	1204708	83583	820958	4263682	4261526	-2156	1	0
p16-step	clic-validation-060	compact	22	38	39	19	100	82	22974	12190	3	1	481667	67291	87958	79458	716500	1193625	81125	683208	4261526	4257974	-3552	1	0
p16-step	clic-validation-060	compact	23	39	40	23	36	26	22777	16997	5	3	437709	126917	206541	76583	847917	1166750	79333	687584	4257974	4253372	-4602	1	0
p16-step	clic-validation-060	compact	24	40	41	0	31	32	22478	8410	9	1	442958	146792	253250	76167	919208	1204833	80042	716917	4253372	4247622	-5750	1	0
p16-step	clic-validation-060	compact	25	41	42	8	126	108	21894	13252	4	1	575375	91583	119625	84417	871208	1352125	88917	826375	4247622	4243640	-3982	1	0
p16-step	clic-validation-060	compact	26	42	43	17	102	81	21456	18467	8	1	560542	189750	435542	86791	1272750	1313250	90708	778500	4243640	4239140	-4500	1	0
p16-step	clic-validation-060	compact	27	43	44	5	47	41	20051	17178	5	4	463917	131875	231708	78833	906417	1249500	77708	748334	4239140	4232878	-6262	1	0
p16-step	clic-validation-060	compact	28	44	45	20	78	70	19538	14370	2	4	477250	115458	193583	90584	877042	1428292	87833	864458	4232878	4228230	-4648	1	0
p16-step	clic-validation-060	compact	29	45	46	23	36	56	19315	7735	3	2	517625	78042	106416	84083	786250	1346167	83167	809042	4228230	4222664	-5566	1	0
p16-step	clic-validation-060	compact	30	46	47	4	60	71	19151	15214	1	2	517625	43375	40333	82417	683833	1353625	76459	818084	4222664	4220812	-1852	1	0
p16-step	clic-validation-060	compact	31	47	48	9	128	98	19127	15452	1	1	511167	24833	4333	74166	614667	1396667	92208	940125	4220812	4218882	-1930	1	0
p16-step	clic-validation-060	compact	32	48	49	8	126	123	18773	9226	3	1	565375	64792	80959	84000	795250	1476333	85417	983167	4218882	4215016	-3866	1	0
p16-step	clic-validation-060	compact	33	49	50	28	2	30	18647	10123	5	3	569250	115666	191042	81791	957791	1422375	82750	880208	4215016	4212388	-2628	1	0
p16-step	clic-validation-060	compact	34	50	51	2	109	101	18395	13546	3	1	553375	65083	80125	78667	777333	1450666	86875	927583	4212388	4208746	-3642	1	0
p16-step	clic-validation-060	compact	35	51	52	0	31	57	18301	8256	7	1	533417	110500	180792	76625	901458	1370208	83042	897000	4208746	4205774	-2972	1	0
p16-step	clic-validation-060	compact	36	52	53	31	19	52	18293	11089	2	1	575708	45250	43292	79750	744042	1665459	86083	1008458	4205774	4201476	-4298	1	0
p16-step	clic-validation-060	compact	37	53	54	33	50	66	17851	15573	3	2	581500	98375	130833	87583	898458	1830500	90833	1463042	4201476	4198020	-3456	1	0
p16-step	clic-validation-060	compact	38	54	55	25	42	40	17435	12945	1	2	759334	45958	43666	83667	932667	1646708	86458	981792	4198020	4196146	-1874	1	0
p16-step	clic-validation-060	compact	39	55	56	17	102	93	16888	16682	4	4	592000	147000	390375	97625	1227125	2003917	88917	1165666	4196146	4191962	-4184	1	0
p16-step	clic-validation-060	compact	40	56	57	23	23	15	15495	11561	1	4	677208	78542	265125	104125	1125125	1656125	86875	1033125	4191962	4190608	-1354	1	0
p16-step	clic-validation-060	compact	41	57	58	30	95	77	14421	16321	3	2	613833	87875	120875	84666	907375	1602833	87208	1012917	4190608	4186102	-4506	1	0
p16-step	clic-validation-060	compact	42	58	59	19	100	90	14262	11120	2	1	606459	48083	44041	81042	779709	1788625	123667	1291500	4186102	4183938	-2164	1	0
p16-step	clic-validation-060	compact	43	59	60	24	85	87	14144	20568	1	1	652083	24125	4834	90875	772000	1683417	125166	1073042	4183938	4181368	-2570	1	0
p16-step	clic-validation-060	compact	44	60	61	32	111	106	14136	15770	4	1	647292	83583	116166	85083	932292	1672583	89542	1084250	4181368	4176114	-5254	1	0
p16-step	clic-validation-060	compact	45	61	62	0	20	12	14102	9298	4	3	644125	103541	160250	82167	990166	1754375	92833	1111750	4176114	4171468	-4646	1	0
p16-step	clic-validation-060	compact	46	62	63	27	116	43	14054	15232	1	1	760084	30500	4834	91625	887125	1756000	87583	1097042	4171468	4169566	-1902	1	0
