
running 1 test
p16	id	profile	rgba_bytes	blocks	counter_init_ns	counter_update_ns	counter_updates	counter_storage_bytes	self_cost_ns	e_proposal_ns	b_proposal_ns	e_cost_ns	b_cost_ns	p15_reassignment_ns	p15_rebuild_ns	refined_cost_ns	selection_ns	e_merge_updates	b_merge_updates	refined_merge_updates	split_merge_updates	retained_plan_bytes	e_bits	e_payload_bytes	e_riff_bytes	e_groups	b_bits	b_payload_bytes	b_riff_bytes	b_groups	refined_bits	refined_payload_bytes	refined_riff_bytes	refined_groups	split_bits	split_payload_bytes	split_riff_bytes	split_groups	single_riff_bytes	control_riff_bytes	initial_kind	selected_kind	final_kind	final_riff_bytes	final_hash	growth_steps	public_exact	eb_selector_exact	final_selector_exact
p16-step	id	profile	iteration	before_groups	resulting_groups	source_group	seed_one	seed_two	regret	seed_penalty	old_partition_blocks	new_partition_blocks	regret_ns	seed_ns	partition_ns	split_rebuild_ns	split_ns	reassignment_ns	rebuild_ns	exact_cost_ns	before_riff_bytes	candidate_riff_bytes	riff_delta	accepted	assignments_stable
p16-step	clic-validation-043	compact	12	36	37	10	142	71	42018	38887	4	4	532250	115917	191625	112334	952167	1667042	116541	702667	7592100	7582694	-9406	1	0
p16-step	clic-validation-043	compact	13	37	38	13	121	76	41238	39628	2	1	521125	47875	44125	111666	724833	1777958	119333	710958	7582694	7575904	-6790	1	0
p16-step	clic-validation-043	compact	14	38	39	12	6	28	40991	48017	2	3	518875	89917	127750	105209	841875	1610917	111083	696459	7575904	7567272	-8632	1	0
p16-step	clic-validation-043	compact	15	39	40	25	115	40	39020	44291	3	4	514625	112333	178625	105416	911083	1632667	106208	719458	7567272	7560138	-7134	1	0
p16-step	clic-validation-043	compact	16	40	41	28	47	5	38460	20827	9	1	519042	171166	306042	109542	1105875	1905500	121375	887542	7560138	7558326	-1812	1	0
p16-step	clic-validation-043	compact	17	41	42	28	47	19	38500	16461	6	3	567125	152333	269625	110917	1100167	1682291	113709	765958	7558326	7540180	-18146	1	0
p16-step	clic-validation-043	compact	18	42	43	7	127	96	38228	32299	6	2	537917	126708	207792	109500	982042	1708167	109000	756958	7540180	7530746	-9434	1	0
p16-step	clic-validation-043	compact	19	43	44	14	25	151	37716	33357	2	3	682375	76958	106084	133791	999375	1869542	119833	902000	7530746	7525662	-5084	1	0
p16-step	clic-validation-043	compact	20	44	45	33	24	150	37053	27053	8	5	611791	210917	392334	130084	1345291	1770834	113791	812083	7525662	7518554	-7108	1	0
p16-step	clic-validation-043	compact	21	45	46	2	27	60	36761	29575	8	14	564041	446584	777250	106041	1893916	1963833	113500	896125	7518554	7505178	-13376	1	0
p16-step	clic-validation-043	compact	22	46	47	26	168	161	36659	25993	8	2	583416	158958	282750	104542	1129750	1837125	107709	828041	7505178	7496550	-8628	1	0
p16-step	clic-validation-043	compact	23	47	48	32	69	15	34696	40517	10	3	581375	248083	480333	108375	1418291	1877209	135792	977292	7496550	7489528	-7022	1	0
p16-step	clic-validation-043	compact	24	48	49	32	69	72	34831	29006	9	2	643541	206125	373667	112167	1335583	1905250	116292	870792	7489528	7483718	-5810	1	0
p16-step	clic-validation-043	compact	25	49	50	2	27	114	35226	20905	8	1	605083	156667	261666	107375	1130875	1893750	114708	878000	7483718	7481104	-2614	1	0
p16-step	clic-validation-043	compact	26	50	51	2	27	104	34355	19359	6	2	647250	197250	232625	110000	1187291	1935333	110334	925833	7481104	7473756	-7348	1	0
p16-step	clic-validation-043	compact	27	51	52	34	20	4	34345	26244	2	3	618459	83500	120333	110667	933042	1967166	126084	915292	7473756	7465960	-7796	1	0
p16-step	clic-validation-043	compact	28	52	53	1	146	176	34275	49040	5	6	630042	193292	323500	110875	1257875	2085083	126000	1086750	7465960	7458608	-7352	1	0
p16-step	clic-validation-043	compact	29	53	54	35	156	110	33622	28084	2	3	753459	75625	101584	123334	1054084	2002375	111042	976333	7458608	7453608	-5000	1	0
p16-step	clic-validation-043	compact	30	54	55	39	73	40	33031	28709	2	1	645708	44334	38000	106084	834167	2047250	111125	1030167	7453608	7448136	-5472	1	0
p16-step	clic-validation-043	compact	31	55	56	31	14	22	32973	34002	1	3	809417	58333	69375	118500	1055750	2227959	131000	1064667	7448136	7443248	-4888	1	0
p16-step	clic-validation-043	compact	32	56	57	9	87	43	31673	25145	2	1	730125	52625	51750	113291	947917	2031541	111875	1033667	7443248	7439630	-3618	1	0
p16-step	clic-validation-043	compact	33	57	58	12	18	42	31176	34889	2	2	668208	60583	77708	106334	912916	2211125	120000	1148917	7439630	7432188	-7442	1	0
p16-step	clic-validation-043	compact	34	58	59	32	69	31	30896	18848	8	1	707584	162666	270917	109208	1250417	2068750	109167	1069500	7432188	7421402	-10786	1	0
p16-step	clic-validation-043	compact	35	59	60	26	168	190	30059	22343	5	4	698250	141459	237709	112667	1190208	2211458	112583	1128750	7421402	7408408	-12994	1	0
p16-step	clic-validation-043	compact	36	60	61	50	127	85	30000	29214	2	2	698083	59083	73208	108417	938875	2142084	112375	1065458	7408408	7405192	-3216	1	0
p16-step	clic-validation-043	compact	37	61	62	45	172	106	29703	34900	6	7	702250	240000	426542	108792	1477708	2298250	133667	1300042	7405192	7395164	-10028	1	0
p16-step	clic-validation-043	compact	38	62	63	21	86	137	29348	25147	2	1	862792	42917	41916	136167	1083958	2396292	118042	1182875	7395164	7390958	-4206	1	0
p16-step	clic-validation-043	compact	39	63	64	0	36	51	29250	25874	4	3	772000	131125	205375	114750	1223333	2350667	119208	1240625	7390958	7387104	-3854	1	0
p16	clic-validation-043	low-latency	12289728	48	2916	6570459	12239430	202176	1485292	126667	56584	333334	300542	347958	27667	320042	2666	18277	18277	18277	18277	261208	64843789	8105474	8105494	15	65000320	8125040	8125060	13	64106970	8013372	8013392	15	63377594	7922200	7922220	16	9068048	8110152	R	Split	Split	7922220	93a99e0f599bb56e	1	1	1	1
p16-step	clic-validation-043	low-latency	1	15	16	2	4	17	224733	227351	4	6	211125	197917	353916	29834	792917	361833	29208	326042	8013392	7922220	-91172	1	0
p16	clic-validation-044	compact	12289728	192	4458	6550625	12162876	405888	5000708	508167	170708	619750	641083	1851667	146792	588709	4585	51678	51678	51678	51678	659944	62053081	7756636	7756656	28	62447490	7805937	7805958	29	60064944	7508118	7508138	28	55794382	6974298	6974318	64	8654750	7873888	R	Split	Split	6974318	892112ebbb7fb5c4	36	1	1	1
p16-step	clic-validation-044	compact	1	28	29	11	136	97	130466	124859	6	8	466875	227959	515042	135500	1345709	1732291	120292	568833	7508138	7453836	-54302	1	0
p16-step	clic-validation-044	compact	2	29	30	4	43	141	114553	123964	5	12	446459	255834	523166	119292	1344875	1754125	126125	689083	7453836	7415306	-38530	1	0
p16-step	clic-validation-044	compact	3	30	31	10	174	112	98307	97831	5	2	463000	99250	168167	119458	849916	1729750	118666	558959	7415306	7375262	-40044	1	0
p16-step	clic-validation-044	compact	4	31	32	6	142	168	92395	78313	20	12	441459	437459	871416	127333	1877792	1758708	113083	571916	7375262	7315958	-59304	1	0
p16-step	clic-validation-044	compact	5	32	33	11	120	119	86545	65836	3	4	450750	85667	143625	114500	794666	1847250	118083	674833	7315958	7292728	-23230	1	0
p16-step	clic-validation-044	compact	6	33	34	3	137	163	81557	83348	6	11	465000	252417	494166	128584	1340250	1806500	121000	611417	7292728	7272672	-20056	1	0
p16-step	clic-validation-044	compact	7	34	35	31	183	166	81361	82372	3	8	463458	157292	276292	114625	1011791	1810000	123333	627000	7272672	7250978	-21694	1	0
p16-step	clic-validation-044	compact	8	35	36	13	122	133	75922	69764	2	4	517292	117458	186083	119833	940750	1911583	121583	673875	7250978	7240708	-10270	1	0
p16-step	clic-validation-044	compact	9	36	37	0	106	86	68122	70731	1	14	490709	341208	622875	117417	1572334	1929417	122500	675000	7240708	7230736	-9972	1	0
p16-step	clic-validation-044	compact	10	37	38	28	144	97	66738	58254	2	6	495250	144584	250709	120792	1011417	2020458	139792	794625	7230736	7220138	-10598	1	0
p16-step	clic-validation-044	compact	11	38	39	6	142	63	62890	67418	10	12	570958	296959	544333	127083	1539333	2011375	126458	742750	7220138	7197092	-23046	1	0
p16-step	clic-validation-044	compact	12	39	40	16	189	57	59149	71865	1	2	515125	47250	44583	118667	725667	2042250	135625	788000	7197092	7190218	-6874	1	0
p16-step	clic-validation-044	compact	13	40	41	6	142	125	58042	41325	7	2	582541	124292	198833	134958	1040791	2086542	135500	774000	7190218	7165842	-24376	1	0
p16-step	clic-validation-044	compact	14	41	42	33	180	150	54937	40708	1	10	552791	213125	343625	139916	1249583	2060292	130292	748166	7165842	7159560	-6282	1	0
p16-step	clic-validation-044	compact	15	42	43	22	79	26	53925	52108	2	2	554917	51375	63000	116209	785542	2096917	139958	811959	7159560	7148764	-10796	1	0
p16-step	clic-validation-044	compact	16	43	44	29	75	141	52094	59493	5	7	527834	189084	339166	117542	1173667	1978333	120125	748666	7148764	7132984	-15780	1	0
p16-step	clic-validation-044	compact	17	44	45	4	43	11	52015	52344	3	2	519875	55875	78667	119625	774125	2020042	115958	761459	7132984	7121834	-11150	1	0
p16-step	clic-validation-044	compact	18	45	46	9	118	81	51144	46556	1	5	596750	114542	173250	144291	1029042	2187584	127709	850541	7121834	7115532	-6302	1	0
p16-step	clic-validation-044	compact	19	46	47	3	98	152	50977	51908	5	1	546541	76500	120500	118708	862375	2052083	123625	769042	7115532	7100688	-14844	1	0
p16-step	clic-validation-044	compact	20	47	48	1	158	42	48929	56655	3	8	525917	187875	318584	115584	1148083	2140167	121375	805417	7100688	7091872	-8816	1	0
p16-step	clic-validation-044	compact	21	48	49	0	137	106	44953	40794	1	1	535000	18542	2750	118958	675375	2109416	120292	815375	7091872	7086774	-5098	1	0
p16-step	clic-validation-044	compact	22	49	50	38	179	63	44274	27584	8	2	536292	119916	206000	118916	981292	2087083	118833	815833	7086774	7074898	-11876	1	0
p16-step	clic-validation-044	compact	23	50	51	2	49	50	44175	37751	6	3	629042	218208	340958	134833	1323125	2295083	120750	914333	7074898	7063018	-11880	1	0
p16-step	clic-validation-044	compact	24	51	52	41	151	74	42829	46699	5	5	574584	153750	267792	132250	1128417	2232041	125083	879708	7063018	7053526	-9492	1	0
p16-step	clic-validation-044	compact	25	52	53	25	187	157	41271	36654	1	1	577125	21500	2875	116208	717750	2354750	132625	1073500	7053526	7048944	-4582	1	0
p16-step	clic-validation-044	compact	26	53	54	34	166	154	40182	46447	2	6	665708	122250	198625	125250	1111875	2328000	134125	948750	7048944	7043890	-5054	1	0
p16-step	clic-validation-044	compact	27	54	55	6	142	110	37633	29400	2	5	576292	101000	151125	119375	947875	2392292	127917	991292	7043890	7034116	-9774	1	0
p16-step	clic-validation-044	compact	28	55	56	53	168	154	37553	44400	1	5	591208	81333	127333	115834	915791	2257667	121667	923042	7034116	7029970	-4146	1	0
p16-step	clic-validation-044	compact	29	56	57	41	151	150	35382	24669	4	1	616542	70958	103083	118750	909417	2291416	119792	1066708	7029970	7024322	-5648	1	0
p16-step	clic-validation-044	compact	30	57	58	32	121	119	35241	26274	2	2	635750	45875	62583	133916	878208	2344417	118542	951333	7024322	7017460	-6862	1	0
p16-step	clic-validation-044	compact	31	58	59	47	186	164	35201	38664	1	7	603917	131083	209084	118625	1062792	2315125	117875	975500	7017460	7013312	-4148	1	0
p16-step	clic-validation-044	compact	32	59	60	12	41	9	35074	44186	1	2	651792	68500	51208	149042	920709	2512833	124166	1077292	7013312	7006058	-7254	1	0
p16-step	clic-validation-044	compact	33	60	61	13	122	82	34799	32813	1	1	622459	23375	2792	124708	773417	2422208	129833	976958	7006058	7001958	-4100	1	0
p16-step	clic-validation-044	compact	34	61	62	8	7	117	34647	30393	8	6	619208	290167	554208	140791	1604416	2597875	129833	1091125	7001958	6991566	-10392	1	0
p16-step	clic-validation-044	compact	35	62	63	3	130	145	34602	57560	2	3	650541	61959	85084	122083	919708	2398625	125541	1072042	6991566	6982398	-9168	1	0
p16-step	clic-validation-044	compact	36	63	64	58	164	28	32738	29173	2	5	645459	108208	170666	118583	1043042	2590291	135541	1277500	6982398	6974318	-8080	1	0
p16	clic-validation-044	low-latency	12289728	48	4083	6532417	12162876	202176	1618209	142833	64500	340583	359625	440666	31917	336125	2333	17571	17571	17571	17571	283328	62522548	7815319	7815340	16	63118645	7889831	7889852	16	61788836	7723605	7723626	16	61788836	7723605	7723626	16	8654750	8131272	R	R	R	7723626	e6a9778b9045d721	0	1	1	1
p16	clic-validation-045	compact	12289728	192	4250	6758667	12218634	405888	4227083	510125	153541	512042	466916	1784375	113792	563458	4249	35121	35121	35121	35121	611280	62454857	7806858	7806878	25	62714245	7839281	7839302	24	57804875	7225610	7225630	25	50802617	6350328	6350348	64	8470372	7900172	R	Split	Split	6350348	4ee433718e94211d	39	1	1	1
p16-step	clic-validation-045	compact	1	25	26	0	127	117	141385	133292	3	6	403333	158750	297792	106084	966083	1712959	105292	476625	7225630	7152900	-72730	1	0
p16-step	clic-validation-045	compact	2	26	27	2	98	11	117653	101343	7	20	393208	394084	766041	106917	1660250	1728958	104208	503250	7152900	7083628	-69272	1	0
p16-step	clic-validation-045	compact	3	27	28	1	43	92	105498	96928	6	15	398584	376208	661708	112625	1549209	1894792	103375	552709	7083628	7057940	-25688	1	0
p16-step	clic-validation-045	compact	4	28	29	0	142	179	98831	96917	10	14	407250	316625	632250	109916	1466125	1785417	102375	512667	7057940	6965092	-92848	1	0
p16-step	clic-validation-045	compact	5	29	30	13	137	76	94775	91978	3	8	403833	167875	326292	102917	1001000	1897958	128250	615958	6965092	6902266	-62826	1	0
p16-step	clic-validation-045	compact	6	30	31	26	102	78	93358	71961	7	13	455208	316583	589500	108750	1470208	1979708	111000	576458	6902266	6869188	-33078	1	0
p16-step	clic-validation-045	compact	7	31	32	12	70	100	81235	89021	6	3	450583	155167	230334	116792	952958	1922000	111959	561625	6869188	6831544	-37644	1	0
p16-step	clic-validation-045	compact	8	32	33	3	109	57	79899	77500	3	6	423125	156750	270375	101916	952292	2064333	121667	671125	6831544	6807870	-23674	1	0
p16-step	clic-validation-045	compact	9	33	34	32	57	85	75186	41713	3	3	449417	102083	164667	102541	818750	2041583	115958	588375	6807870	6793438	-14432	1	0
p16-step	clic-validation-045	compact	10	34	35	7	151	191	74932	69108	11	1	437791	150250	284792	101583	974500	2010708	108416	603167	6793438	6725686	-67752	1	0
p16-step	clic-validation-045	compact	11	35	36	26	102	172	72863	52482	3	12	558375	225583	388583	125041	1297708	2217541	133917	619667	6725686	6704240	-21446	1	0
p16-step	clic-validation-045	compact	12	36	37	28	105	179	69441	68095	4	7	449292	162792	270875	107000	990042	2033500	114334	618084	6704240	6681320	-22920	1	0
p16-step	clic-validation-045	compact	13	37	38	2	98	113	66448	63618	7	5	477542	150167	272792	107083	1007625	2123208	111459	718916	6681320	6661540	-19780	1	0
p16-step	clic-validation-045	compact	14	38	39	1	43	112	65960	53466	6	1	483291	88792	150667	107958	830833	2068583	110625	659292	6661540	6645110	-16430	1	0
p16-step	clic-validation-045	compact	15	39	40	27	92	17	63679	63718	7	7	469959	216458	417667	101875	1205959	2139709	103917	675709	6645110	6627606	-17504	1	0
p16-step	clic-validation-045	compact	16	40	41	9	65	73	60950	55354	1	3	557625	107750	96167	112000	873625	2144917	114250	715000	6627606	6619734	-7872	1	0
p16-step	clic-validation-045	compact	17	41	42	1	43	55	60932	51579	4	2	475042	74500	123000	111041	783667	2179250	113416	700875	6619734	6604880	-14854	1	0
p16-step	clic-validation-045	compact	18	42	43	25	45	117	58654	71032	2	4	476833	122708	187583	102250	889500	2219750	107125	704334	6604880	6592372	-12508	1	0
p16-step	clic-validation-045	compact	19	43	44	26	90	20	54569	55663	3	1	496250	44166	74084	102792	717333	2200958	107166	711084	6592372	6581846	-10526	1	0
p16-step	clic-validation-045	compact	20	44	45	8	69	26	54179	49312	2	3	495250	72208	114334	112083	793917	2247750	109708	730875	6581846	6574330	-7516	1	0
p16-step	clic-validation-045	compact	21	45	46	39	18	132	49637	42936	5	1	494167	89666	142542	104084	830625	2471583	107208	775625	6574330	6563184	-11146	1	0
p16-step	clic-validation-045	compact	22	46	47	6	50	61	49268	50512	4	3	511750	105917	175250	105125	898125	2285292	111500	775500	6563184	6549506	-13678	1	0
p16-step	clic-validation-045	compact	23	47	48	10	38	25	49067	45265	2	1	530500	38542	36875	106375	712334	2274542	129792	905334	6549506	6540538	-8968	1	0
p16-step	clic-validation-045	compact	24	48	49	27	92	88	47853	57530	8	1	577916	150084	245333	124125	1097541	2492042	127500	853000	6540538	6522264	-18274	1	0
p16-step	clic-validation-045	compact	25	49	50	37	91	124	47590	51290	2	2	551625	45167	58208	107542	762583	2288166	112833	807459	6522264	6499860	-22404	1	0
p16-step	clic-validation-045	compact	26	50	51	4	120	63	46368	39542	2	3	607667	84791	179750	119792	992125	2284917	110541	833750	6499860	6492364	-7496	1	0
p16-step	clic-validation-045	compact	27	51	52	33	157	85	44855	30587	2	1	541583	47417	45375	109083	743625	2272208	114542	871083	6492364	6484768	-7596	1	0
p16-step	clic-validation-045	compact	28	52	53	32	183	57	42716	50248	3	3	562875	87583	134458	110875	895875	2437041	124542	985042	6484768	6473120	-11648	1	0
p16-step	clic-validation-045	compact	29	53	54	29	131	86	41989	44051	1	4	613292	104084	116459	113667	947667	2392291	106750	876208	6473120	6468172	-4948	1	0
p16-step	clic-validation-045	compact	30	54	55	30	32	78	41783	30814	5	2	567333	103833	171500	106167	948958	2523833	130708	1011875	6468172	6457806	-10366	1	0
p16-step	clic-validation-045	compact	31	55	56	5	147	14	41064	28939	2	3	650916	87000	120541	112959	971500	2640500	112417	956917	6457806	6451608	-6198	1	0
p16-step	clic-validation-045	compact	32	56	57	13	173	171	39739	48773	4	4	578417	100167	164375	103125	946084	2559875	108209	1059791	6451608	6442856	-8752	1	0
p16-step	clic-validation-045	compact	33	57	58	0	141	106	39025	39104	11	3	637666	161958	348375	118917	1270500	2559458	107583	963208	6442856	6418426	-24430	1	0
p16-step	clic-validation-045	compact	34	58	59	11	42	53	38936	35661	2	2	583708	48625	59333	102958	794708	2572333	112750	970500	6418426	6412748	-5678	1	0
p16-step	clic-validation-045	compact	35	59	60	27	92	56	38547	27012	4	5	739083	134000	233500	120834	1227500	2920000	116417	986333	6412748	6398866	-13882	1	0
p16-step	clic-validation-045	compact	36	60	61	7	138	189	38339	27470	11	6	593375	204583	381916	112500	1292542	2657333	114333	1076834	6398866	6384192	-14674	1	0
p16-step	clic-validation-045	compact	37	61	62	36	1	179	37912	31671	4	1	634416	65292	92875	118500	911166	2650209	106125	975084	6384192	6373506	-10686	1	0
p16-step	clic-validation-045	compact	38	62	63	7	152	174	37020	17475	6	7	622500	165458	274750	114625	1177417	2687292	111791	1056000	6373506	6361904	-11602	1	0
p16-step	clic-validation-045	compact	39	63	64	35	181	125	36087	33012	7	3	622125	134917	235166	108500	1100834	2745416	111250	998125	6361904	6350348	-11556	1	0
p16	clic-validation-045	low-latency	12289728	48	2542	6471417	12218634	202176	1383125	139250	57000	247708	237583	347500	27250	226417	1500	13580	13580	13580	13580	216968	63590972	7948872	7948892	11	64039046	8004881	8004902	11	60670266	7583784	7583804	11	57622048	7202756	7202776	16	8470372	8110572	R	Split	Split	7202776	a393b2adf4682d85	5	1	1	1
p16-step	clic-validation-045	low-latency	1	11	12	6	25	19	383784	379822	2	2	155209	53458	71500	29000	309250	352625	28416	227500	7583804	7524980	-58824	1	0
p16-step	clic-validation-045	low-latency	2	12	13	2	34	9	381007	360456	3	4	154500	98500	162083	27083	442292	362000	27958	242500	7524980	7409016	-115964	1	0
p16-step	clic-validation-045	low-latency	3	13	14	8	41	47	278352	283299	3	2	160792	58542	88416	27208	335042	369208	26125	253250	7409016	7319830	-89186	1	0
p16-step	clic-validation-045	low-latency	4	14	15	12	9	21	247213	226877	1	3	165541	51208	66625	28667	312166	372625	28208	264458	7319830	7286392	-33438	1	0
p16-step	clic-validation-045	low-latency	5	15	16	1	23	20	229194	192923	5	5	167417	159125	296625	27917	651167	408709	27125	283167	7286392	7202776	-83616	1	0
p16	clic-validation-046	compact	12289728	192	4500	6471500	12183196	405888	5021041	497917	166708	640083	688750	2384750	124625	805459	6167	53048	53048	53048	53048	708608	65239484	8154936	8154956	30	63658101	7957263	7957284	33	59922610	7490327	7490348	33	56279211	7034902	7034922	64	8780082	7848400	R	Split	Split	7034922	786e79863ea39b55	31	1	1	1
p16-step	clic-validation-046	compact	1	33	34	31	166	68	79369	76262	7	1	596458	112166	187500	108000	1004250	2064416	116917	721458	7490348	7407720	-82628	1	0
p16-step	clic-validation-046	compact	2	34	35	1	130	65	78946	61371	7	13	536166	312000	623458	105792	1577500	2050709	111209	865209	7407720	7375078	-32642	1	0
p16-step	clic-validation-046	compact	3	35	36	12	174	52	69180	75004	19	4	591542	307792	701458	117333	1718250	2083291	106208	743000	7375078	7344220	-30858	1	0
p16-step	clic-validation-046	compact	4	36	37	34	154	147	67849	53325	8	5	546250	212125	385541	106583	1250625	2141958	113000	714792	7344220	7320132	-24088	1	0
p16-step	clic-validation-046	compact	5	37	38	8	169	75	64692	61613	7	8	635291	254292	476875	120959	1487708	2387500	120500	805042	7320132	7303292	-16840	1	0
p16-step	clic-validation-046	compact	6	38	39	6	164	67	64390	62308	2	15	655834	309167	574958	130459	1670500	2259125	114583	766500	7303292	7291516	-11776	1	0
p16-step	clic-validation-046	compact	7	39	40	12	174	117	55609	44017	18	1	585083	298917	475042	106166	1465333	2229292	112750	759834	7291516	7253974	-37542	1	0
p16-step	clic-validation-046	compact	8	40	41	1	114	153	52750	53844	6	4	568792	135959	234250	111084	1050208	2241042	123958	830959	7253974	7246844	-7130	1	0
p16-step	clic-validation-046	compact	9	41	42	9	35	56	51611	46811	2	2	590667	73291	93417	107791	865250	2388792	119375	865291	7246844	7233508	-13336	1	0
p16-step	clic-validation-046	compact	10	42	43	34	154	129	50304	34435	1	8	616042	154333	258708	118792	1148000	2363792	115209	857583	7233508	7226144	-7364	1	0
p16-step	clic-validation-046	compact	11	43	44	1	114	130	49857	37633	2	4	617417	88791	125167	116083	947584	2431209	132625	979208	7226144	7215130	-11014	1	0
p16-step	clic-validation-046	compact	12	44	45	15	18	11	46542	40759	2	3	685750	103292	140000	137125	1066292	2543833	125041	963541	7215130	7208206	-6924	1	0
p16-step	clic-validation-046	compact	13	45	46	21	96	51	45998	40913	2	2	645000	50875	62541	117167	875709	2345083	114166	909209	7208206	7200628	-7578	1	0
p16-step	clic-validation-046	compact	14	46	47	8	133	118	44400	30597	5	2	709750	96333	158291	122458	1086958	2441375	116917	958625	7200628	7185026	-15602	1	0
p16-step	clic-validation-046	compact	15	47	48	38	66	93	44062	38533	5	10	667500	275000	495000	109750	1547375	2473375	117458	921333	7185026	7168750	-16276	1	0
p16-step	clic-validation-046	compact	16	48	49	0	126	123	43255	27474	4	3	777667	147083	213583	129958	1268459	2694750	119875	1019125	7168750	7155840	-12910	1	0
p16-step	clic-validation-046	compact	17	49	50	12	174	139	39444	27407	16	6	657750	283292	537625	125583	1604417	2488416	119417	981625	7155840	7138952	-16888	1	0
p16-step	clic-validation-046	compact	18	50	51	47	127	22	38751	38093	7	1	754666	137500	237333	111291	1240916	2492125	127167	931917	7138952	7122300	-16652	1	0
p16-step	clic-validation-046	compact	19	51	52	16	145	37	38595	32692	1	3	657458	67500	86625	111375	923041	2525292	116709	965375	7122300	7117920	-4380	1	0
p16-step	clic-validation-046	compact	20	52	53	42	177	163	38532	30048	1	7	730500	123500	204666	111792	1170542	2529000	116959	969875	7117920	7113460	-4460	1	0
p16-step	clic-validation-046	compact	21	53	54	22	176	128	35851	30612	3	2	666042	75208	111000	110666	963000	2511125	109708	984458	7113460	7107202	-6258	1	0
p16-step	clic-validation-046	compact	22	54	55	11	38	48	35728	25603	2	2	695625	68458	88958	147916	1001083	2826125	116625	1096875	7107202	7100902	-6300	1	0
p16-step	clic-validation-046	compact	23	55	56	5	58	79	35502	28392	4	4	700625	159292	258709	115375	1234083	2695417	118083	1009792	7100902	7091202	-9700	1	0
p16-step	clic-validation-046	compact	24	56	57	7	6	3	34968	28132	2	4	698333	127417	191584	139750	1157166	2898083	114917	1088416	7091202	7086250	-4952	1	0
p16-step	clic-validation-046	compact	25	57	58	47	127	109	34655	27807	2	6	724125	132917	223875	109917	1190917	2748292	114042	1047708	7086250	7082276	-3974	1	0
p16-step	clic-validation-046	compact	26	58	59	35	98	116	34604	41048	3	1	820750	63750	70375	125833	1081000	3008333	129583	1159333	7082276	7075488	-6788	1	0
p16-step	clic-validation-046	compact	27	59	60	24	57	25	33462	43087	1	1	730958	28458	3208	115625	878375	2760500	120083	1090625	7075488	7070104	-5384	1	0
p16-step	clic-validation-046	compact	28	60	61	31	149	152	33178	21795	8	2	863458	126208	217208	115208	1322208	2758875	110375	1096875	7070104	7057264	-12840	1	0
p16-step	clic-validation-046	compact	29	61	62	36	82	146	32857	28487	2	3	742459	77084	108500	111416	1039500	2823417	121917	1184500	7057264	7052012	-5252	1	0
p16-step	clic-validation-046	compact	30	62	63	0	5	142	30942	24229	1	4	889125	89208	127000	123917	1229417	2957291	123625	1210584	7052012	7048652	-3360	1	0
p16-step	clic-validation-046	compact	31	63	64	12	186	150	30455	17060	14	1	760542	189083	338958	112125	1400834	2917250	138917	1323416	7048652	7034922	-13730	1	0
p16	clic-validation-046	low-latency	12289728	48	2834	6520916	12183196	202176	1534209	131167	58417	342208	363791	477209	28459	350458	2333	17430	17430	17430	17430	278904	65254041	8156756	8156776	15	64890098	8111263	8111284	16	62834603	7854326	7854346	16	62834603	7854326	7854346	16	8780082	7954172	R	R	R	7854346	f849f89509a98ca2	0	1	1	1
p16	clic-validation-047	compact	12192768	192	7250	6355542	12064512	405888	5300375	526708	177583	998750	779625	3047916	143583	1106875	7375	57322	57322	57322	57322	859024	63677200	7959650	7959670	46	64027476	8003435	8003456	38	60573637	7571705	7571726	46	57731831	7216479	7216500	64	8899676	7957054	R	Split	Split	7216500	8e6707fcf802b1b4	18	1	1	1
p16-step	clic-validation-047	compact	1	46	47	3	19	74	138824	135296	9	4	742708	210917	367083	115833	1436666	2831417	129500	971875	7571726	7512678	-59048	1	0
p16-step	clic-validation-047	compact	2	47	48	41	94	81	111876	107230	2	5	701875	93542	163166	113292	1072000	2945833	127083	1009708	7512678	7497144	-15534	1	0
p16-step	clic-validation-047	compact	3	48	49	43	93	40	100427	92631	2	8	709375	159500	298417	124125	1291583	2831250	125958	980041	7497144	7484630	-12514	1	0
p16-step	clic-validation-047	compact	4	49	50	3	1	48	96271	56449	9	3	704917	147667	295458	117375	1265500	2989333	122833	1083291	7484630	7438696	-45934	1	0
p16-step	clic-validation-047	compact	5	50	51	13	6	27	89543	84470	2	4	704625	83125	123958	117333	1029125	2821333	116917	1002666	7438696	7423082	-15614	1	0
p16-step	clic-validation-047	compact	6	51	52	1	183	123	83776	76124	4	12	705000	273292	625666	121875	1725959	2868125	123708	991666	7423082	7393786	-29296	1	0
p16-step	clic-validation-047	compact	7	52	53	25	80	5	83334	62822	5	10	735625	276166	510250	112958	1635125	2896625	118167	1060084	7393786	7370972	-22814	1	0
p16-step	clic-validation-047	compact	8	53	54	6	134	133	78627	76233	1	12	888542	218625	412917	133166	1653417	2961583	115875	1060833	7370972	7358930	-12042	1	0
p16-step	clic-validation-047	compact	9	54	55	46	65	74	67995	62555	3	1	771167	58000	74958	115334	1019542	3034417	137625	1244000	7358930	7342214	-16716	1	0
p16-step	clic-validation-047	compact	10	55	56	52	33	87	65977	47911	4	4	805917	153042	256125	122708	1337917	3214875	120417	1165250	7342214	7320860	-21354	1	0
p16-step	clic-validation-047	compact	11	56	57	46	18	49	64895	45935	1	3	763292	52209	65041	114542	995167	3142667	157708	1253875	7320860	7311242	-9618	1	0
