
running 1 test
p16	id	profile	rgba_bytes	blocks	counter_init_ns	counter_update_ns	counter_updates	counter_storage_bytes	self_cost_ns	e_proposal_ns	b_proposal_ns	e_cost_ns	b_cost_ns	p15_reassignment_ns	p15_rebuild_ns	refined_cost_ns	selection_ns	e_merge_updates	b_merge_updates	refined_merge_updates	split_merge_updates	retained_plan_bytes	e_bits	e_payload_bytes	e_riff_bytes	e_groups	b_bits	b_payload_bytes	b_riff_bytes	b_groups	refined_bits	refined_payload_bytes	refined_riff_bytes	refined_groups	split_bits	split_payload_bytes	split_riff_bytes	split_groups	single_riff_bytes	control_riff_bytes	initial_kind	selected_kind	final_kind	final_riff_bytes	final_hash	growth_steps	public_exact	eb_selector_exact	final_selector_exact
p16-step	id	profile	iteration	before_groups	resulting_groups	source_group	seed_one	seed_two	regret	seed_penalty	old_partition_blocks	new_partition_blocks	regret_ns	seed_ns	partition_ns	split_rebuild_ns	split_ns	reassignment_ns	rebuild_ns	exact_cost_ns	before_riff_bytes	candidate_riff_bytes	riff_delta	accepted	assignments_stable
p16-step	clic-validation-052	compact	12	33	34	24	18	106	43832	45623	5	1	471125	103667	189666	116333	880916	1771542	110333	649791	7279686	7266900	-12786	1	0
p16-step	clic-validation-052	compact	13	34	35	9	116	97	41116	36267	4	2	470334	120083	183250	111542	885334	1757541	116333	647666	7266900	7255774	-11126	1	0
p16-step	clic-validation-052	compact	14	35	36	3	0	9	38691	29385	3	2	633208	68834	90750	146375	939375	1967417	112292	750542	7255774	7248946	-6828	1	0
p16-step	clic-validation-052	compact	15	36	37	1	47	20	36959	45128	3	4	567917	105958	156458	109583	939958	1878250	124291	698041	7248946	7239812	-9134	1	0
p16-step	clic-validation-052	compact	16	37	38	0	140	161	36904	34020	1	12	505625	269750	479584	116709	1371750	1884917	118625	731166	7239812	7235670	-4142	1	0
p16-step	clic-validation-052	compact	17	38	39	6	149	124	36567	42460	14	7	490208	400292	801750	128208	1820542	1935083	111166	721334	7235670	7232810	-2860	1	0
p16-step	clic-validation-052	compact	18	39	40	6	149	48	36521	29941	15	3	560792	361125	642584	121250	1685875	1974500	130291	876333	7232810	7225368	-7442	1	0
p16-step	clic-validation-052	compact	19	40	41	6	149	132	36512	22216	9	6	604250	300791	567833	128333	1601333	2063083	122458	820458	7225368	7210642	-14726	1	0
p16-step	clic-validation-052	compact	20	41	42	14	64	105	33761	29948	4	1	576583	87375	125375	122250	911666	2078375	120417	844084	7210642	7204002	-6640	1	0
p16-step	clic-validation-052	compact	21	42	43	4	174	123	33226	29602	6	11	547292	367750	614917	126375	1656458	2325333	112167	810083	7204002	7199656	-4346	1	0
p16-step	clic-validation-052	compact	22	43	44	37	100	80	33203	30414	9	3	555375	254291	477167	111625	1398541	2117708	112084	826208	7199656	7193956	-5700	1	0
p16-step	clic-validation-052	compact	23	44	45	25	29	21	32493	24143	4	2	567292	84708	125583	111250	888959	2298542	113292	951292	7193956	7190008	-3948	1	0
p16-step	clic-validation-052	compact	24	45	46	22	79	62	31183	21516	3	2	573917	72000	101250	113000	860209	2195417	114833	845875	7190008	7182086	-7922	1	0
p16-step	clic-validation-052	compact	25	46	47	38	141	172	31132	21976	6	10	583917	320334	582833	110416	1597583	2288167	130250	1062041	7182086	7170968	-11118	1	0
p16-step	clic-validation-052	compact	26	47	48	4	174	99	30858	18911	2	5	663792	126208	191708	120459	1102250	2445208	128584	1019417	7170968	7165430	-5538	1	0
p16-step	clic-validation-052	compact	27	48	49	27	60	109	30764	23984	4	2	601875	110042	165416	117667	995166	2272667	157417	970958	7165430	7156796	-8634	1	0
p16-step	clic-validation-052	compact	28	49	50	5	178	34	30458	26326	3	3	597667	95459	144625	114500	952292	2338417	114583	942416	7156796	7152388	-4408	1	0
p16-step	clic-validation-052	compact	29	50	51	25	29	31	29792	15732	3	1	612584	48416	63750	113708	838584	2344958	134792	944084	7152388	7147112	-5276	1	0
p16-step	clic-validation-052	compact	30	51	52	31	95	91	29269	20619	1	5	711166	106875	159250	136125	1113541	2538958	129250	964208	7147112	7144038	-3074	1	0
p16-step	clic-validation-052	compact	31	52	53	37	100	164	28690	13585	8	1	616708	175500	293084	121084	1206541	2472792	116625	1034125	7144038	7132096	-11942	1	0
p16-step	clic-validation-052	compact	32	53	54	7	50	53	27306	26134	2	2	630542	65875	138250	138958	973792	2643250	132541	1137958	7132096	7127448	-4648	1	0
p16-step	clic-validation-052	compact	33	54	55	28	49	84	26751	21786	1	2	710958	47250	45292	238458	1042042	2432083	114417	1050000	7127448	7124644	-2804	1	0
p16-step	clic-validation-052	compact	34	55	56	42	123	138	26637	15231	6	4	687416	177209	317333	157125	1339166	2700291	121750	1173708	7124644	7117160	-7484	1	0
p16-step	clic-validation-052	compact	35	56	57	35	3	9	26474	23899	1	1	676208	16625	2583	121792	817333	2495459	115417	1043417	7117160	7114172	-2988	1	0
p16-step	clic-validation-052	compact	36	57	58	2	75	74	26453	22240	1	1	649792	20834	2584	112750	786083	2656208	145417	1219417	7114172	7111394	-2778	1	0
p16-step	clic-validation-052	compact	37	58	59	11	37	54	26389	27479	4	1	782708	90000	131458	137875	1142125	2599833	122458	1103458	7111394	7102434	-8960	1	0
p16-step	clic-validation-052	compact	38	59	60	6	183	102	25927	17495	5	3	702042	145458	240625	135791	1223958	2570333	119625	1106416	7102434	7096930	-5504	1	0
p16-step	clic-validation-052	compact	39	60	61	24	18	41	25824	21436	1	4	708500	96833	115708	118333	1039542	2598708	120416	1135000	7096930	7094258	-2672	1	0
p16-step	clic-validation-052	compact	40	61	62	47	151	130	24950	15400	2	3	710542	83042	120500	117584	1031709	2796584	130417	1266250	7094258	7088720	-5538	1	0
p16-step	clic-validation-052	compact	41	62	63	40	177	189	24918	21674	4	3	704417	122292	196375	129291	1152417	2734583	125167	1164542	7088720	7084250	-4470	1	0
p16-step	clic-validation-052	compact	42	63	64	40	177	132	24897	18489	2	2	764083	64417	81291	117917	1027833	3004167	125667	1246042	7084250	7080596	-3654	1	0
p16	clic-validation-052	low-latency	12289728	48	3916	6397167	12166626	202176	1485084	130875	58209	368584	290084	414959	29792	334625	2291	17920	17920	17920	17920	270056	62474167	7809271	7809292	16	63382980	7922873	7922894	13	62020226	7752529	7752550	16	62020226	7752529	7752550	16	8614622	7997574	R	R	R	7752550	393b9491123db275	0	1	1	1
p16	clic-validation-053	compact	12289728	192	4500	6781959	12105286	405888	5349875	517834	158500	562000	460625	1898958	118458	504666	3668	51145	51145	51145	51145	567040	61520896	7690112	7690132	22	61060968	7632621	7632642	21	58678513	7334815	7334836	21	54171991	6771499	6771520	64	8049350	7672802	R	Split	Split	6771520	0cc335bc5d82e76c	43	1	1	1
p16-step	clic-validation-053	compact	1	21	22	9	178	165	121663	116966	18	11	395791	446375	936292	113542	1892083	1607583	109458	436709	7334836	7245910	-88926	1	0
p16-step	clic-validation-053	compact	2	22	23	8	106	79	120487	115199	7	23	369292	499917	1044083	111583	2025000	1703750	125500	557208	7245910	7195168	-50742	1	0
p16-step	clic-validation-053	compact	3	23	24	8	106	132	84710	54770	7	6	397625	167042	355750	111708	1032167	1700083	115667	482875	7195168	7159618	-35550	1	0
p16-step	clic-validation-053	compact	4	24	25	2	156	97	84116	76374	1	17	395208	361167	705958	105542	1567958	1707834	108792	461667	7159618	7149496	-10122	1	0
p16-step	clic-validation-053	compact	5	25	26	1	46	85	81112	66237	3	32	377333	706042	1491875	112959	2688292	1653459	115125	500000	7149496	7130236	-19260	1	0
p16-step	clic-validation-053	compact	6	26	27	21	22	165	78492	74703	10	5	395500	228541	471292	123875	1219333	1735375	133708	519750	7130236	7102102	-28134	1	0
p16-step	clic-validation-053	compact	7	27	28	9	178	154	74575	53985	6	5	407500	152750	248958	105833	915125	1831083	122209	666917	7102102	7071956	-30146	1	0
p16-step	clic-validation-053	compact	8	28	29	20	84	170	68888	76776	4	11	450750	306833	555625	133500	1446833	1914625	113208	544209	7071956	7052652	-19304	1	0
p16-step	clic-validation-053	compact	9	29	30	22	144	56	63769	72658	5	18	396667	421125	805416	105834	1729084	1864375	109917	538334	7052652	7027924	-24728	1	0
p16-step	clic-validation-053	compact	10	30	31	28	36	54	61764	57741	2	9	422958	210667	461791	122167	1217708	1968208	127958	639375	7027924	7024698	-3226	1	0
p16-step	clic-validation-053	compact	11	31	32	0	113	13	57019	55663	1	4	462875	102875	156750	113292	835917	2144791	107333	613292	7024698	7018148	-6550	1	0
p16-step	clic-validation-053	compact	12	32	33	28	54	36	55508	57741	2	2	423375	63875	80625	107167	675084	1912375	106417	623166	7018148	7009440	-8708	1	0
p16-step	clic-validation-053	compact	13	33	34	18	55	38	53824	49157	1	1	446834	26208	4458	114000	591584	1964208	109125	652000	7009440	7003296	-6144	1	0
p16-step	clic-validation-053	compact	14	34	35	7	98	43	53815	33580	1	7	470208	138292	246708	117375	972625	1896583	108291	620416	7003296	6997148	-6148	1	0
p16-step	clic-validation-053	compact	15	35	36	21	22	71	52898	45551	2	7	441084	124459	216792	107000	889417	1986791	124625	798833	6997148	6984856	-12292	1	0
p16-step	clic-validation-053	compact	16	36	37	15	185	140	51696	44117	2	1	556792	47958	46250	126958	778000	2029375	110333	707125	6984856	6976470	-8386	1	0
p16-step	clic-validation-053	compact	17	37	38	8	106	94	50013	52046	4	3	479542	91917	140458	112709	824708	2070458	111584	658584	6976470	6961602	-14868	1	0
p16-step	clic-validation-053	compact	18	38	39	26	166	165	48047	43569	2	1	468666	42458	38958	108958	659208	2087583	117250	734000	6961602	6948398	-13204	1	0
p16-step	clic-validation-053	compact	19	39	40	32	36	170	47629	45467	1	1	464584	24958	4625	105542	599834	2056458	106375	713375	6948398	6942714	-5684	1	0
p16-step	clic-validation-053	compact	20	40	41	24	60	33	47102	43432	1	16	486166	353292	643792	111792	1595166	2122334	110042	722458	6942714	6937410	-5304	1	0
p16-step	clic-validation-053	compact	21	41	42	3	123	163	44543	42045	4	2	532500	107416	173417	107000	920375	2065125	108167	747083	6937410	6925230	-12180	1	0
p16-step	clic-validation-053	compact	22	42	43	4	75	135	42454	46598	5	5	493708	187792	327000	111542	1120167	2178334	107000	772667	6925230	6913106	-12124	1	0
p16-step	clic-validation-053	compact	23	43	44	4	75	74	42419	32172	2	2	520291	75083	97250	107417	800166	2250333	128667	945750	6913106	6904906	-8200	1	0
p16-step	clic-validation-053	compact	24	44	45	10	19	16	41575	51135	2	2	587125	67209	87542	122500	864500	2474208	127416	877416	6904906	6901086	-3820	1	0
p16-step	clic-validation-053	compact	25	45	46	9	178	180	40368	35081	5	1	541250	73291	114167	119375	848166	2199292	109250	899667	6901086	6896776	-4310	1	0
p16-step	clic-validation-053	compact	26	46	47	28	56	32	38200	32839	1	2	542500	41334	44792	109333	738084	2271750	114875	889125	6896776	6892500	-4276	1	0
p16-step	clic-validation-053	compact	27	47	48	25	5	169	38065	39334	21	9	548500	581834	1135667	107916	2374041	2450958	108292	911208	6892500	6883518	-8982	1	0
p16-step	clic-validation-053	compact	28	48	49	29	99	90	37961	28527	10	7	686583	346041	581542	134792	1749125	2657500	117500	904333	6883518	6864618	-18900	1	0
p16-step	clic-validation-053	compact	29	49	50	34	40	3	37885	21993	4	2	608166	107833	168042	131875	1016000	2447459	115250	924708	6864618	6850622	-13996	1	0
p16-step	clic-validation-053	compact	30	50	51	2	191	156	37848	33185	1	1	717541	21084	4625	137042	880333	2359416	117209	930000	6850622	6846474	-4148	1	0
p16-step	clic-validation-053	compact	31	51	52	35	187	0	37323	31775	4	2	606833	86375	124000	108333	925667	2410500	116500	893584	6846474	6841984	-4490	1	0
p16-step	clic-validation-053	compact	32	52	53	6	30	138	37214	33518	2	1	596542	44792	47875	119625	808959	2624833	131041	1056709	6841984	6835586	-6398	1	0
p16-step	clic-validation-053	compact	33	53	54	20	84	72	37034	29866	1	5	597708	88417	137000	125625	948833	2459208	120500	941875	6835586	6829982	-5604	1	0
p16-step	clic-validation-053	compact	34	54	55	3	123	66	36904	30796	3	1	590500	64584	83167	106833	845166	2616625	132042	1135667	6829982	6823670	-6312	1	0
p16-step	clic-validation-053	compact	35	55	56	9	178	179	34949	18323	4	1	653500	63667	82459	122166	921917	2777041	122667	993541	6823670	6816752	-6918	1	0
p16-step	clic-validation-053	compact	36	56	57	5	67	80	34843	39443	3	2	587250	94667	142708	113375	938166	2667375	111709	976667	6816752	6804042	-12710	1	0
p16-step	clic-validation-053	compact	37	57	58	53	11	72	34829	23607	1	4	602667	66417	96125	108833	874125	2596375	107875	990291	6804042	6799950	-4092	1	0
p16-step	clic-validation-053	compact	38	58	59	37	182	181	34623	26261	1	2	602833	32916	33250	107083	776208	2618166	131333	1220209	6799950	6796206	-3744	1	0
p16-step	clic-validation-053	compact	39	59	60	30	2	73	33686	28401	4	3	677584	174667	207125	126792	1186334	2805041	116500	1159583	6796206	6790896	-5310	1	0
p16-step	clic-validation-053	compact	40	60	61	47	65	169	32867	41977	11	10	645958	408375	773708	110958	1939041	2815833	120417	1104416	6790896	6789470	-1426	1	0
p16-step	clic-validation-053	compact	41	61	62	47	65	29	32667	25786	8	3	635333	222500	367917	111917	1337791	2878417	117208	1100625	6789470	6783368	-6102	1	0
p16-step	clic-validation-053	compact	42	62	63	60	65	169	32549	41977	2	10	707416	226333	447250	120875	1501958	3159583	113083	1145375	6783368	6778742	-4626	1	0
p16-step	clic-validation-053	compact	43	63	64	41	174	112	32396	44809	11	6	654208	340459	639959	110667	1745375	3042583	112250	1193459	6778742	6771520	-7222	1	0
p16	clic-validation-053	low-latency	12289728	48	5083	6694000	12105286	202176	1682292	137959	58750	414625	263750	447875	30250	316750	2042	17158	17158	17158	17158	256784	61788108	7723514	7723534	15	61836089	7729512	7729532	12	60830030	7603754	7603774	15	60475557	7559445	7559466	16	8049350	7683910	R	Split	Split	7559466	f867ec6f8506e99e	1	1	1	1
p16-step	clic-validation-053	low-latency	1	15	16	10	47	33	322457	320061	2	1	199541	37917	35083	30500	303166	407500	29417	320000	7603774	7559466	-44308	1	0
p16	clic-validation-054	compact	12289728	192	4125	6592625	11863118	405888	4520916	510292	170000	516500	510292	1781958	100958	507125	4291	37267	37267	37267	37267	637824	57250800	7156350	7156370	26	56881451	7110182	7110202	27	54919558	6864945	6864966	27	49960923	6245116	6245136	64	8164480	7105098	R	Split	Split	6245136	5d9dca80510c5365	37	1	1	1
p16-step	clic-validation-054	compact	1	27	28	2	36	102	126383	118177	2	10	384083	217916	392792	103000	1097916	1668125	103250	520500	6864966	6833302	-31664	1	0
p16-step	clic-validation-054	compact	2	28	29	3	39	51	115303	110473	13	6	382625	260583	534708	107417	1285500	1701875	103209	549916	6833302	6804102	-29200	1	0
p16-step	clic-validation-054	compact	3	29	30	3	39	41	99790	78147	8	5	387375	182000	320333	98000	987833	1812292	125042	658292	6804102	6753074	-51028	1	0
p16-step	clic-validation-054	compact	4	30	31	10	6	33	92605	72087	15	7	455125	346583	656959	108709	1567459	1894792	152000	634083	6753074	6666698	-86376	1	0
p16-step	clic-validation-054	compact	5	31	32	26	66	130	85151	80494	4	9	429417	203375	399958	101250	1134125	1757000	108958	582291	6666698	6645422	-21276	1	0
p16-step	clic-validation-054	compact	6	32	33	7	78	93	81169	76509	10	1	402041	169208	313625	99250	984333	1855375	110416	590334	6645422	6592090	-53332	1	0
p16-step	clic-validation-054	compact	7	33	34	0	5	126	79695	64909	1	9	418833	199041	335417	108500	1061958	1776042	103583	580541	6592090	6581864	-10226	1	0
p16-step	clic-validation-054	compact	8	34	35	28	18	51	78434	75487	5	1	403125	78292	129750	102375	713583	1808459	105875	584459	6581864	6567864	-14000	1	0
p16-step	clic-validation-054	compact	9	35	36	30	165	8	74949	72365	2	5	448458	109250	171250	118625	847833	2052917	107584	736542	6567864	6556062	-11802	1	0
p16-step	clic-validation-054	compact	10	36	37	22	180	187	71656	66459	2	3	452666	76459	118709	130583	778500	1997791	104125	661333	6556062	6546530	-9532	1	0
p16-step	clic-validation-054	compact	11	37	38	1	81	84	67982	54075	4	4	456625	132292	230000	101166	920167	1880125	102917	776083	6546530	6529116	-17414	1	0
p16-step	clic-validation-054	compact	12	38	39	12	59	147	64408	57129	1	3	499875	61625	74625	115584	751875	1913292	104250	696917	6529116	6521486	-7630	1	0
p16-step	clic-validation-054	compact	13	39	40	3	39	37	61236	42901	6	2	449041	108125	182458	101584	841250	1960167	107500	695792	6521486	6496522	-24964	1	0
p16-step	clic-validation-054	compact	14	40	41	35	22	8	60845	46648	2	3	452167	70792	127583	104375	755083	2037250	118750	810292	6496522	6487690	-8832	1	0
p16-step	clic-validation-054	compact	15	41	42	27	100	50	58908	64598	7	3	508917	189708	358084	117750	1174500	2101458	108208	742000	6487690	6460374	-27316	1	0
p16-step	clic-validation-054	compact	16	42	43	21	91	109	58283	55085	3	4	467125	92167	158291	117375	835042	2080875	108041	700500	6460374	6440856	-19518	1	0
p16-step	clic-validation-054	compact	17	43	44	28	18	31	56449	47257	2	3	480792	60500	106959	150791	799083	2127916	110375	820834	6440856	6426006	-14850	1	0
p16-step	clic-validation-054	compact	18	44	45	11	121	115	55032	52075	2	3	519459	84416	133167	117042	854209	2078625	103250	802833	6426006	6418898	-7108	1	0
p16-step	clic-validation-054	compact	19	45	46	24	107	128	52473	52432	1	3	466666	60750	75625	100209	703291	2033167	110792	811375	6418898	6412620	-6278	1	0
p16-step	clic-validation-054	compact	20	46	47	10	6	155	52280	53974	3	12	541708	206625	371792	118792	1239042	2046791	105000	789083	6412620	6386980	-25640	1	0
p16-step	clic-validation-054	compact	21	47	48	6	43	32	49903	58014	3	2	486583	77125	109291	104750	777917	2051667	102208	798542	6386980	6375598	-11382	1	0
p16-step	clic-validation-054	compact	22	48	49	4	46	176	49436	59701	2	7	496083	159958	260042	102416	1018583	2217917	127584	976375	6375598	6369530	-6068	1	0
p16-step	clic-validation-054	compact	23	49	50	41	183	158	49270	41552	2	4	579292	94625	159709	112541	946250	2280250	122500	980458	6369530	6361082	-8448	1	0
p16-step	clic-validation-054	compact	24	50	51	27	58	102	48895	51019	2	6	499833	140375	234000	101292	975542	2202334	110625	934291	6361082	6357082	-4000	1	0
p16-step	clic-validation-054	compact	25	51	52	30	181	45	46868	58517	2	1	506958	34541	33209	103791	678583	2197667	116875	918458	6357082	6347712	-9370	1	0
p16-step	clic-validation-054	compact	26	52	53	29	42	40	46789	62495	3	3	568875	78459	132792	119875	900166	2262667	128417	902084	6347712	6335288	-12424	1	0
p16-step	clic-validation-054	compact	27	53	54	8	12	2	45938	39373	4	1	592500	63167	97042	110458	863417	2382500	110958	977792	6335288	6325336	-9952	1	0
p16-step	clic-validation-054	compact	28	54	55	18	146	145	44820	40486	1	2	541834	45500	42750	101625	731834	2220333	114000	910709	6325336	6319908	-5428	1	0
p16-step	clic-validation-054	compact	29	55	56	31	55	104	42214	39556	4	5	560042	154542	249375	119750	1083792	2368584	111250	1118917	6319908	6308230	-11678	1	0
p16-step	clic-validation-054	compact	30	56	57	26	66	65	42133	36602	2	2	632083	56375	65083	125875	879500	2602333	103458	934625	6308230	6302018	-6212	1	0
p16-step	clic-validation-054	compact	31	57	58	3	15	26	41346	29325	4	1	535959	54250	80625	103584	774500	2435333	122833	1080292	6302018	6291614	-10404	1	0
p16-step	clic-validation-054	compact	32	58	59	33	135	143	39541	44725	4	5	677917	180875	315250	109209	1283292	2435542	112625	938083	6291614	6271360	-20254	1	0
p16-step	clic-validation-054	compact	33	59	60	37	73	84	39286	22568	3	1	558458	61084	81625	109000	810250	2311708	111792	1093542	6271360	6263728	-7632	1	0
p16-step	clic-validation-054	compact	34	60	61	50	100	113	38396	37638	1	5	722708	112083	182125	121500	1138542	2546584	120459	1005959	6263728	6259354	-4374	1	0
p16-step	clic-validation-054	compact	35	61	62	48	191	136	38111	34844	4	3	575917	114792	185125	109292	985167	2446500	112584	984958	6259354	6253756	-5598	1	0
p16-step	clic-validation-054	compact	36	62	63	13	120	129	36409	37826	1	5	730250	108541	162708	101834	1103417	2404292	109542	1042166	6253756	6249240	-4516	1	0
p16-step	clic-validation-054	compact	37	63	64	36	190	187	35820	33065	1	2	610125	40583	38917	104083	793792	2517209	106875	1057917	6249240	6245136	-4104	1	0
p16	clic-validation-054	low-latency	12289728	48	2833	6502375	11863118	202176	1349875	149041	65958	371209	332125	472584	33375	336041	2667	12985	12985	12985	12985	283328	56807738	7100968	7100988	16	57746219	7218278	7218298	16	56747197	7093400	7093420	16	56747197	7093400	7093420	16	8164480	7334782	R	R	R	7093420	bdb16133360475a1	0	1	1	1
p16	clic-validation-055	compact	12289728	192	4250	6582708	11995666	405888	4506500	547667	165459	364542	309500	1281333	110542	343083	3538	39261	39261	39261	39261	500680	60440752	7555094	7555114	17	61149567	7643696	7643716	15	56475380	7059423	7059444	17	49876693	6234587	6234608	64	8452586	7806344	R	Split	Split	6234608	0fcdefdac74a9d20	47	1	1	1
p16-step	clic-validation-055	compact	1	17	18	5	89	134	122568	117908	12	42	324000	913791	1931042	112667	3281667	1250625	108625	358000	7059444	7028110	-31334	1	0
p16-step	clic-validation-055	compact	2	18	19	5	89	64	107432	79841	9	4	315125	172625	321375	106208	915500	1309791	137792	436917	7028110	6949242	-78868	1	0
p16-step	clic-validation-055	compact	3	19	20	7	65	71	100814	77107	5	8	320292	222625	411917	121666	1076625	1370833	108208	389500	6949242	6912836	-36406	1	0
p16-step	clic-validation-055	compact	4	20	21	5	90	52	87645	95542	18	3	347292	280416	580875	110125	1318792	1358375	113583	392833	6912836	6882960	-29876	1	0
p16-step	clic-validation-055	compact	5	21	22	5	90	72	94899	65271	13	11	348167	312333	648000	106625	1415208	1338750	110125	499750	6882960	6825528	-57432	1	0
p16-step	clic-validation-055	compact	6	22	23	2	127	124	85025	61781	2	13	393250	290250	571250	129334	1384166	1441625	104792	433125	6825528	6812838	-12690	1	0
p16-step	clic-validation-055	compact	7	23	24	1	184	104	83812	67267	3	6	343625	149375	260250	114500	867833	1431333	120125	454125	6812838	6799172	-13666	1	0
p16-step	clic-validation-055	compact	8	24	25	8	171	146	82943	74310	6	5	351917	178750	322375	107958	961167	1485542	115084	467917	6799172	6780562	-18610	1	0
p16-step	clic-validation-055	compact	9	25	26	6	46	178	78223	63608	6	6	400708	191958	323292	116125	1032208	1591542	119417	538583	6780562	6747040	-33522	1	0
p16-step	clic-validation-055	compact	10	26	27	7	65	135	77417	74648	1	15	425958	273542	505667	122709	1327958	1498167	118666	503833	6747040	6737060	-9980	1	0
p16-step	clic-validation-055	compact	11	27	28	3	37	68	75900	61379	9	13	374958	456792	914125	111250	1857208	1594458	152084	579583	6737060	6734926	-2134	1	0
p16-step	clic-validation-055	compact	12	28	29	3	37	76	75589	43354	2	9	470416	233167	369500	107916	1181041	1716542	118542	544875	6734926	6716112	-18814	1	0
p16-step	clic-validation-055	compact	13	29	30	9	112	102	72571	69141	1	4	397667	99041	144625	122250	763667	1634708	113625	541833	6716112	6704876	-11236	1	0
p16-step	clic-validation-055	compact	14	30	31	28	98	60	72187	58348	2	7	413875	176375	290458	109833	990667	1705791	149667	686417	6704876	6671644	-33232	1	0
p16-step	clic-validation-055	compact	15	31	32	29	101	119	71851	62560	1	3	507500	77250	97750	119500	802209	1921167	115167	628834	6671644	6663246	-8398	1	0
p16-step	clic-validation-055	compact	16	32	33	22	132	113	67901	51238	4	6	432916	199584	350375	142500	1125416	1832375	104750	593959	6663246	6646692	-16554	1	0
p16-step	clic-validation-055	compact	17	33	34	8	171	176	64333	48791	6	3	431875	118542	206375	106209	863042	1896375	137834	743084	6646692	6622014	-24678	1	0
p16-step	clic-validation-055	compact	18	34	35	12	7	22	61628	56181	5	1	462875	96708	129792	124500	813958	2029625	119375	682459	6622014	6612358	-9656	1	0
p16-step	clic-validation-055	compact	19	35	36	17	18	23	59482	58024	17	9	438333	466375	899792	106666	1911208	1949375	109583	645209	6612358	6580052	-32306	1	0
p16-step	clic-validation-055	compact	20	36	37	22	132	62	58483	37291	1	3	519041	78208	90333	145334	833000	2064459	122667	686291	6580052	6570910	-9142	1	0
p16-step	clic-validation-055	compact	21	37	38	17	18	168	56859	44958	17	12	458209	479334	946000	105917	1989542	2082666	125292	732125	6570910	6563000	-7910	1	0
p16-step	clic-validation-055	compact	22	38	39	5	90	28	55740	48575	6	7	502625	156250	286625	104166	1049750	2161250	134833	827583	6563000	6537830	-25170	1	0
p16-step	clic-validation-055	compact	23	39	40	12	7	11	55349	40976	2	3	526166	74125	96666	120125	817166	2300417	114041	699667	6537830	6516224	-21606	1	0
p16-step	clic-validation-055	compact	24	40	41	13	162	143	54155	53060	2	2	485375	53375	69000	108042	715917	2107500	115375	786458	6516224	6500472	-15752	1	0
p16-step	clic-validation-055	compact	25	41	42	27	110	84	53432	39729	7	4	591209	262500	426709	110334	1390834	2148875	115417	732709	6500472	6475792	-24680	1	0
p16-step	clic-validation-055	compact	26	42	43	19	53	71	52869	55703	3	4	487167	124583	195208	110458	917458	2179708	115917	747458	6475792	6468542	-7250	1	0
p16-step	clic-validation-055	compact	27	43	44	0	85	97	52501	52696	4	3	489208	149667	249125	113625	1001708	2415458	157417	919500	6468542	6463452	-5090	1	0
p16-step	clic-validation-055	compact	28	44	45	3	19	67	52454	39728	6	2	619125	136500	229083	138958	1123750	2395083	118000	808833	6463452	6439162	-24290	1	0
p16-step	clic-validation-055	compact	29	45	46	20	52	32	52236	56461	1	2	526958	36375	35875	115709	715041	2391542	126834	974792	6439162	6432002	-7160	1	0
p16-step	clic-validation-055	compact	30	46	47	30	181	121	51962	30191	3	5	564625	147750	282958	116250	1111667	2517208	125500	1040041	6432002	6412654	-19348	1	0
p16-step	clic-validation-055	compact	31	47	48	35	54	133	51882	53136	4	2	605958	112834	158458	126292	1003583	2417917	146792	1000042	6412654	6403756	-8898	1	0
p16-step	clic-validation-055	compact	32	48	49	1	184	87	50591	45443	1	2	611417	43208	45792	157583	858084	2423333	117083	883000	6403756	6397924	-5832	1	0
p16-step	clic-validation-055	compact	33	49	50	11	129	130	48384	44597	1	1	553333	20833	3458	124500	702291	2478833	113084	883500	6397924	6392350	-5574	1	0
p16-step	clic-validation-055	compact	34	50	51	45	32	56	46905	49653	1	1	655166	24000	3750	123041	806083	2635916	140125	1015625	6392350	6386144	-6206	1	0
p16-step	clic-validation-055	compact	35	51	52	26	135	151	46254	46118	3	3	622583	89792	139250	106750	958416	2439708	120000	918667	6386144	6374908	-11236	1	0
p16-step	clic-validation-055	compact	36	52	53	32	113	141	45747	48651	4	3	591708	122833	214334	113875	1042791	2720459	107584	1015500	6374908	6371800	-3108	1	0
p16-step	clic-validation-055	compact	37	53	54	25	13	186	45721	44675	3	2	567375	61667	88833	107125	825083	2493042	125791	935000	6371800	6356256	-15544	1	0
p16-step	clic-validation-055	compact	38	54	55	21	10	72	45501	34929	5	2	563667	93958	149292	107042	914084	2619583	109666	1070833	6356256	6333364	-22892	1	0
p16-step	clic-validation-055	compact	39	55	56	0	85	116	44756	28856	2	3	632458	100417	138333	128125	999375	2676708	113625	947291	6333364	6320612	-12752	1	0
p16-step	clic-validation-055	compact	40	56	57	6	30	0	43996	32134	5	1	578875	70375	108583	110333	868250	2687542	140542	1101875	6320612	6307548	-13064	1	0
p16-step	clic-validation-055	compact	41	57	58	43	97	96	43783	42625	1	2	676000	60334	68416	132042	936834	2833500	126750	1100541	6307548	6302362	-5186	1	0
p16-step	clic-validation-055	compact	42	58	59	17	165	18	42491	29363	3	8	645083	172917	314167	115208	1247375	2763875	130459	1115667	6302362	6279260	-23102	1	0
p16-step	clic-validation-055	compact	43	59	60	8	171	170	41864	24696	4	2	650167	78542	125250	115416	969500	2692875	131375	1048625	6279260	6271124	-8136	1	0
